,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,000001.SZ,20200526,13.04,0.2042,0.4607,0.64,8.9751,8.6375,0.896,1.8343,1.7646,0.9839,0.9839,1940591.8198,1940575.268,860111.1956,25305317.3302,25305101.4947
1,000002.SZ,20200526,25.83,0.569,0.8541,0.85,7.5101,7.4853,1.5474,0.7935,0.7948,4.0461,4.0461,1130214.3001,971517.0043,647235.9252,29193435.3716,25094284.2211
2,000004.SZ,20200526,28.48,1.7202,2.4042,0.61,1516.6637,3003.0121,3.3673,43.4258,191.4985,0.0,,16505.2625,8392.0684,6004.3836,470069.876,239006.108
3,000005.SZ,20200526,2.6,0.9122,1.1687,2.38,15.7549,16.0523,1.7939,4.9804,5.3483,0.0,,105853.6842,105794.6242,82576.0487,275219.5789,275066.0229
4,000006.SZ,20200526,4.82,0.8154,1.275,1.61,8.1219,7.9525,0.9481,1.7439,1.639,4.0456,4.0456,134999.5046,134830.7972,86230.9824,650697.6122,649884.4425
5,000007.SZ,20200526,8.01,0.4598,0.7259,0.29,124.5114,,14.8761,66.0398,66.7937,0.0,,34644.8044,30894.8044,19569.4167,277504.8832,247467.3832
6,000008.SZ,20200526,2.97,0.341,0.5447,0.62,19.0132,26.2665,1.1238,2.5648,2.7251,0.3345,0.3345,278079.5346,266529.7419,166869.6652,825896.2178,791593.3334
7,000009.SZ,20200526,6.73,1.6127,1.9601,0.62,57.642,63.0659,3.1214,1.4527,1.533,0.2476,0.2476,257921.3965,254383.6879,209287.5349,1735810.9984,1712002.2196
8,000010.SZ,20200526,3.99,0.3735,0.3988,0.95,70.387,102.5362,7.5061,1.728,1.8547,0.0,,81985.4713,52217.1498,48909.8798,327122.0305,208346.4277
9,000011.SZ,20200526,9.04,2.1098,7.6029,3.67,6.5879,6.0441,1.747,1.3599,1.2142,3.3186,3.9823,59597.9092,52647.5543,14609.332,538765.0992,475933.8909
10,000012.SZ,20200526,4.61,0.6632,0.6939,1.09,26.7113,27.7948,1.4913,1.3683,1.4353,0.986,0.986,310819.6163,195705.9361,187042.5914,1432878.4311,902204.3654
11,000014.SZ,20200526,8.59,2.7636,4.1883,2.84,82.1737,48.6522,1.9275,3.9546,3.3463,0.7683,0.7683,20170.5187,20170.5187,13309.1796,173264.7556,173264.7556
12,000016.SZ,20200526,6.85,3.7592,5.5944,0.59,77.7913,,2.1021,0.2993,0.3163,1.4599,1.4599,240794.5408,159657.43,107282.7368,1649442.6045,1093653.3955
13,000017.SZ,20200526,2.14,2.8463,3.6011,1.08,,,180.7561,15.5202,19.1842,0.0,,55134.7947,30298.1008,23947.2261,117988.4607,64837.9357
14,000019.SZ,20200526,8.55,3.9708,6.105,0.49,27.109,30.3055,2.188,0.891,0.9677,1.1696,1.1696,115253.5254,41621.6407,27071.6427,985417.6422,355865.028
15,000020.SZ,20200526,9.03,0.5624,1.6467,1.78,468.3009,532.5779,7.7712,3.5436,3.8425,0.0,,28316.1227,18116.5391,6187.5497,255694.588,163592.3481
16,000021.SZ,20200526,23.62,5.0896,10.3498,1.05,98.6405,105.3609,4.9927,2.6279,2.6927,0.4234,0.4234,147125.9363,146932.7064,72254.9832,3475114.6154,3470550.5252
17,000023.SZ,20200526,17.18,4.2175,6.6137,1.33,46.9031,97.6849,5.1554,1.3023,1.4229,0.3492,0.3492,13875.624,13875.624,8848.3032,238383.2203,238383.2203
18,000025.SZ,20200526,17.85,0.6711,2.4315,1.06,35.0271,37.1959,6.0293,13.4736,14.3252,0.0,,43105.832,39277.832,10840.0358,769439.1012,701109.3012
19,000026.SZ,20200526,8.46,1.0942,2.0147,0.36,16.7798,26.1439,1.4228,0.978,1.0658,2.3737,2.3737,42823.8881,35671.6368,19373.9041,362290.0933,301782.0473
20,000027.SZ,20200526,5.38,0.1046,0.3992,0.74,12.5375,13.8229,0.8951,1.0246,1.0441,0.9294,0.9294,396449.1597,396449.1597,103890.679,2132896.4792,2132896.4792
21,000028.SZ,20200526,39.83,0.3757,1.037,0.92,13.4134,13.978,1.3054,0.3276,0.3218,1.0043,1.0043,42812.6983,36773.3625,13323.9404,1705229.7733,1464683.0284
