,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,600187.SH,20201223,2.38,0.4548,0.6125,0.93,199.3971,133.0531,1.1453,7.3189,8.4212,0.0,,165393.5128,165393.5128,122831.1728,393636.5605,393636.5605
1,300153.SZ,20201223,7.16,3.7579,7.1164,0.65,693.8768,,2.5666,2.1871,2.6576,0.6983,0.419,32000.0,31734.7386,16757.7886,229120.0,227220.7284
2,000861.SZ,20201223,2.86,1.2059,2.1494,0.62,47.7161,41.0939,1.6876,2.7304,3.4028,0.5573,0.3345,232544.5588,216769.3125,121616.5942,665077.4382,619960.2338
3,002083.SZ,20201223,4.63,0.6517,0.887,0.6,11.3929,19.4361,1.1174,0.843,0.9348,2.0973,2.0464,90801.3731,87436.4896,64237.0096,420410.3575,404830.9468
4,300658.SZ,20201223,28.9,13.1839,26.696,2.69,53.2877,13.1214,3.92,4.2251,2.8534,0.513,1.0374,15177.0,8903.55,4397.045,438615.3,257312.595
5,603197.SH,20201223,29.53,1.1278,1.8444,1.12,28.3051,25.4224,4.317,1.4684,1.4907,0.8563,1.0898,16513.3017,16394.1057,10024.069,487637.7992,484117.9413
6,600196.SH,20201223,57.88,2.9735,5.5734,0.84,44.6591,39.6962,4.4838,5.1894,5.0353,0.5529,0.6738,256289.8545,201095.8045,107286.2755,14834056.7785,11639425.1645
7,002329.SZ,20201223,4.94,4.3599,4.9733,1.29,85.0977,67.1831,1.8765,1.8364,1.7375,0.0,0.2024,83764.0035,53312.5328,46736.9481,413794.1773,263363.912
8,600757.SH,20201223,5.28,0.4748,1.0906,0.87,8.1491,7.8746,0.83,0.8353,0.9797,2.8409,3.7879,121365.0273,121349.7103,52830.0866,640807.3441,640726.4704
9,000615.SZ,20201223,7.21,6.8083,11.9731,1.05,465.877,,3.2362,1.7878,1.9564,0.0,,78118.0319,77381.361,44001.7183,563231.01,557919.6128
10,002420.SZ,20201223,3.95,0.3275,0.4462,0.43,11.8083,9.5321,2.8983,0.4506,0.5098,0.0,,40100.0,39162.41,28742.52,158395.0,154691.5195
11,300154.SZ,20201223,5.9,0.7266,1.5324,0.8,23.6217,32.2698,1.6442,4.8453,4.7802,3.391,3.3898,45560.8,31928.815,15138.825,268808.72,188380.0085
12,002249.SZ,20201223,4.48,6.2219,7.0297,1.83,197.654,,1.2728,1.301,1.5097,0.0,,236553.0164,168390.506,149040.5442,1059757.5135,754389.4669
13,300898.SZ,20201223,57.35,30.275,30.275,0.97,106.7601,109.8874,9.7976,11.7787,11.2602,,,12400.0,2645.6438,2645.6438,711140.0,151727.6719
14,688085.SH,20201223,39.06,2.453,2.5685,0.9,81.992,76.7317,5.3624,22.6359,21.8105,,,20533.35,4448.5432,4248.4428,802032.651,173760.0974
