,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,000001.SZ,20201015,16.56,0.8245,1.8603,1.52,11.3978,12.1406,1.1418,2.3294,2.1647,0.7747,1.3164,1940591.8198,1940575.268,860111.1956,32136200.5359,32135926.4381
1,000002.SZ,20201015,27.7,0.5445,0.8174,0.82,8.2787,8.1393,1.7508,0.8747,0.8583,3.7729,3.6701,1161773.2201,971431.4935,647150.4144,32181118.1968,26908652.37
2,000004.SZ,20201015,25.73,12.7312,17.794,6.06,1370.2162,559.3208,3.0448,39.2326,78.5417,0.0,,16505.2625,8391.8684,6004.1836,424680.4041,215922.7739
3,000005.SZ,20201015,2.68,0.5303,0.6794,0.51,16.2397,35.3188,1.7531,5.1336,10.8398,0.0,,105853.6842,105794.6242,82577.4301,283687.8737,283529.5929
4,000006.SZ,20201015,6.16,2.6491,4.1422,0.75,10.3799,10.2015,1.2382,2.2287,2.0896,3.1656,2.9058,134999.5046,134830.7972,86230.9824,831596.9483,830557.7108
5,000007.SZ,20201015,9.52,2.8331,4.4727,1.34,147.9836,,18.3703,78.4893,77.9579,0.0,,34644.8044,30894.8044,19569.4167,329818.5379,294118.5379
6,000008.SZ,20201015,2.89,0.7327,1.2054,1.09,18.5011,105.5081,1.1264,2.4957,2.9618,0.3437,0.338,278079.5346,266518.2273,161998.3448,803649.855,770237.6769
7,000009.SZ,20201015,7.92,2.2051,2.6162,0.8,67.8343,68.4682,3.631,1.7096,2.036,0.2104,0.2525,257921.3965,255189.7988,215093.6436,2042737.4603,2021103.2065
8,000010.SZ,20201015,4.24,5.4645,6.3413,1.11,74.7972,77.1451,7.5923,1.8363,1.7614,0.0,,81985.4713,52217.1498,44997.6834,347618.3983,221400.7152
9,000011.SZ,20201015,17.22,2.8293,9.7961,0.72,12.5491,11.0826,3.2622,2.5905,2.2178,1.7422,2.0906,59597.9092,52647.5543,15205.6342,1026275.9964,906590.885
10,000012.SZ,20201015,6.03,3.2721,3.4237,0.95,34.5175,33.632,1.958,1.7682,1.8501,0.7682,1.1609,307069.2107,195705.9361,187042.5914,1851627.3405,1180106.7947
11,000014.SZ,20201015,10.42,2.6485,4.0139,0.61,99.6799,43.5251,2.3037,4.797,3.7128,0.6334,0.1056,20170.5187,20170.5187,13309.1796,210176.8049,210176.8049
12,000016.SZ,20201015,6.31,1.093,1.6266,0.84,71.6589,,1.8892,0.2757,0.326,1.5848,0.7924,240794.5408,159657.43,107282.7368,1519413.5524,1007438.3833
13,000017.SZ,20201015,2.54,0.8242,1.0428,1.15,,,141.2139,18.4211,17.4172,0.0,,55134.7947,30298.1008,23947.2261,140042.3785,76957.176
14,000019.SZ,20201015,8.73,1.4752,2.2681,0.75,27.6797,27.1151,2.2862,0.9097,0.9132,1.1455,2.291,115253.5254,41618.4832,27068.4852,1006163.2767,363329.3583
15,000020.SZ,20201015,11.39,2.2046,6.4549,1.19,590.6918,533.5121,9.6971,4.4698,4.7216,0.0,,28316.1227,18116.5391,6187.5497,322520.6376,206347.3803
16,000021.SZ,20201015,23.04,1.6967,3.0256,0.85,96.2183,85.9179,4.8251,2.5634,2.4726,0.434,0.2604,147125.9363,146902.4359,82381.6201,3389781.5724,3384632.1231
17,000023.SZ,20201015,17.63,0.9053,1.6838,0.63,48.1317,426.569,5.3512,1.3364,1.524,0.3403,0.0567,13875.624,13875.624,7460.7141,244627.2511,244627.2511
18,000025.SZ,20201015,20.49,0.9684,3.3747,0.67,40.2076,44.0551,6.9086,15.4663,18.0306,0.0,0.205,43105.832,39277.832,11271.0813,883238.4977,804802.7777
19,000026.SZ,20201015,15.89,3.2445,5.9738,1.04,31.5082,39.9812,2.6759,1.8365,1.9431,1.2642,1.2588,42812.4881,35671.6368,19373.9041,680290.4359,566822.3088
20,000027.SZ,20201015,5.79,0.4663,1.7892,0.75,16.1915,7.8476,1.05,1.3232,1.4331,0.7196,0.7196,475738.9916,475738.9916,123991.4671,2754528.7614,2754528.7614
21,000028.SZ,20201015,48.93,0.7753,2.2287,0.73,16.478,16.5742,1.587,0.4025,0.388,0.8175,1.2262,42812.6983,36773.3625,12791.6361,2094825.3278,1799320.6271
22,000030.SZ,20201015,7.18,0.8793,2.8027,1.59,14.5901,14.3966,1.9107,1.2917,1.2108,2.0523,2.2751,181055.2111,175988.087,55216.3837,1299976.4157,1263594.4647
23,000031.SZ,20201015,4.75,0.4625,0.8771,0.76,8.5602,20.11,1.0746,0.6026,0.7349,2.1211,3.5789,428631.3339,181367.4958,95632.0818,2035998.836,861495.6051
24,000032.SZ,20201015,22.62,0.5028,1.2441,0.74,69.779,78.8897,6.3428,6.2267,6.8376,0.3537,0.3537,41321.9661,41142.4109,16627.1829,934702.8732,930641.3346
25,000034.SZ,20201015,27.34,8.4953,11.1086,0.95,25.4947,32.5979,4.0199,0.206,0.2102,0.9136,0.7629,65407.0434,49194.2831,37621.2289,1788228.5666,1344971.7
26,000035.SZ,20201015,4.77,0.1947,0.2607,0.63,16.8842,15.1009,1.0842,0.6477,0.5667,0.0,,252377.7297,236830.4444,176890.7763,1203841.7707,1129681.2198
27,000036.SZ,20201015,4.23,0.4365,0.6545,0.61,7.6776,7.8348,1.3086,1.981,1.7366,10.9111,9.4563,148393.4025,147947.443,98660.667,627704.0926,625817.6839
28,000037.SZ,20201015,14.78,1.4493,2.4544,0.7,357.7706,87.1495,4.3612,7.2869,6.6853,0.0,0.1353,60276.2596,33889.4011,20012.1057,890883.1169,500885.3483
29,000038.SZ,20201015,12.21,3.0944,4.7261,0.9,52.1582,34.5163,2.2564,3.4788,4.7255,0.0,,52277.7419,23817.7966,15594.5337,638311.2286,290815.2965
30,000039.SZ,20201015,9.58,0.4183,0.6318,0.53,22.3315,50.6772,1.001,0.4013,0.4173,4.7454,1.2453,359501.359,153427.1428,101566.5216,3444023.0192,1469832.028
