,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,300746.SZ,20201210,13.58,1.9114,1.9114,0.73,33.2464,29.5129,2.5139,2.5958,1.6667,0.4942,1.1046,22573.8328,7243.9858,7243.9858,306552.6494,98373.3272
1,002504.SZ,20201210,2.59,1.6008,1.6008,0.83,,,4.3191,3.204,5.5912,0.0,,102580.0523,41447.3971,41447.3971,265682.3355,107348.7585
2,002278.SZ,20201210,6.11,1.6275,2.3381,1.54,51.0643,75.5227,1.969,2.8316,2.9478,0.8183,0.8183,36390.9648,33711.5131,23466.4533,222348.7949,205977.345
3,601633.SH,20201210,24.4,0.4426,2.9229,0.96,49.7886,53.7347,4.1051,2.3541,2.3383,1.179,1.0164,917595.33,602772.9,91272.9,22389326.052,14707658.76
4,600767.SH,20201210,3.02,0.5001,0.661,0.78,,,4.7495,7.7725,9.7096,0.0,,34101.0182,34091.0182,25793.0254,102985.075,102954.875
5,002115.SZ,20201210,6.74,1.3722,1.6399,1.17,30.4772,215.2951,1.9334,0.8693,0.584,1.1455,0.7441,71696.2919,54902.8545,45940.7507,483233.0074,370045.2393
6,002408.SZ,20201210,8.73,0.5334,1.339,0.56,24.9761,17.5351,1.8901,0.5156,0.6936,1.0309,0.9025,177520.9253,173385.4392,69073.5419,1549757.6779,1513654.8842
7,603208.SH,20201210,102.56,0.5198,1.3632,0.75,41.2386,27.3559,7.0196,5.3167,3.9708,0.435,0.75,10506.0879,10506.0879,4006.0879,1077504.375,1077504.375
8,002401.SZ,20201210,13.0,0.6657,1.3365,0.84,41.62,21.9679,3.634,3.3415,2.8548,0.377,0.3846,30940.01,30216.7026,15051.3359,402220.13,392817.1338
9,600644.SH,20201210,5.23,0.45,1.2254,1.12,31.5553,28.4195,1.6949,1.2666,1.2398,0.0,,53840.0659,53840.0659,19770.2085,281583.5447,281583.5447
10,600160.SH,20201210,7.39,0.862,1.9119,1.21,22.2828,463.0661,1.5992,1.2793,1.313,2.0639,1.6238,269974.6081,269974.6081,121717.8066,1995112.3539,1995112.3539
11,600617.SH,20201210,4.41,0.1731,0.524,0.64,137.9578,,1.4936,0.4388,0.511,0.4535,,108466.3692,97491.4344,32198.1812,478336.6882,429937.2257
12,600382.SH,20201210,5.85,4.8851,8.9608,4.09,12.4399,12.3159,0.7339,3.8911,6.4814,0.6069,0.789,78893.3815,78893.3815,43010.2446,461526.2818,461526.2818
13,603725.SH,20201210,7.52,0.984,1.6403,1.78,237.6108,78.5271,1.9264,1.779,1.8908,1.1398,1.3298,20535.2,20535.2,12318.9617,154424.704,154424.704
