,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,000001.SZ,20200512,13.79,0.2878,0.6493,0.69,9.4913,9.1343,0.9476,1.9398,1.8661,0.9304,0.9304,1940591.8198,1940575.268,860111.1956,26760761.195,26760532.9457
1,000002.SZ,20200512,25.93,0.7988,1.199,0.99,7.5392,7.5143,1.5534,0.7966,0.7979,4.0305,4.0305,1130214.3001,971517.0043,647235.9252,29306456.8016,25191435.9215
2,000004.SZ,20200512,30.5,7.4268,10.3801,2.65,1624.2361,3216.0066,3.6061,46.5059,205.0809,0.0,,16505.2625,8392.0684,6004.3836,503410.5063,255958.0862
3,000005.SZ,20200512,2.68,0.2884,0.3696,0.78,42.5792,44.7535,1.8491,5.2364,5.6316,0.0,,105853.6842,105794.6242,82576.0487,283687.8737,283529.5929
4,000006.SZ,20200512,4.89,0.4767,0.7453,0.59,8.2399,8.068,0.9618,1.7692,1.6628,3.9877,3.9877,134999.5046,134830.7972,86230.9824,660147.5775,659322.5983
5,000007.SZ,20200512,8.33,2.2518,3.555,2.71,129.4856,,15.4704,68.6781,69.4621,0.0,,34644.8044,30894.8044,19569.4167,288591.2207,257353.7207
6,000008.SZ,20200512,3.12,0.5744,0.9175,0.63,19.9735,27.5931,1.1806,2.6943,2.8627,0.3184,0.3184,278079.5346,266529.7419,166869.6652,867608.148,831572.7947
7,000009.SZ,20200512,7.34,2.7848,3.3848,0.63,62.8667,68.7821,3.4044,1.5844,1.6719,0.2271,0.2271,257921.3965,254383.6879,209287.5349,1893143.0503,1867176.2692
8,000010.SZ,20200512,3.97,0.8343,0.8907,1.53,70.0342,102.0222,7.4685,1.7193,1.8454,0.0,,81985.4713,52217.1498,48909.8798,325482.3211,207302.0847
9,000011.SZ,20200512,9.15,0.5589,2.0141,0.63,6.6681,6.1177,1.6532,1.3765,1.229,3.2787,3.2787,59597.9092,52647.5543,14609.332,545320.8692,481725.1218
10,000012.SZ,20200512,4.71,0.7159,0.7491,0.63,27.2908,28.3977,1.5237,1.398,1.4664,0.9651,0.9651,310819.6163,195705.9361,187042.5914,1463960.3928,921774.959
11,000014.SZ,20200512,8.33,0.9349,1.4169,0.8,79.6865,47.1796,1.8691,3.8349,3.245,0.7923,0.7923,20170.5187,20170.5187,13309.1796,168020.4208,168020.4208
12,000016.SZ,20200512,7.8,8.7091,12.9609,1.03,88.5799,,2.3936,0.3408,0.3601,1.2821,1.2821,240794.5408,159657.43,107282.7368,1878197.4182,1245327.954
13,000017.SZ,20200512,2.52,4.1561,5.2584,1.51,,,212.853,18.2761,22.5907,0.0,,55134.7947,30298.1008,23947.2261,138939.6826,76351.214
14,000019.SZ,20200512,10.17,17.9634,27.618,1.49,32.2455,36.0476,2.6025,1.0598,1.151,0.9833,0.9833,115253.5254,41621.6407,27071.6427,1172128.3533,423292.0859
15,000020.SZ,20200512,8.98,0.506,1.4816,1.11,465.7079,529.629,7.7282,3.524,3.8212,0.0,,28316.1227,18116.5391,6187.5497,254278.7818,162686.5211
16,000021.SZ,20200512,22.67,6.2749,12.7602,1.5,94.6731,101.1232,4.7919,2.5222,2.5844,0.4411,0.4411,147125.9363,146932.7064,72254.9832,3335344.9759,3330964.4541
17,000023.SZ,20200512,16.14,3.3024,5.1787,1.18,44.0638,91.7715,4.8433,1.2234,1.3368,0.3717,0.3717,13875.624,13875.624,8848.3032,223952.5714,223952.5714
18,000025.SZ,20200512,17.85,0.5891,2.1346,0.69,35.0271,37.1959,6.0293,13.4736,14.3252,0.0,,43105.832,39277.832,10840.0358,769439.1012,701109.3012
