,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,000001.SZ,20201014,16.03,0.3414,0.7703,0.57,11.0331,11.7521,1.1053,2.2549,2.0954,0.8004,1.36,1940591.8198,1940575.268,860111.1956,31107686.8714,31107421.546
1,000002.SZ,20201014,27.78,0.5537,0.8311,0.87,8.3026,8.1628,1.7559,0.8773,0.8608,3.7621,3.6595,1161773.2201,971431.4935,647150.4144,32274060.0544,26986366.8894
2,000004.SZ,20201014,23.5,1.7013,2.3778,0.83,1251.4606,510.8449,2.7809,35.8324,71.7346,0.0,,16505.2625,8391.8684,6004.1836,387873.6688,197208.9074
3,000005.SZ,20201014,2.68,0.8742,1.12,0.88,16.2397,35.3188,1.7531,5.1336,10.8398,0.0,,105853.6842,105794.6242,82577.4301,283687.8737,283529.5929
4,000006.SZ,20201014,6.39,5.2049,8.1384,1.76,10.7674,10.5824,1.2844,2.3119,2.1676,3.0516,2.8013,134999.5046,134830.7972,86230.9824,862646.8344,861568.7941
5,000007.SZ,20201014,9.38,1.8738,2.9582,0.93,145.8073,,18.1002,77.335,76.8115,0.0,,34644.8044,30894.8044,19569.4167,324968.2653,289793.2653
6,000008.SZ,20201014,2.91,0.6942,1.1421,1.15,18.6291,106.2382,1.1342,2.513,2.9823,0.3414,0.3357,278079.5346,266518.2273,161998.3448,809211.4457,775568.0414
7,000009.SZ,20201014,7.89,2.896,3.4358,1.2,67.5774,68.2088,3.6173,1.7031,2.0283,0.2112,0.2535,257921.3965,255189.7988,215093.6436,2034999.8184,2013447.5125
8,000010.SZ,20201014,4.61,10.3677,12.0312,3.41,81.3243,83.8771,8.2548,1.9965,1.9151,0.0,,81985.4713,52217.1498,44997.6834,377953.0227,240721.0606
9,000011.SZ,20201014,18.17,4.7204,16.3439,1.31,13.2415,11.694,3.4422,2.7334,2.3402,1.6511,1.9813,59597.9092,52647.5543,15205.6342,1082894.0102,956606.0616
10,000012.SZ,20201014,6.36,4.5702,4.7819,1.69,36.4066,35.4726,2.0652,1.8649,1.9514,0.7284,1.1006,307069.2107,195705.9361,187042.5914,1952960.1801,1244689.7536
11,000014.SZ,20201014,10.81,4.4352,6.7218,1.17,103.4107,45.1542,2.39,4.9766,3.8518,0.6105,0.1018,20170.5187,20170.5187,13309.1796,218043.3071,218043.3071
12,000016.SZ,20201014,6.35,1.4015,2.0857,1.2,72.1131,,1.9012,0.2774,0.3281,1.5748,0.7874,240794.5408,159657.43,107282.7368,1529045.3341,1013824.6805
13,000017.SZ,20201014,2.52,0.5532,0.6999,0.82,,,140.102,18.2761,17.2801,0.0,,55134.7947,30298.1008,23947.2261,138939.6826,76351.214
14,000019.SZ,20201014,8.9,2.0515,3.1543,1.17,28.2187,27.6431,2.3307,0.9274,0.931,1.1236,2.2472,115253.5254,41618.4832,27068.4852,1025756.3761,370404.5005
15,000020.SZ,20201014,11.8,2.8015,8.2025,1.9,611.9547,552.7167,10.0462,4.6307,4.8916,0.0,,28316.1227,18116.5391,6187.5497,334130.2479,213775.1614
16,000021.SZ,20201014,22.8,2.235,3.9855,1.07,95.216,85.023,4.7748,2.5367,2.4468,0.4386,0.2632,147125.9363,146902.4359,82381.6201,3354471.3476,3349375.5385
17,000023.SZ,20201014,17.61,1.4631,2.7211,1.17,48.0771,426.0851,5.3451,1.3349,1.5223,0.3407,0.0568,13875.624,13875.624,7460.7141,244349.7386,244349.7386
18,000025.SZ,20201014,20.68,1.5348,5.3484,1.17,40.5804,44.4637,6.9727,15.6097,18.1978,0.0,0.2031,43105.832,39277.832,11271.0813,891428.6058,812265.5658
19,000026.SZ,20201014,16.29,3.8052,7.0062,1.39,32.3014,40.9877,2.7432,1.8828,1.992,1.2331,1.2279,42812.4881,35671.6368,19373.9041,697415.4311,581090.9635
20,000027.SZ,20201014,5.77,0.5482,2.1033,0.94,16.1356,7.8205,1.0464,1.3186,1.4281,0.7221,0.7221,475738.9916,475738.9916,123991.4671,2745013.9815,2745013.9815
21,000028.SZ,20201014,49.5,1.171,3.3663,1.2,16.6699,16.7673,1.6055,0.4072,0.3925,0.8081,1.2121,42812.6983,36773.3625,12791.6361,2119228.5659,1820281.4438
22,000030.SZ,20201014,7.01,0.4171,1.3294,0.73,14.2447,14.0558,1.8654,1.2611,1.1821,2.102,2.3303,181055.2111,175988.087,55216.3837,1269197.0298,1233676.4899
23,000031.SZ,20201014,4.8,0.494,0.9368,0.77,8.6503,20.3217,1.0859,0.6089,0.7427,2.099,3.5417,428631.3339,181367.4958,95632.0818,2057430.4027,870563.9798
24,000032.SZ,20201014,23.04,0.5763,1.4259,0.86,71.0746,80.3545,6.4605,6.3423,6.9645,0.3472,0.3472,41321.9661,41142.4109,16627.1829,952058.0989,947921.1471
25,000034.SZ,20201014,29.81,11.3595,14.8539,1.48,27.798,35.543,4.3831,0.2246,0.2291,0.8379,0.6997,65407.0434,49194.2831,37621.2289,1949783.9638,1466481.5792
26,000035.SZ,20201014,4.78,0.2315,0.31,0.74,16.9196,15.1325,1.0864,0.649,0.5679,0.0,,252377.7297,236830.4444,176890.7763,1206365.548,1132049.5242
27,000036.SZ,20201014,4.23,0.6774,1.0158,1.07,7.6776,7.8348,1.3086,1.981,1.7366,10.9111,9.4563,148393.4025,147947.443,98660.667,627704.0926,625817.6839
28,000037.SZ,20201014,15.37,2.0501,3.4718,1.13,372.0524,90.6284,4.5353,7.5778,6.9521,0.0,0.1301,60276.2596,33889.4011,20012.1057,926446.1101,520880.0949
29,000038.SZ,20201014,12.39,2.9325,4.4789,0.94,52.9271,35.0252,2.2896,3.5301,4.7952,0.0,,52277.7419,23817.7966,15594.5337,647721.2221,295102.4999
30,000039.SZ,20201014,9.56,0.6392,0.9656,0.87,22.2849,50.5714,0.9989,0.4005,0.4164,4.7553,1.2479,359501.359,153427.1428,101566.5216,3436832.992,1466763.4852
31,000040.SZ,20201014,3.56,5.2503,6.161,0.68,,,0.4031,0.7778,1.8253,2.1067,,148687.387,106034.067,90359.3956,529327.0977,377481.2785
32,000042.SZ,20201014,9.53,0.3036,0.9981,0.98,8.0489,8.5579,0.8124,0.8784,0.7597,1.0493,1.2592,66483.1139,66234.1514,20149.7971,633584.0755,631211.4628
33,000045.SZ,20201014,8.45,1.5869,3.5067,1.55,218.6956,342.4674,1.5762,1.9942,2.1459,0.0,,50933.8429,45701.7874,20681.9406,430390.9725,386180.1035
34,000046.SZ,20201014,4.47,0.4468,1.5532,1.4,21.2148,,1.105,7.6772,10.7749,3.3557,2.2371,519620.0656,517007.8782,148740.5874,2322701.6932,2311025.2156
35,000048.SZ,20201014,38.65,0.5901,2.0715,1.02,14.1314,14.2819,9.0489,3.1627,3.3958,,1.9405,40249.1731,40240.7651,11462.9097,1555630.5403,1555305.5711
36,000049.SZ,20201014,51.52,1.2337,2.2524,1.4,21.257,21.112,4.773,0.5788,0.5712,0.4807,1.3587,20719.7738,20524.3738,11241.6699,1067482.7462,1057415.7382
37,000050.SZ,20201014,15.59,0.6891,1.4774,0.88,46.1995,41.1917,1.1659,1.2653,1.2882,0.3742,0.4276,245774.7661,182891.7759,85307.8786,3831628.6035,2851282.7863
38,000055.SZ,20201014,5.04,1.9823,2.5165,0.97,15.7717,14.9849,1.0595,1.8248,1.9371,3.9683,0.9921,108827.8951,67827.2529,53429.7995,548492.5913,341849.3546
39,000056.SZ,20201014,3.38,0.6615,1.7968,0.74,78.455,,0.7269,4.1834,5.403,0.2955,,117452.872,90372.8783,33269.9378,396990.7074,305460.3287
40,000058.SZ,20201014,8.2,4.9007,9.1431,1.04,129.1617,186.839,5.2755,6.7856,6.7341,0.4268,0.3659,123565.6249,53828.2117,28852.0597,1013238.1242,441391.3359
41,000059.SZ,20201014,5.0,0.9686,1.8576,2.91,8.0539,,0.6351,0.2019,0.2315,5.0,4.7,159944.2537,159940.9531,83399.0356,799721.2685,799704.7655
42,000060.SZ,20201014,4.34,0.4922,0.7513,0.82,18.1814,20.5907,1.4013,0.6795,0.5554,1.8433,1.659,356968.5327,356847.115,233766.3302,1549243.4319,1548716.4791
43,000061.SZ,20201014,7.55,0.4833,0.7325,0.96,41.3067,31.3352,2.427,4.4908,4.2732,0.1325,0.7947,169696.4131,169542.1233,111850.357,1281207.9189,1280043.0309
44,000062.SZ,20201014,14.89,0.8228,3.4734,1.15,24.7187,27.333,2.9194,1.0849,1.0409,1.1579,1.0074,104590.9322,104463.9729,24747.0504,1557358.9805,1555468.5565
45,000063.SZ,20201014,35.3,1.2986,1.8495,0.97,31.6352,29.4255,4.0477,1.7948,1.745,0.0,0.5666,461343.4898,347625.38,244077.36,16285425.1899,12271175.914
46,000065.SZ,20201014,7.71,0.3095,0.6967,1.08,8.4008,9.647,1.1911,0.5364,0.5232,1.0376,1.1932,76951.5658,67309.2072,29904.2394,593296.5723,518953.9875
47,000066.SZ,20201014,16.59,1.1237,1.9436,0.88,43.5684,72.3561,6.2764,4.4799,4.6521,0.3022,0.5244,292818.2053,292781.1543,169279.4381,4857854.0259,4857239.3498
48,000068.SZ,20201014,3.28,1.2617,2.3045,0.89,550.4051,1691.543,6.9,14.6694,13.2696,0.0,,100667.1464,100667.1464,55116.4369,330188.2402,330188.2402
49,000069.SZ,20201014,6.86,0.5865,0.9627,1.26,4.5595,4.822,0.8401,0.9373,0.946,4.3744,4.3736,820179.3915,703687.3141,428731.4348,5626430.6257,4827294.9747
50,000070.SZ,20201014,10.38,2.2537,3.6538,1.37,26.2268,39.3666,3.0144,1.8205,2.0243,0.3329,0.6647,81655.9217,79522.4866,49050.2516,847588.4672,825443.4109
51,000078.SZ,20201014,4.32,1.1586,2.1618,1.43,49.5281,72.1889,1.8699,0.2876,0.3099,0.463,,276258.3257,262119.9543,140475.4415,1193435.967,1132358.2026
52,000088.SZ,20201014,7.5,3.1909,9.8131,1.2,46.9317,46.2028,2.0054,28.4292,31.3522,0.3109,0.1727,224916.1747,224916.1747,73135.9747,1686871.3103,1686871.3103
53,000089.SZ,20201014,8.92,1.6605,3.8588,1.54,30.8108,135.8998,1.5573,4.8056,5.6631,0.9144,0.8969,205076.9509,205076.9509,88247.3977,1829286.402,1829286.402
54,000090.SZ,20201014,7.46,2.8509,4.7185,1.82,11.276,6.2265,1.6562,0.9505,0.7744,2.5779,5.0938,186854.5434,186829.5089,112883.0861,1393934.8938,1393748.1364
55,000096.SZ,20201014,11.23,0.2993,0.6513,1.15,47.4837,50.6873,2.1715,3.6532,4.1955,0.1781,0.1781,52800.0,51084.8,23472.9623,592944.0,573682.304
