,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,603327.SH,20200106,32.22,26.5563,26.5563,1.06,81.101,52.3272,10.589,13.1274,10.9966,,,40100.0,5100.0,5100.0,1292022.0,164322.0
1,601311.SH,20200106,10.03,3.8389,7.3841,2.16,15.4865,14.4086,1.3908,0.9393,0.9288,1.4882,1.4882,86382.3718,86382.3718,44909.3986,866415.1892,866415.1892
2,600358.SH,20200106,4.63,3.0415,4.6092,1.79,,,5.1857,8.4956,6.9762,0.0,,50493.666,50493.666,33319.7,233785.6736,233785.6736
3,300648.SZ,20200106,16.24,5.6363,5.6363,1.27,107.182,940.7973,4.1124,7.2629,6.5516,0.0924,0.0924,13540.0,6004.1338,6004.1338,219889.6,97507.1329
4,002382.SZ,20200106,12.53,1.3305,2.2741,0.77,34.8394,26.1816,1.4441,4.5529,3.4927,0.3192,0.3192,96403.1086,64036.6838,37465.7302,1207930.9508,802379.648
5,002963.SZ,20200106,33.66,7.0048,7.0048,0.82,29.6298,18.3179,3.1077,5.4898,3.8628,,,15035.993,3759.0,3759.0,506111.5244,126527.94
6,600616.SH,20200106,5.06,0.6865,1.0725,0.94,,,1.3356,2.8982,2.9329,0.0,,51461.9192,51461.9192,32940.9465,260397.3112,260397.3112
7,000889.SZ,20200106,9.5,0.6911,1.9135,0.94,25.136,31.4108,1.7302,2.0973,2.0182,0.3993,0.3993,66910.1883,62164.3712,22450.9099,635646.7889,590561.5264
8,002967.SZ,20200106,31.93,12.2655,12.2655,0.75,86.5969,79.5174,7.3943,8.5988,7.1854,,,33067.0,8267.0,8267.0,1055829.31,263965.31
9,300570.SZ,20200106,27.85,3.885,6.891,0.82,41.9382,33.1643,4.9938,8.0665,6.8787,1.2926,1.2926,22999.68,12074.2225,6807.2753,640541.088,336267.0966
10,601519.SH,20200106,8.32,4.0621,10.3716,1.1,152.6835,266.7961,12.1068,27.8582,26.572,0.0,,198770.0,198770.0,77849.5441,1653766.4,1653766.4
11,002094.SZ,20200106,5.01,3.3492,4.6195,0.86,33.1447,14.3654,1.0881,0.6344,0.6248,0.0,,69089.7549,65572.1392,47541.1545,346139.672,328516.4174
12,603067.SH,20200106,6.2,1.1819,2.3394,1.21,18.2906,18.2537,2.0145,1.903,1.8808,1.3825,1.3825,43120.0,43120.0,21785.302,267344.0,267344.0
13,600230.SH,20200106,11.24,5.1933,9.6612,2.4,4.6716,396.6807,1.3066,1.0446,1.8556,1.7794,1.7794,41186.3502,41186.3502,22139.6078,462934.5762,462934.5762
14,600237.SH,20200106,3.76,2.0476,2.4597,1.16,222.6658,,1.7334,2.3968,2.5226,0.0,,56436.9565,56436.9565,46980.8285,212202.9564,212202.9564
15,002465.SZ,20200106,11.68,3.7531,5.1616,2.19,62.5905,55.4616,3.1863,6.6161,6.1926,1.0281,1.0281,230532.484,214953.7202,156299.4244,2692619.4131,2510659.4519
16,300732.SZ,20200106,17.28,1.2452,1.6182,1.3,10.9923,11.8818,1.5037,2.9128,2.4517,1.2401,1.2401,19187.5842,11805.6884,9084.0884,331561.455,204002.2956
17,600007.SH,20200106,17.23,0.1824,0.9427,1.0,22.4042,18.7896,2.3657,5.4736,5.0506,1.8572,1.8572,100728.2534,100728.2534,19492.2293,1735547.8061,1735547.8061
18,300068.SZ,20200106,11.43,2.7474,3.5821,1.94,41.1222,72.4166,1.5484,1.2343,1.2514,0.0,,87073.4655,80630.5741,61840.8682,995249.7107,921607.462
19,300552.SZ,20200106,100.9,6.1635,8.7521,0.74,1686.7564,73.2589,12.4192,16.0239,7.7992,0.0126,0.0126,10993.76,4725.8482,3328.0802,1109270.384,476838.0834
20,300801.SZ,20200106,37.45,9.1016,9.1016,0.84,24.1453,24.2852,2.6465,3.6105,3.6467,,,12000.0,3000.0,3000.0,449400.0,112350.0
