,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,688128.SH,20201222,17.7,0.9691,1.6567,1.91,28.3919,25.761,3.2622,2.6012,2.903,,,40450.0,9395.6209,5496.1209,715965.0,166302.4899
1,603890.SH,20201222,11.21,1.6338,3.2177,1.08,27.6804,16.0316,2.5578,2.1359,1.3966,1.1117,1.2704,38477.6,37832.809,19209.281,431333.896,424105.7889
2,600825.SH,20201222,4.89,0.511,1.0534,0.73,248.3096,391.0309,1.8908,3.7943,4.1436,0.2045,0.1431,104488.785,104488.785,50686.785,510950.1587,510950.1587
3,002621.SZ,20201222,6.24,0.4187,1.0882,1.42,43.0918,37.2906,3.7973,8.1902,12.4463,0.1348,,82666.2867,76475.2456,29427.6578,515837.629,477205.5325
4,002007.SZ,20201222,45.0,2.7802,4.4855,1.62,63.9655,63.9468,11.7941,22.1886,19.8574,0.4557,0.6838,182436.6726,156696.8387,97121.4904,8209650.267,7051357.7415
5,002325.SZ,20201222,2.81,0.5145,0.6449,1.2,96.1787,,1.1768,0.8714,0.9539,0.3557,0.7115,124990.5781,94378.2717,75286.7648,351223.5245,265202.9435
6,002084.SZ,20201222,7.45,1.5352,2.3312,1.61,31.5666,34.5949,2.4078,1.608,1.3529,0.0,,55459.8528,54779.5119,36074.0902,413175.9034,408107.3637
7,300072.SZ,20201222,5.96,1.2086,2.1848,1.25,100.9672,,1.6256,1.6508,2.0343,0.5035,0.5034,234972.0302,216931.0072,120007.6038,1400433.3,1292908.8029
8,000825.SZ,20201222,3.6,0.341,0.9413,1.13,9.6781,15.2705,0.6365,0.2912,0.3138,2.7778,2.7778,569624.7796,569617.6066,206331.5194,2050649.2066,2050623.3838
9,300332.SZ,20201222,4.86,2.072,2.6522,1.9,90.6911,123.701,1.2406,2.3672,2.5112,0.4115,0.2469,88020.0859,83293.0305,65071.3422,427777.6175,404804.1282
10,300181.SZ,20201222,6.34,2.0546,2.2662,1.32,150.7719,78.3247,2.8361,4.2349,3.7686,1.2618,0.3155,60862.4848,46380.5438,42050.8617,385868.1536,294052.6477
11,603637.SH,20201222,7.99,0.3752,0.5139,1.66,33.8628,32.9854,2.4812,1.8849,1.8747,2.2356,1.7879,24370.2033,24302.8269,17741.335,194717.9244,194179.5869
12,600089.SH,20201222,9.48,6.0224,7.4238,1.14,17.4452,18.4694,1.104,0.9522,0.8586,1.8987,1.7405,371431.2789,371431.2789,301316.4097,3521168.524,3521168.524
13,600756.SH,20201222,15.87,2.0798,2.5706,0.88,186.4699,,2.2163,3.5336,3.634,0.7246,0.189,32409.8753,32409.8753,26221.7753,514344.721,514344.721
14,603313.SH,20201222,30.67,1.6664,4.1243,1.46,30.5125,24.8537,3.2738,2.9757,1.9936,0.8614,,37175.8792,34434.9969,13913.4379,1140184.2151,1056121.3549
15,300327.SZ,20201222,33.8,3.5188,5.0097,1.67,49.8869,45.0482,9.4834,11.323,9.652,1.1004,1.291,27944.0368,27880.3111,19582.8589,944508.4438,942354.5152
16,002679.SZ,20201222,10.6,1.2558,4.2307,1.48,574.223,17795.4169,3.3271,19.4397,19.6682,0.5189,0.1887,23575.6,23575.6,6997.8732,249901.36,249901.36
17,002176.SZ,20201222,3.83,5.0562,6.3427,1.21,,,4.1465,2.5189,3.4362,0.0,,170632.5581,170558.1053,135963.6659,653522.6975,653237.5433
