,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,600694.SH,20200414,23.29,0.5118,0.8223,0.96,6.9253,6.5828,0.7673,0.2866,0.3076,0.0,,29371.8653,29371.8653,18278.7348,684070.7428,684070.7428
1,000752.SZ,20200414,3.99,0.2363,0.3409,0.55,,,3.2915,3.257,3.5678,0.0,,26375.8491,26375.8491,18280.2895,105239.6379,105239.6379
2,601881.SH,20200414,9.75,0.5882,3.01,1.24,18.904,18.904,1.3941,5.8001,5.8001,0.9231,0.9231,1013725.8757,644627.4124,125973.576,9883827.2881,6285117.2709
3,600503.SH,20200414,3.11,0.5622,0.6442,0.67,251.3493,,1.332,12.8801,15.6717,0.1608,0.1608,160229.0,160229.0,139827.0,498312.19,498312.19
4,603181.SH,20200414,15.31,1.0613,1.3348,0.66,16.7348,16.7348,2.6875,2.2632,2.2632,1.3996,1.3996,28000.0,13860.0,11020.0,428680.0,212196.6
5,300242.SZ,20200414,4.67,0.9143,1.1867,0.51,348.9218,348.9218,2.8656,0.536,0.536,0.0,,63455.5224,58918.7374,45396.1474,296337.2896,275150.5037
6,600031.SH,20200414,19.82,1.0366,1.5559,0.95,27.3356,16.088,3.9371,2.9951,2.2767,1.2949,1.2949,843553.3001,843040.0444,561694.3197,16719226.408,16709053.68
7,601619.SH,20200414,3.1,0.6222,0.9551,0.55,21.9287,21.9287,1.9345,5.7638,5.7638,1.3228,1.3228,207410.0,50375.4688,32817.2383,642971.0,156163.9533
8,600398.SH,20200414,6.3,0.1932,0.6531,1.3,8.0602,8.0879,2.2025,1.4587,1.3429,6.0828,6.0828,442001.5805,442001.5805,130789.0256,2784609.9572,2784609.9572
9,600055.SH,20200414,14.98,2.2595,4.4063,0.63,52.8355,51.9221,4.0549,8.4873,8.3364,0.666,0.666,54081.6199,54081.6199,27732.6521,810142.6661,810142.6661
10,002510.SZ,20200414,5.49,6.7987,7.9075,1.06,23.8297,38.7889,1.8616,2.2706,2.3349,0.5464,0.5464,92085.1132,79417.938,68281.1227,505547.2715,436004.4796
11,002041.SZ,20200414,10.98,3.1445,8.0848,0.63,297.0226,224.5439,3.3932,12.6959,11.6162,0.0,,88000.0,87181.5591,33907.9571,966240.0,957253.5189
12,002370.SZ,20200414,6.14,10.554,17.9173,1.11,,,7.6877,4.6444,4.6444,0.8143,0.8143,53652.195,46322.7136,27285.8514,329424.4773,284421.4615
13,603339.SH,20200414,12.24,0.8902,1.5489,1.99,14.1511,19.6686,1.5003,2.0956,2.0669,1.634,1.634,21067.4875,20908.1875,12016.0451,257866.047,255916.215
14,603508.SH,20200414,52.65,0.5724,1.7472,0.48,12.9893,12.9893,2.346,11.3628,11.3628,0.7328,0.7328,19473.8751,15762.3313,5163.4334,1025299.524,829886.7429
15,600725.SH,20200414,2.5,0.3644,0.5131,0.95,244.565,244.565,10.2336,2.303,2.303,0.0,,123247.0,123247.0,87521.1256,308117.5,308117.5
16,002616.SZ,20200414,8.55,1.0985,1.8818,0.72,38.0253,21.4575,2.6361,3.1602,2.5393,0.0,,74188.3144,45940.7044,26816.7144,634310.0881,392793.0226
17,300034.SZ,20200414,14.79,0.6404,1.2116,0.54,65.016,46.1164,3.3216,7.7777,4.7573,0.776,0.776,46939.2816,42174.1183,22290.8607,694231.9749,623755.2097
18,300130.SZ,20200414,14.36,2.9895,3.8012,1.36,28.9399,28.9399,2.862,2.3177,2.3177,0.0,,48869.877,34587.6805,27202.1134,701771.4337,496679.092
19,603767.SH,20200414,7.6,3.371,3.371,0.85,41.5064,38.0397,1.6038,2.6315,2.6221,1.9256,1.9256,30609.8,9473.8,9473.8,232634.48,72000.88
20,002118.SZ,20200414,5.48,1.624,2.8394,1.11,40.3199,102.0408,1.5776,5.2972,8.2233,0.0,,128075.9826,128042.178,73234.5209,701856.3846,701671.1354
21,601900.SH,20200414,9.84,0.2534,0.8581,0.53,13.4526,11.3103,1.4981,1.5749,1.3955,2.2358,2.2358,89587.6566,88944.9953,26269.0853,881542.5409,875218.7538
22,600522.SH,20200414,10.73,3.1744,4.2353,0.88,15.5072,17.169,1.6402,0.9698,0.834,0.9169,0.9169,306611.7641,306611.7641,229810.9758,3289944.2288,3289944.2288
23,603185.SH,20200414,43.36,11.7945,11.7945,1.7,41.7342,41.7342,4.4673,9.5931,9.5931,0.2607,0.2607,17836.5,4477.2,4477.2,773390.64,194131.392
24,000926.SZ,20200414,5.21,0.8091,1.0944,0.83,4.4199,5.7636,0.4474,0.4671,0.5393,1.9194,1.9194,96246.2474,94649.6227,69978.6044,501442.949,493124.5343
25,603900.SH,20200414,7.58,0.3626,1.4453,0.51,12.3125,18.3732,1.1027,1.5516,1.896,7.9156,7.9156,34047.384,34047.384,8542.58,258079.1707,258079.1707
26,002497.SZ,20200414,7.85,8.5745,9.3035,2.29,104.9965,104.9965,2.8056,2.3543,2.3543,0.2516,0.2516,95874.4446,84594.999,77967.0155,752614.3901,664070.7422
27,603928.SH,20200414,10.75,0.386,1.2396,0.92,14.828,16.1497,1.6878,1.4419,1.6454,2.0465,2.0465,20160.0,20160.0,6277.15,216720.0,216720.0
28,600843.SH,20200414,7.01,2.1407,3.273,2.04,27.3072,44.2192,1.6472,1.2016,1.1616,0.0,,54858.96,30464.585,19925.0492,384561.3096,213556.7409
29,300227.SZ,20200414,14.86,5.2953,5.6321,0.56,51.5336,51.5336,3.4122,4.6999,4.6999,0.2096,0.2096,24999.4674,15577.9278,14646.4205,371492.0856,231488.0071
30,600543.SH,20200414,5.48,1.0357,1.5625,0.48,64.5861,81.8866,1.5087,7.6152,8.2776,0.0,,32112.0,32112.0,21284.9383,175973.76,175973.76
31,000908.SZ,20200414,5.93,36.3067,49.7266,1.99,27.9267,,2.2407,2.0177,2.453,0.0,,87977.4351,70826.2389,51712.118,521706.1901,419999.5967
32,600614.SH,20200414,1.12,1.1505,1.6319,1.53,,,1.9578,0.9142,1.1207,0.0,,175277.3758,151148.7658,106557.966,196310.6609,169286.6177
33,300200.SZ,20200414,12.74,2.5066,4.1708,0.68,40.5943,18.241,2.0522,3.3423,3.5389,1.6484,1.6484,26663.9171,21007.07,12625.2886,339698.3039,267630.0718
34,002647.SZ,20200414,27.1,0.8938,2.1891,1.04,286.3777,501.4568,15.3616,10.212,8.2883,0.0738,0.0738,55993.665,55993.665,22860.6995,1517428.3215,1517428.3215
35,603029.SH,20200414,14.05,0.6035,1.8882,0.7,86.8532,70.9854,1.8422,3.9466,3.3935,0.7117,0.7117,9334.0,9334.0,2983.546,131142.7,131142.7
36,600893.SH,20200414,22.74,0.2965,0.6336,0.55,48.0882,61.8879,1.7989,2.2146,2.3205,0.6245,0.6245,224984.445,194772.655,91139.6226,5116146.2793,4429130.1747
37,688199.SH,20200414,56.39,1.6537,1.6537,0.77,35.6515,25.2031,2.3511,6.2399,4.6981,,,11122.68,2576.5513,2576.5513,627207.9252,145291.7278
38,603559.SH,20200414,23.75,10.5367,12.2525,0.53,69.0731,56.5228,3.8195,4.7104,4.0613,0.0926,0.0926,14331.3207,14130.0606,12151.3106,340368.8666,335588.9393
39,600823.SH,20200414,4.21,0.2245,0.7788,0.96,6.5002,6.5002,0.6222,0.7363,0.7363,6.1758,6.1758,375116.8261,375116.8261,108113.2027,1579241.8379,1579241.8379
40,603867.SH,20200414,36.49,32.5252,32.5252,1.49,29.2696,32.9433,3.809,2.2886,2.6961,0.6851,0.6851,14000.0,3500.0,3500.0,510860.0,127715.0
41,300180.SZ,20200414,8.73,0.6776,0.8815,0.71,50.3477,62.8907,2.7926,4.8526,4.5512,0.2673,0.2673,170375.3565,102584.2894,78853.3519,1487376.8622,895560.8465
42,002262.SZ,20200414,13.7,3.774,6.8141,1.57,21.0545,21.0545,3.8572,3.3658,3.3658,0.438,0.438,101938.7711,88699.4069,49126.7334,1396561.1641,1215181.8745
43,300324.SZ,20200414,7.2,1.8353,2.1881,0.55,294.7777,47.7684,2.3953,3.274,3.697,0.0,,175301.4595,122321.2311,102597.0196,1262170.5084,880712.8639
44,002708.SZ,20200414,6.58,1.0034,2.392,0.58,,273.0287,2.1698,2.2772,2.3659,0.0,,46886.1076,38348.2664,16086.5134,308510.588,252331.5929
45,688002.SH,20200414,42.17,1.3824,1.3824,0.47,92.869,92.869,8.0127,27.4089,27.4089,,,44500.0,5460.0,5460.0,1876565.0,230248.2
46,300257.SZ,20200414,10.03,0.1926,0.5081,0.78,71.2625,56.4806,2.4054,3.3101,3.1395,0.997,0.997,85800.0,81773.0633,31001.8435,860574.0,820183.8249
47,000572.SZ,20200414,2.05,0.5289,0.8075,0.61,39.5734,39.5734,0.6852,0.7187,0.7187,0.0,,164463.6426,164215.5224,107553.2273,337150.4673,336641.8209
48,002127.SZ,20200414,12.0,0.7689,0.883,0.74,33.2311,24.4272,6.0631,8.7861,7.5383,0.0,,245487.0403,189622.7927,165129.7251,2945844.4836,2275473.5124
49,600653.SH,20200414,2.04,0.7176,0.9311,0.63,11.6415,9.3612,1.8684,0.5556,0.5374,0.0,,194638.0317,194638.0317,150001.5051,397061.5847,397061.5847
50,002344.SZ,20200414,3.84,0.2795,0.5987,0.6,17.6335,17.6335,0.6528,3.4869,3.4869,0.5468,0.5468,128274.5046,127543.3383,59546.2016,492574.0977,489766.4191
51,002105.SZ,20200414,5.18,1.0235,1.991,0.61,174.7193,46.7082,3.4645,1.2697,0.9772,0.0,,36850.0,36850.0,18944.1353,190883.0,190883.0
52,002461.SZ,20200414,6.56,0.3048,2.2164,0.56,29.1858,29.1858,1.6929,3.4215,3.4215,1.5244,1.5244,221332.848,221332.653,30441.6636,1451943.4829,1451942.2037
53,300501.SZ,20200414,11.97,0.8187,1.1271,0.76,28.318,27.6305,2.6974,3.6942,3.013,1.6708,1.6708,15652.98,8520.3745,6188.8048,187366.1706,101988.8828
54,002499.SZ,20200414,3.57,0.5574,0.8358,0.58,,,8.7076,8.1722,13.8143,0.0,,18900.0,18898.4175,12603.6045,67473.0,67467.3505
55,002253.SZ,20200414,12.74,0.6449,0.8108,0.56,52.3197,54.6794,2.064,8.4593,8.3765,0.9419,0.9419,22562.6095,20737.2219,16494.3556,287447.645,264192.207
56,002360.SZ,20200414,5.27,0.619,0.6656,0.78,14.3604,13.7728,1.9201,2.3013,2.1318,1.8117,1.8117,39151.26,29657.9467,27580.6967,206327.1402,156297.3791
57,603988.SH,20200414,9.08,0.576,1.768,1.03,44.2807,33.7455,3.3618,4.9835,4.4355,4.2401,4.2401,23520.0,23520.0,7662.76,213561.6,213561.6
58,603619.SH,20200414,14.11,6.5164,11.4956,0.54,188.3307,,2.3577,4.0612,2.8539,0.163,0.163,40000.01,14332.1614,8124.3352,564400.1411,202226.7974
59,603037.SH,20200414,15.87,1.0361,1.8423,0.73,13.226,17.0824,2.0124,3.0592,3.3144,4.7259,4.7259,10582.37,10490.135,5899.6519,167942.2119,166478.4425
60,002946.SZ,20200414,12.2,3.4064,3.4064,0.38,42.9083,42.7641,5.2904,2.0948,1.8354,0.4918,0.4918,85371.0666,12403.8175,12403.8175,1041527.0125,151326.5735
61,300465.SZ,20200414,12.93,4.8298,7.1141,0.52,55.2542,45.7731,4.6854,3.6287,3.285,0.2784,0.2784,44676.2257,44676.2257,30330.6501,577663.5983,577663.5983
62,600112.SH,20200414,1.58,0.5752,0.7044,0.67,46.8693,,0.7246,1.5786,3.1311,0.0,,50920.4846,50920.4846,41580.1046,80454.3657,80454.3657
63,603615.SH,20200414,8.88,0.5635,1.8066,0.75,31.5615,31.5615,1.5774,2.7618,2.7618,2.2094,2.2094,24466.0,24000.0,7486.2385,217258.08,213120.0
64,601857.SH,20200414,4.59,0.0793,0.8534,0.75,18.3915,18.3915,0.6827,0.3338,0.3338,3.6525,3.6525,18302097.7818,16192207.7818,1503973.8682,84006628.8185,74322233.7185
65,601500.SH,20200414,6.0,0.1402,0.3819,0.61,35.3222,41.8548,1.436,1.3605,1.5197,1.3333,1.3333,87229.009,87229.009,32029.009,523374.054,523374.054
66,300486.SZ,20200414,24.82,0.431,0.602,1.02,70.3265,48.9622,3.1905,6.4235,6.241,0.141,0.141,18067.0836,16130.8364,11548.6611,448425.015,400367.3594
67,688389.SH,20200414,20.03,3.2796,3.2796,0.49,84.096,84.096,8.0565,20.0089,20.0089,,,42220.0,3475.1805,3475.1805,845666.6,69607.8654
68,600977.SH,20200414,12.25,0.4515,1.3834,0.93,15.3003,21.3626,1.9373,2.5306,2.5865,2.2939,2.2939,186700.0,186700.0,60931.75,2287075.0,2287075.0
69,601218.SH,20200414,2.79,0.5638,0.8953,0.89,,44.1029,1.1211,2.181,2.0578,0.0,,99176.0,97736.0,61547.5412,276701.04,272683.44
70,300046.SZ,20200414,22.21,11.1413,15.9206,0.66,55.186,,7.6588,11.321,17.8974,1.3507,1.3507,21312.0,21312.0,14914.2,473339.52,473339.52
71,300282.SZ,20200414,6.2,1.4281,2.1527,0.59,20.5442,167.1509,0.9411,2.9499,3.4302,0.2668,0.2668,37709.8455,37368.0911,24789.4807,233801.0421,231682.1648
72,603712.SH,20200414,27.11,1.9345,3.2341,0.87,60.6079,60.6079,8.1809,9.7769,9.7769,0.1844,0.1844,77200.0,36643.68,21919.04,2092892.0,993410.1648
73,000028.SZ,20200414,43.09,1.5676,4.3264,2.02,15.2369,14.5112,1.4405,0.4278,0.3545,0.9283,0.9283,42812.6983,36773.3625,13323.9404,1844799.1697,1584564.1901
74,688268.SH,20200414,51.02,5.2254,5.2254,0.76,90.2365,78.873,5.1002,7.4888,7.2638,,,12000.0,2722.7108,2722.7108,612240.0,138912.705
75,600399.SH,20200414,4.18,0.457,0.7084,0.73,27.2937,27.2937,1.8418,1.4359,1.4359,0.0,,197210.0,197210.0,127229.8912,824337.8,824337.8
76,600015.SH,20200414,6.48,0.1007,0.2427,1.05,4.7813,4.5519,0.3726,1.3805,1.1767,2.6852,2.6852,1538722.3983,1282268.6653,532094.9437,9970921.141,8309100.9511
77,300823.SZ,20200414,28.4,10.8652,10.8652,0.57,31.5721,31.5721,3.1256,5.5926,5.5926,,,9355.9091,2340.0,2340.0,265707.8184,66456.0
78,600586.SH,20200414,2.79,0.3906,0.5444,0.55,50.849,,0.9521,0.7779,0.7677,2.1505,2.1505,142877.0,142877.0,102513.4722,398626.83,398626.83
79,300545.SZ,20200414,28.46,3.2797,4.5262,0.81,48.0909,50.9263,5.6895,6.1796,5.9548,0.3514,,14408.7472,7169.3612,5194.8792,410072.9453,204040.0198
80,603980.SH,20200414,7.11,0.5019,0.5198,0.63,7.081,8.8358,1.099,1.7073,1.7827,4.5208,4.5208,70000.0,34388.6323,33199.0414,497700.0,244503.1757
81,000830.SZ,20200414,8.02,1.1593,1.7465,0.99,6.9449,8.7343,1.0478,0.6497,0.7133,6.2344,6.2344,146486.0778,146411.0715,97186.2251,1174818.344,1174216.7934
82,300098.SZ,20200414,5.87,3.2275,3.7189,0.65,19.1892,,2.3161,2.9061,3.8364,0.3392,0.3392,176386.2482,131958.0297,114522.5562,1035387.2769,774593.6343
83,000927.SZ,20200414,3.74,0.1051,0.3222,0.12,,,,13.9043,13.9043,0.0,,159517.402,159517.096,52034.4165,596595.0835,596593.939
84,603779.SH,20200414,5.2,0.202,0.521,0.66,33.5067,43.9378,1.2359,2.1958,2.3471,1.1917,1.1917,33274.9154,30545.0232,11843.5587,173029.5601,158834.1206
85,300576.SZ,20200414,38.54,17.2766,24.6863,0.72,109.7492,122.0665,9.9725,10.9323,10.1466,0.2595,0.2595,12000.0,5904.095,4131.9635,462480.0,227543.8213
86,002629.SZ,20200414,3.61,1.2533,1.3066,0.4,,49.8552,27.1326,0.584,15.3345,0.0,,41194.8,34460.0433,33056.0987,148713.228,124400.7563
87,300466.SZ,20200414,5.69,3.5036,4.3733,0.76,,298.8512,2.8627,7.1335,5.5043,0.0,,53887.3335,33814.1492,27089.487,306618.9276,192402.5089
88,000410.SZ,20200414,5.06,0.1276,0.1824,0.87,,,,1.6992,4.8596,0.0,,168403.5944,168091.4444,117587.21,852122.1877,850542.7087
89,300234.SZ,20200414,14.05,4.6387,5.4265,0.74,70.3109,70.3109,4.4242,5.9358,5.9358,0.0,,28953.4588,17147.7578,14658.2384,406796.0961,240925.9971
90,002122.SZ,20200414,1.51,0.2101,0.3827,0.36,,,1.0631,0.9586,1.4345,0.0,,118800.0,118799.9775,65227.8197,179388.0,179387.966
91,600177.SH,20200414,6.44,0.1563,0.2555,0.98,8.7819,7.3175,1.1977,3.3512,2.7431,5.5457,5.5457,501402.6294,501402.6294,306779.265,3229032.9333,3229032.9333
92,002160.SZ,20200414,4.8,4.5552,7.3422,0.95,,171.9629,1.2621,0.9229,0.8728,0.0,,79558.1976,68242.3106,42338.3497,381879.3485,327563.0909
93,603611.SH,20200414,16.73,0.5616,1.0503,0.69,23.7587,20.2137,2.7432,1.7534,1.5965,2.9902,2.9902,26753.5854,26471.9054,14155.4042,447587.4837,442874.9773
94,601229.SH,20200414,8.37,0.0765,0.1154,1.18,6.5936,5.8581,0.7586,2.7094,2.3877,4.1356,4.1356,1420652.87,1326178.2279,879272.7818,11890864.5219,11100111.7675
95,603160.SH,20200414,256.0,0.6361,1.6797,0.95,157.2393,54.6563,20.3412,31.3735,19.3486,0.1956,0.1956,45605.4438,44884.7579,16997.147,11674993.6128,11490498.0224
96,603301.SH,20200414,40.41,10.6135,10.9657,0.61,43.4504,40.3928,4.7688,3.9594,3.3554,0.6187,0.6187,14000.0,5450.55,5275.45,565740.0,220256.7255
97,300377.SZ,20200414,10.29,1.5861,1.7886,0.6,42.9526,54.5409,2.7268,11.9482,11.3243,0.972,0.972,74209.208,56651.4602,50237.641,763612.7503,582943.5255
98,600497.SH,20200414,3.61,0.6088,1.1481,0.92,23.6503,23.6503,1.2326,1.1205,1.1205,1.9391,1.9391,509129.1568,430989.8186,228549.59,1837956.256,1555873.2451
99,002917.SZ,20200414,15.64,23.9311,28.4755,1.94,46.1728,46.1728,4.023,6.2654,6.2654,0.3996,0.3996,18089.6,5417.6,4553.0133,282921.344,84731.264
100,002641.SZ,20200414,6.35,1.1999,3.1571,1.34,29.1507,13.9319,2.1097,1.3322,1.1338,0.5197,0.5197,112320.0,91028.6978,34598.0456,713232.0,578032.231
