,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,600674.SH,20200213,8.94,0.1555,0.4993,0.94,11.0237,13.4293,1.4516,45.5736,47.3487,3.3557,3.3557,440214.048,440214.048,137145.9894,3935513.5891,3935513.5891
1,600723.SH,20200213,5.5,0.786,1.8648,0.91,9.9488,9.2934,0.8686,0.3596,0.362,3.0909,3.0909,65840.7554,65806.9554,27738.3453,362124.1547,361938.2547
2,300721.SZ,20200213,20.73,13.7907,14.2577,1.41,46.7517,151.5428,1.9573,1.482,1.7534,0.7262,0.7262,8058.5,4200.7956,4063.2048,167052.705,87082.4928
3,300169.SZ,20200213,4.85,1.905,2.1841,0.8,97.6315,79.0224,1.312,1.7479,1.7241,0.0,,32598.434,26260.1015,22904.6549,158102.4049,127361.4923
4,603721.SH,20200213,22.7,9.0283,10.8802,1.05,107.7649,,5.7556,9.4168,10.7626,0.4405,0.4405,13000.0,6154.9927,5107.3399,295100.0,139718.3343
5,600166.SH,20200213,1.9,0.626,0.9201,0.89,,,0.825,0.3043,0.2753,0.0,,657519.2047,657519.2047,447327.6713,1249286.4889,1249286.4889
6,000673.SZ,20200213,3.91,6.1831,9.5021,0.95,,,5.7936,3.9873,5.4879,0.0,,79155.0442,78951.0358,51373.999,309496.2228,308698.55
7,601838.SH,20200213,8.23,0.7247,0.753,0.82,6.3945,5.3556,0.8362,2.565,2.3352,4.2527,4.2527,361225.1334,189420.2768,182301.3668,2972882.8479,1558928.8781
8,002456.SZ,20200213,17.05,7.415,10.8229,0.89,,,5.2923,1.0746,0.929,0.0,,271286.7125,266803.0164,182792.7573,4625438.4481,4548991.4296
9,002207.SZ,20200213,5.47,0.8,1.0455,1.55,,,104.7342,5.024,4.5924,0.0,,23917.7378,23738.7884,18164.9606,130830.0258,129851.1725
10,601996.SH,20200213,2.52,0.6592,1.1496,0.76,20.8255,17.9101,1.0703,1.8077,1.4924,2.381,2.381,114573.68,107572.69,61678.09,288725.6736,271083.1788
11,603926.SH,20200213,10.64,1.0391,1.1463,0.9,20.4593,17.4062,1.5694,1.7662,1.2265,1.8083,1.8083,16036.41,8595.4079,7791.6412,170627.4024,91455.1401
12,300347.SZ,20200213,78.66,1.1333,1.2583,0.51,124.8669,86.4029,15.2649,25.6275,21.5402,0.2963,0.2963,74955.7126,52877.0451,47624.4523,5896016.3531,4159308.3676
13,600370.SH,20200213,2.71,0.404,0.8922,0.49,40.2891,39.6871,1.6177,1.8277,2.0166,0.9225,0.9225,79724.423,79724.423,36101.4327,216053.1863,216053.1863
14,002464.SZ,20200213,5.67,3.1366,5.1619,1.12,29.4599,46.2551,1.9145,3.7374,4.4953,0.0,,52179.4388,52174.9964,31703.7994,295857.418,295832.2296
15,600783.SH,20200213,13.21,1.0642,3.4973,0.82,52.6048,250.1648,2.7971,47.5304,46.433,0.757,0.757,74435.9294,74435.9294,22649.7417,983298.6274,983298.6274
16,002660.SZ,20200213,8.33,4.1813,4.9716,1.12,,,3.7691,1.7082,1.821,0.0,,27432.7707,20540.9345,17275.7805,228514.9799,171105.9844
17,600288.SH,20200213,12.12,1.3331,1.8977,0.62,104.5324,104.2484,3.3436,1.584,1.6301,0.099,0.099,43680.0,43680.0,30684.0,529401.6,529401.6
18,600079.SH,20200213,15.39,1.9967,2.6814,0.37,,,2.1335,1.118,0.9827,0.0,,135370.4302,128604.9062,95762.5188,2083350.9208,1979229.5064
19,603776.SH,20200213,18.85,3.802,4.3994,0.7,29.6256,25.6712,1.4586,4.1845,4.0029,1.0152,1.0152,18758.0,12001.1737,10371.6137,353588.3,226222.1242
20,002302.SZ,20200213,10.29,1.6308,4.0812,1.08,42.8143,18.7698,1.8256,0.6891,0.5878,0.6803,0.6803,126235.4304,123905.885,49510.6378,1298962.5788,1274991.5567
21,002685.SZ,20200213,5.84,1.3694,2.5495,1.08,19.1165,45.1032,1.2389,0.5916,0.4757,0.8562,0.8562,100769.0641,77068.6627,41395.2922,588491.3343,450080.9902
22,002006.SZ,20200213,4.44,2.4068,3.8774,1.49,352.5577,,2.1034,2.0121,2.2005,0.0,,45516.0,45516.0,28253.463,202091.04,202091.04
23,002958.SZ,20200213,5.35,3.1547,3.1547,0.76,12.287,10.5211,1.2174,3.9831,3.4038,2.8037,2.8037,555555.5556,55555.5556,55555.5556,2972222.2225,297222.2225
24,002300.SZ,20200213,6.16,0.6435,1.5685,0.76,32.5874,22.6986,2.6149,0.7204,0.5881,1.771,1.771,59697.0,59692.4139,24491.0276,367733.52,367705.2696
25,600657.SH,20200213,3.43,0.4497,0.9271,0.98,4.5477,5.2101,0.485,0.5216,0.5014,3.4985,3.4985,285187.8595,152426.0442,73937.3051,978194.3581,522821.3316
26,002867.SZ,20200213,18.08,2.5811,3.388,1.0,16.3931,14.0767,2.9819,2.7135,2.5716,2.3969,2.3969,73090.5188,24740.5797,18847.6796,1321476.5799,447309.681
27,300369.SZ,20200213,26.02,2.3511,3.158,1.47,123.5616,98.6162,6.708,15.4397,13.4402,0.2313,0.2313,79811.7661,72615.9902,54062.1846,2076702.1539,1889468.065
28,600858.SH,20200213,4.37,0.6874,1.4379,0.78,49.1203,39.0193,0.7374,0.1716,0.1775,0.6865,0.6865,52006.6589,51754.8029,24740.0863,227269.0994,226168.4887
29,300536.SZ,20200213,8.04,3.4444,6.9084,0.77,45.1327,43.3298,3.9021,5.1232,4.9817,0.4478,0.4478,29328.8133,21933.7158,10935.8058,235803.6589,176347.075
30,600175.SH,20200213,1.42,1.5591,2.6741,0.8,,,0.5271,0.963,1.554,0.0,,357648.8773,357648.8773,208530.658,507861.4058,507861.4058
31,300595.SZ,20200213,54.55,1.309,2.2683,0.77,102.0752,78.7998,17.4441,48.1503,35.9935,0.1423,0.1423,40463.868,28788.5929,16613.7516,2207303.9994,1570417.7427
32,600428.SH,20200213,3.23,0.2971,0.6055,0.82,80.5619,66.7402,0.706,0.9152,0.8515,0.0,,214665.0771,214665.0771,105324.7126,693368.199,693368.199
33,600531.SH,20200213,4.32,2.3235,3.6591,1.35,35.8019,26.2106,1.4194,0.2436,0.2487,0.8796,0.8796,109024.2634,109024.2634,69229.0765,470984.8179,470984.8179
34,300607.SZ,20200213,47.73,4.9158,5.3533,1.45,41.0933,37.9349,4.3382,5.8934,4.9156,0.5542,0.5542,14793.4337,7364.5992,6762.7132,706090.5905,351512.3198
35,601998.SH,20200213,5.53,0.0472,0.5078,0.81,6.0793,5.6359,0.6254,1.6415,1.4426,4.1591,4.1591,4893481.512,3190518.2604,296625.431,27060952.7614,17643565.98
