,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,300036.SZ,20200317,24.11,3.6615,3.8598,0.86,64.6631,50.2556,5.097,7.1409,6.3672,0.3111,0.3111,44953.7367,37249.1838,35335.2958,1083834.5918,898077.8214
1,300756.SZ,20200317,29.31,2.3154,2.3154,0.8,21.7894,19.3466,2.0221,4.1047,3.4515,1.4979,1.4979,7288.7,2357.9856,2357.9856,213631.797,69112.5579
2,300076.SZ,20200317,4.86,1.9841,3.0402,0.75,109.8094,156.0706,2.0319,10.2805,24.6485,0.4856,0.4856,42400.0,36956.553,24118.5471,206064.0,179608.8476
3,000892.SZ,20200317,4.45,3.4603,3.8378,1.15,13.4478,27.6983,1.2645,3.286,4.6512,0.0,,98098.0473,53817.6216,48524.6118,436536.3105,239488.4161
4,603063.SH,20200317,8.41,1.4691,1.4777,0.78,67.4187,54.9276,1.454,3.0657,1.8868,0.1785,0.1785,43066.5,25530.0,25381.66,362189.265,214707.3
5,000659.SZ,20200317,2.3,1.1284,1.5479,0.99,132.0323,,4.3373,1.8268,1.9366,0.0,,128570.252,128570.252,93726.8112,295711.5796,295711.5796
6,600658.SH,20200317,4.37,0.5347,1.259,1.12,11.9263,19.9693,0.7843,2.1877,2.677,3.135,3.135,111858.5045,111858.5045,47507.1475,488821.6647,488821.6647
7,002697.SZ,20200317,8.36,1.5365,2.8084,0.81,35.2316,22.0336,3.7194,1.5747,1.4534,0.634,0.634,136000.0,107821.0,58988.5,1136960.0,901383.56
8,002376.SZ,20200317,11.15,0.9819,1.4526,0.62,19.5103,22.3559,2.0792,2.8168,3.0052,1.7937,1.7937,66571.2402,64550.8142,43634.1397,742269.3282,719741.5783
9,300661.SZ,20200317,237.95,3.1578,3.1768,0.95,237.7768,139.9097,24.4399,43.0754,31.1119,0.1129,0.1129,10361.8645,5595.7558,5562.1248,2465605.6578,1331510.0926
10,300235.SZ,20200317,17.7,17.0171,46.4822,1.32,241.1982,91.5939,4.7389,27.6993,27.2351,0.0,,16783.109,11102.0161,4064.4483,297061.0293,196505.685
11,600360.SH,20200317,9.07,18.1543,23.7274,0.96,82.4781,104.9329,2.847,5.1152,5.2431,0.386,0.386,96397.1304,96029.5304,73474.2098,874321.9727,870987.8407
12,300161.SZ,20200317,22.7,8.1454,13.6169,0.68,235.0733,253.5631,3.3892,4.7851,4.1801,0.0881,0.0881,17276.5551,16792.9991,10045.2176,392177.8008,381201.0796
13,000695.SZ,20200317,7.76,0.6626,1.0095,0.78,47.2107,275.7984,4.6542,1.6473,3.3722,0.0,,22214.7539,22172.1339,14553.4546,172386.4903,172055.7591
14,000905.SZ,20200317,6.28,1.3195,2.9404,0.74,155.8068,53.2739,1.1668,0.2932,0.2777,0.1352,0.1352,62519.1522,53100.0,23828.4,392620.2758,333468.0
15,300521.SZ,20200317,11.44,7.0171,12.8548,3.16,64.7462,261.1574,3.1863,9.473,9.9164,0.3059,0.3059,14400.0,14399.9055,7860.5392,164736.0,164734.9189
16,000822.SZ,20200317,3.75,1.0166,1.7038,0.7,5.7226,9.3767,0.9754,0.6378,0.6913,5.3333,5.3333,89509.1926,89509.1926,53404.3048,335659.4723,335659.4723
17,000501.SZ,20200317,10.58,1.8118,3.1802,0.51,7.7489,7.4965,0.8995,0.4595,0.4609,1.8904,1.8904,76899.2731,76775.7255,43741.3192,813594.3094,812287.1758
18,300812.SZ,20200317,73.35,40.3283,40.3283,3.09,77.5306,60.5165,7.937,13.1753,11.6272,,,7751.1683,1938.0,1938.0,568548.1948,142152.3
19,000760.SZ,20200317,1.29,3.5511,4.939,1.39,,,2.0467,4.5771,23.0942,0.0,,77184.4628,65444.4268,47053.3148,99567.957,84423.3106
20,600386.SH,20200317,3.92,9.4916,21.0925,1.33,30.7512,29.4716,1.8026,0.6594,0.6052,2.8061,2.8061,80640.0,80640.0,36288.0,316108.8,316108.8
21,603010.SH,20200317,12.66,2.7043,4.9346,0.76,40.8375,39.0987,3.5177,2.5336,2.1808,0.8646,0.8646,34679.1324,34412.0124,18858.6743,439037.8162,435656.077
22,603809.SH,20200317,11.51,2.7495,2.7495,0.66,14.9487,18.7711,1.5511,2.5869,2.6824,3.1029,3.1029,20907.32,11507.16,11507.16,240643.2532,132447.4116
23,002737.SZ,20200317,13.61,1.1184,2.6642,0.82,14.1107,13.6311,2.4517,1.7774,1.8206,7.3475,7.3475,58400.0,53339.042,22390.5019,794824.0,725944.3616
24,002193.SZ,20200317,6.84,1.2297,2.654,0.59,18.08,35.7768,0.6728,1.3481,1.5572,0.731,0.731,26171.555,26093.0633,12090.0766,179013.4362,178476.553
25,603393.SH,20200317,36.39,2.9144,5.0311,1.0,24.3638,16.9946,3.4166,4.9953,3.2076,1.9629,1.9629,22400.0,22400.0,12975.6845,815136.0,815136.0
26,002313.SZ,20200317,19.42,2.2367,3.2677,0.56,84.5089,76.77,2.8831,1.3708,1.2805,0.1287,0.1287,31200.0,31135.0599,21311.1102,605904.0,604642.8633
27,002385.SZ,20200317,6.76,5.3296,11.9292,0.55,55.9475,55.3624,2.8164,1.4693,1.7109,1.935,0.8796,419532.9495,278154.3701,124270.8973,2836042.7386,1880323.5419
28,002238.SZ,20200317,7.71,0.5513,1.6052,0.54,24.134,24.8328,1.7921,3.0504,2.7818,6.4851,6.4851,61735.32,61735.32,21201.8076,475979.3172,475979.3172
29,300799.SZ,20200317,86.68,5.5642,5.5642,0.82,91.4078,66.722,9.4586,43.9071,26.9432,,,6800.0,1700.0,1700.0,589424.0,147356.0
30,600009.SH,20200317,64.0,1.8712,2.2715,1.52,29.1451,24.517,3.8534,13.2421,11.2681,1.0313,1.0313,192695.8448,109347.6397,90078.0553,12332534.0672,6998248.9408
31,603028.SH,20200317,10.46,0.8688,1.9374,0.9,136.5695,186.205,3.2852,4.2195,4.2021,0.2199,0.2199,22080.0,22080.0,9900.8663,230956.8,230956.8
32,601007.SH,20200317,8.03,1.0582,1.873,0.96,31.1178,31.1461,1.6366,2.3257,2.0505,2.4907,2.4907,30000.0,30000.0,16948.6217,240900.0,240900.0
33,002841.SZ,20200317,80.45,0.4269,0.588,0.84,52.5235,32.4744,11.6721,3.1058,3.082,0.6727,0.6727,65566.1477,36596.2807,26569.5607,5274796.5825,2944170.7823
34,688138.SH,20200317,21.2,13.9452,13.9452,1.46,90.275,80.2335,5.0344,13.8848,11.7922,,,26680.0,6078.7477,6078.7477,565616.0,128869.4512
35,300706.SZ,20200317,38.89,42.5764,42.5764,1.48,197.9012,373.7813,12.421,21.4405,17.2677,0.0771,0.0771,14112.0,6177.8574,6177.8574,548815.68,240256.8743
36,600873.SH,20200317,4.28,0.6377,0.9216,0.47,13.2658,11.7873,1.4957,1.0505,0.9389,7.7098,7.7098,310428.9638,308074.6328,213187.7263,1328635.9651,1318559.4284
37,002932.SZ,20200317,39.0,12.4299,14.5451,0.96,42.2798,58.8023,4.2408,14.7228,14.0667,0.7692,0.7692,6658.5147,3002.2197,2565.6306,259682.0733,117086.5683
38,601869.SH,20200317,39.52,9.429,9.429,0.65,20.1133,33.0865,3.4636,2.6367,3.72,0.6326,0.6326,75790.5108,10657.351,10657.351,2995240.9868,421178.5115
39,600555.SH,20200317,3.12,23.5254,33.8532,4.02,,,3.0522,310.424,284.251,0.0,,130350.0,97350.0,67650.6557,406692.0,303732.0
40,600777.SH,20200317,1.82,1.5966,1.8379,0.78,20.6026,13.0213,0.7593,2.589,2.2102,0.0,,680049.5825,405123.657,351924.5051,1237690.2402,737325.0557
41,600759.SH,20200317,2.49,3.3116,5.2525,0.7,80.9498,,1.05,1.6944,2.0996,0.0,,226350.7518,225818.4018,142376.4109,563613.372,562287.8205
42,600096.SH,20200317,5.09,1.0797,2.8245,0.66,59.3906,41.8355,1.5133,0.1376,0.1271,0.0,,143243.4738,132137.9138,50510.7929,729109.2816,672581.9812
43,601811.SH,20200317,10.74,0.2382,0.9476,0.78,14.2155,12.2759,1.5169,1.6187,1.5524,2.7933,2.7933,123384.1,79190.39,19909.4375,1325145.234,850504.7886
44,600355.SH,20200317,3.39,7.0534,8.4054,0.49,151.4929,,4.8879,4.1939,5.0181,0.0,,49208.92,49208.92,41293.92,166818.2388,166818.2388
45,300763.SZ,20200317,53.09,14.778,14.778,1.67,35.9737,33.85,4.8941,5.1086,3.7806,1.8836,1.8836,7999.9952,2000.0,2000.0,424719.7452,106180.0
46,002072.SZ,20200317,4.83,2.4974,2.821,0.57,,,,33.9549,20.8101,0.0,,17600.0,16614.8433,14708.9866,85008.0,80249.6931
47,000155.SZ,20200317,4.13,1.0508,1.8578,0.89,17.4284,9.7127,1.4849,1.2278,1.9597,0.0,,127000.0,127000.0,71835.1849,524510.0,524510.0
48,600859.SH,20200317,12.18,0.6219,1.1925,0.48,7.8696,8.9215,0.8379,0.354,0.3513,3.8588,3.8588,77625.035,56877.7123,29661.6852,945472.9263,692770.5358
49,002311.SZ,20200317,33.03,1.1272,2.7238,2.57,36.318,31.609,5.723,1.2382,1.0946,0.9086,0.9086,158035.7494,155349.2505,64290.3146,5219920.8027,5131185.744
50,688001.SH,20200317,41.41,6.7475,6.7475,0.76,68.2547,93.2043,8.7432,16.5214,13.1421,,,40100.0,3845.1196,3845.1196,1660541.0,159226.4026
51,603655.SH,20200317,24.99,10.1614,10.1614,2.01,87.6898,129.9979,5.475,15.1965,17.3066,0.4002,0.4002,10600.0,3400.0,3400.0,264894.0,84966.0
52,002555.SZ,20200317,32.47,2.5815,3.2873,1.15,68.0065,31.9907,9.6723,8.9857,5.1856,0.9174,0.9174,211225.1697,141841.0743,111388.5336,6858481.2602,4605579.6825
53,002811.SZ,20200317,14.52,0.7238,2.6111,0.61,22.8785,18.5722,1.8015,1.1361,1.0422,1.3774,1.3774,18000.2965,16234.8428,4500.1365,261364.3052,235729.9175
54,002523.SZ,20200317,2.61,0.7798,1.1222,1.09,34.5885,44.0819,1.7427,2.6296,2.7721,1.1494,1.1494,141664.08,134851.6653,93703.2015,369743.2488,351962.8464
55,603363.SH,20200317,18.23,8.3182,8.6541,0.8,262.7518,203.5276,9.4497,1.3738,1.3661,0.1371,0.1371,43420.575,18399.2944,17685.155,791557.0823,335419.1369
56,000595.SZ,20200317,2.92,3.5286,7.5072,0.49,,,4.1416,5.1622,6.3497,0.0,,76427.925,75176.185,35334.5926,223169.541,219514.4602
