,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,000001.SZ,20200601,13.32,0.455,1.0266,1.63,9.1678,8.823,0.9292,1.8737,1.8025,0.9632,2.5998,1940591.8198,1940575.268,860111.1956,25848683.0397,25848462.5698
1,000002.SZ,20200601,26.4,0.8018,1.2036,1.37,7.6759,7.6505,1.5815,0.811,0.8124,3.9587,3.9587,1130214.3001,971517.0043,647235.9252,29837657.5226,25648048.9135
2,000004.SZ,20200601,29.38,3.1815,4.4466,1.17,1564.592,3097.9106,3.4737,44.7981,197.55,0.0,,16505.2625,8392.0684,6004.3836,484924.6123,246558.9696
3,000005.SZ,20200601,2.61,0.5807,0.744,1.39,15.8155,16.1141,1.8008,4.9995,5.3689,0.0,,105853.6842,105794.6242,82576.0487,276278.1158,276123.9692
4,000006.SZ,20200601,4.87,0.8647,1.3521,1.66,8.2062,8.035,0.9579,1.762,1.656,4.0041,4.0041,134999.5046,134830.7972,86230.9824,657447.5874,656625.9824
5,000007.SZ,20200601,8.73,3.5692,5.6348,3.46,135.7034,,16.2132,71.976,72.7976,0.0,,34644.8044,30894.8044,19569.4167,302449.1424,269711.6424
6,000008.SZ,20200601,3.02,0.9628,1.5379,2.4,19.3333,26.7087,1.147,2.608,2.771,0.3289,0.6524,278079.5346,266529.7419,166869.6652,839800.1945,804919.8205
7,000009.SZ,20200601,7.08,2.8003,3.4037,1.57,60.6398,66.3457,3.2838,1.5283,1.6127,0.2354,0.2354,257921.3965,254383.6879,209287.5349,1826083.4872,1801036.5103
8,000010.SZ,20200601,4.0,0.4111,0.439,1.33,70.5634,102.7932,7.5249,1.7323,1.8594,0.0,,81985.4713,52217.1498,48909.8798,327941.8852,208868.5992
9,000011.SZ,20200601,9.83,3.3724,12.1533,1.87,7.1637,6.5723,1.8996,1.4788,1.3203,3.0519,3.6623,59597.9092,52647.5543,14609.332,585847.4474,517525.4588
10,000012.SZ,20200601,4.67,0.9779,1.0232,1.78,27.059,28.1565,1.5107,1.3861,1.454,0.9733,0.9733,310819.6163,195705.9361,187042.5914,1451527.6081,913946.7216
11,000014.SZ,20200601,8.81,2.1633,3.2785,1.21,84.2783,49.8983,1.9768,4.0558,3.432,0.7491,0.7491,20170.5187,20170.5187,13309.1796,177702.2697,177702.2697
12,000016.SZ,20200601,6.9,4.8111,7.1599,1.23,78.3592,,2.1174,0.3014,0.3186,1.4493,1.4493,240794.5408,159657.43,107282.7368,1661482.3315,1101636.267
13,000017.SZ,20200601,2.29,2.3225,2.9384,0.9,,,193.426,16.608,20.5289,0.0,,55134.7947,30298.1008,23947.2261,126258.6799,69382.6508
14,000019.SZ,20200601,8.59,5.0016,7.6897,1.02,27.2358,30.4473,2.1982,0.8951,0.9722,1.1641,1.1641,115253.5254,41621.6407,27071.6427,990027.7832,357529.8936
15,000020.SZ,20200601,9.97,2.9257,8.5661,2.02,517.0498,588.0179,8.5802,3.9125,4.2425,0.0,,28316.1227,18116.5391,6187.5497,282311.7433,180621.8948
16,000021.SZ,20200601,23.37,4.3366,8.8187,1.14,97.5964,104.2457,4.9399,2.6001,2.6642,0.4279,0.4279,147125.9363,146932.7064,72254.9832,3438333.1313,3433817.3486
17,000023.SZ,20200601,16.9,3.4382,5.3917,1.26,46.1387,96.0929,5.0713,1.281,1.3997,0.355,0.355,13875.624,13875.624,8848.3032,234498.0456,234498.0456
18,000025.SZ,20200601,18.01,1.143,4.1414,2.24,35.3411,37.5293,6.1708,13.5943,14.4536,0.0,0.2332,43105.832,39277.832,10840.0358,776336.0343,707393.7543
19,000026.SZ,20200601,8.68,1.3951,2.5691,1.22,17.2161,26.8238,1.4598,1.0035,1.0935,2.3135,2.3135,42823.8881,35671.6368,19371.4963,371711.3487,309629.8074
20,000027.SZ,20200601,5.53,0.2447,0.9339,1.71,12.887,14.2083,0.9201,1.0532,1.0732,0.9042,0.9042,396449.1597,396449.1597,103890.679,2192363.8531,2192363.8531
21,000028.SZ,20200601,40.85,1.5099,4.1672,3.39,13.7569,14.3359,1.3389,0.336,0.33,0.9792,0.9792,42812.6983,36773.3625,13323.9404,1748898.7256,1502191.8581
