,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,603159.SH,20200228,11.09,2.2566,6.0842,1.28,36.1693,62.5069,3.695,2.4361,2.7903,0.9661,0.9661,14000.0,14000.0,5192.6,155260.0,155260.0
1,600812.SH,20200228,9.19,4.5116,9.5301,1.39,99.4852,90.6964,2.7264,1.6266,1.4751,0.3264,0.3264,163080.4729,163080.4729,77203.1554,1498709.546,1498709.546
2,300156.SZ,20200228,1.36,3.9905,5.316,1.03,,,4.4841,26.801,,0.0,,101002.4415,72180.0,54181.9424,137363.3204,98164.8
3,002712.SZ,20200228,6.34,2.401,3.0338,1.04,116.8978,159.7741,1.136,0.6975,1.1724,0.1283,0.1283,58120.2488,37547.7275,29715.8301,368482.3774,238052.5924
4,000061.SZ,20200228,6.46,4.8473,7.3475,2.18,256.3276,68.6436,2.1715,4.762,4.0425,0.1548,0.1548,169696.4131,169541.6233,111849.857,1096238.8286,1095238.8865
5,002082.SZ,20200228,12.55,9.8806,12.1807,1.64,35.5243,17.0496,1.779,0.2084,0.1889,0.0,,23800.0,23800.0,19305.664,298690.0,298690.0
6,601100.SH,20200228,58.0,0.6823,2.3312,1.41,61.1443,49.4546,9.8484,12.1483,10.4728,0.5172,0.5172,88200.0,88200.0,25814.2992,5115600.0,5115600.0
7,300508.SZ,20200228,28.15,4.1147,6.8924,0.93,,38.4152,4.7679,11.1614,13.3743,0.0,,9091.2,4132.6184,2467.152,255917.28,116333.208
8,300333.SZ,20200228,10.1,7.8456,9.7074,0.77,277.6934,418.8552,4.1428,15.7225,14.8674,0.5941,0.5941,33600.0,33089.5067,26743.3067,339360.0,334204.0177
9,600006.SH,20200228,4.04,1.3259,3.3231,0.69,14.5888,17.1156,1.1058,0.5603,0.5344,2.0619,2.0619,200000.0,200000.0,79800.0,808000.0,808000.0
