,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,000001.SZ,20200824,14.46,0.4738,1.069,0.53,9.9525,9.5781,1.0087,2.034,1.9567,0.8873,1.5076,1940591.8198,1940575.268,860111.1956,28060957.7143,28060718.3753
1,000002.SZ,20200824,27.13,0.5829,0.8749,0.71,8.1084,8.0816,1.7128,0.8567,0.8581,3.8522,3.7472,1161773.2201,971517.0043,647235.9252,31518907.4613,26357256.3267
2,000004.SZ,20200824,26.98,1.6817,2.3505,0.8,1436.7832,2844.8478,3.1899,41.1386,181.4125,0.0,,16505.2625,8392.0684,6004.3836,445311.9823,226418.0054
3,000005.SZ,20200824,3.04,1.0622,1.3609,0.49,18.4211,18.7689,2.0975,5.8232,6.2534,0.0,,105853.6842,105794.6242,82576.0487,321795.2,321615.6576
4,000006.SZ,20200824,7.25,2.3677,3.7021,0.68,12.2166,11.9617,1.478,2.623,2.4653,2.6897,2.469,134999.5046,134830.7972,86230.9824,978746.4084,977523.2797
5,000007.SZ,20200824,8.96,0.7305,1.1533,0.43,139.2786,,16.6404,73.8723,74.7155,0.0,,34644.8044,30894.8044,19569.4167,310417.4474,276817.4474
6,000008.SZ,20200824,3.12,0.5928,0.9753,0.49,19.9735,27.5931,1.1849,2.6943,2.8627,0.3184,0.3131,278079.5346,266529.7419,162009.8594,867608.148,831572.7947
7,000009.SZ,20200824,7.99,1.6491,1.9565,0.66,68.4339,74.8732,3.7405,1.7247,1.82,0.2086,0.2503,257921.3965,255189.7988,215093.6436,2060791.958,2038966.4924
8,000010.SZ,20200824,4.35,1.7692,1.8888,0.93,76.7377,111.7876,8.1833,1.8839,2.0221,0.0,,81985.4713,52217.1498,48909.8798,356636.8002,227144.6016
9,000011.SZ,20200824,23.91,3.2961,11.878,0.71,17.4245,15.3882,4.5296,3.5969,3.0795,1.2547,1.5056,59597.9092,52647.5543,14609.6646,1424986.009,1258803.0233
10,000012.SZ,20200824,6.08,1.0725,1.1222,0.72,34.8038,33.9109,1.9742,1.7828,1.8655,0.7619,1.1513,307069.2107,195705.9361,187042.5914,1866980.8011,1189892.0915
11,000014.SZ,20200824,12.17,2.2041,3.3405,0.75,116.4207,68.9287,2.7375,5.6027,4.7409,0.5423,0.0904,20170.5187,20170.5187,13309.1796,245475.2126,245475.2126
12,000016.SZ,20200824,7.4,2.4091,3.5851,0.53,84.0374,,2.3063,0.3233,0.3417,1.3514,0.6757,240794.5408,159657.43,107282.7368,1781879.6019,1181464.982
13,000017.SZ,20200824,2.66,1.4757,1.867,0.99,,,224.6782,19.2914,23.8457,0.0,,55134.7947,30298.1008,23947.2261,146658.5539,80592.9481
14,000019.SZ,20200824,11.24,12.1092,18.6174,0.97,35.6381,39.8403,3.0315,1.1713,1.2721,0.8897,1.7794,115253.5254,41621.6407,27071.6427,1295449.6255,467827.2415
15,000020.SZ,20200824,12.09,1.4211,4.1609,1.07,626.9942,713.0528,10.4047,4.7445,5.1446,0.0,,28316.1227,18116.5391,6187.5497,342341.9234,219028.9577
16,000021.SZ,20200824,26.53,2.5366,4.5225,0.77,110.793,118.3414,5.6799,2.9517,3.0245,0.3769,0.2262,147125.9363,146932.7064,82411.8906,3903251.09,3898124.7008
17,000023.SZ,20200824,17.92,0.865,1.4472,0.74,48.9234,101.8925,5.3936,1.3584,1.4842,0.3348,0.0558,13875.624,13875.624,8293.2649,248651.1821,248651.1821
18,000025.SZ,20200824,25.72,6.3246,22.0402,1.11,50.4704,53.5955,8.8126,19.414,20.6411,0.0,0.1633,43105.832,39277.832,11271.0813,1108681.999,1010225.839
19,000026.SZ,20200824,16.83,4.4653,8.2215,1.39,33.3737,42.3484,2.8342,1.9453,2.0582,1.1935,1.1884,42814.4881,35671.6368,19373.9041,720567.8347,600353.6473
20,000027.SZ,20200824,5.92,0.4954,1.8905,1.03,16.5551,18.2524,0.9505,1.3529,1.3787,0.7038,0.7038,475738.9916,475738.9916,124668.8147,2816374.8303,2816374.8303
21,000028.SZ,20200824,54.52,1.5815,4.3648,0.56,18.3605,18.4677,1.7683,0.4485,0.4323,0.7337,1.1005,42812.6983,36773.3625,13323.9404,2334148.3113,2004883.7235
22,000030.SZ,20200824,8.08,0.2739,0.8731,0.48,16.419,18.1449,2.2563,1.4537,1.4922,1.8237,2.0217,181055.2111,175988.087,55216.3837,1462926.1057,1421983.743
23,000031.SZ,20200824,5.66,0.558,1.0583,0.71,10.2001,17.6964,1.3069,0.7181,0.787,1.78,3.0035,428631.3339,181372.2958,95636.8818,2426053.3499,1026567.1942
24,000032.SZ,20200824,24.91,0.582,1.4408,0.55,76.8433,82.739,7.0778,6.8571,7.5722,0.3212,0.3212,41321.9661,41128.366,16613.138,1029330.1756,1024507.5971
25,000034.SZ,20200824,22.18,1.8594,2.4314,0.69,20.683,21.2272,3.3576,0.1671,0.1748,1.1328,0.946,65407.0434,49194.2831,37621.2289,1450728.2226,1091129.1992
26,000035.SZ,20200824,5.3,0.5367,0.7186,0.96,18.7602,18.0463,1.2505,0.7196,0.6565,0.0,,252377.7297,236830.4444,176890.7763,1337601.9674,1255201.3553
27,000036.SZ,20200824,4.58,0.5995,0.8991,0.68,8.3129,7.9375,1.457,2.1449,1.8048,10.0773,8.7336,148393.4025,147900.0654,98613.2894,679641.7835,677382.2995
28,000037.SZ,20200824,18.22,0.7765,1.315,0.6,441.0407,107.4333,5.3762,8.9829,8.2413,0.0,0.1098,60276.2596,33889.4011,20012.1057,1098233.4499,617464.888
29,000038.SZ,20200824,14.53,4.046,6.0212,0.73,62.0687,54.7307,2.7356,4.1398,5.0474,0.0,,52277.7419,23207.6797,15594.4852,759595.5898,337207.586
30,000040.SZ,20200824,3.32,2.8885,3.3896,0.4,,,0.3692,0.7253,0.9603,2.259,,148687.387,106034.067,90359.3956,493642.1248,352033.1024
31,000042.SZ,20200824,9.68,0.2643,0.8687,0.6,8.1756,8.6926,0.8252,0.8922,0.7716,1.0331,1.2397,66483.1139,66234.1514,20149.7971,643556.5426,641146.5856
32,000045.SZ,20200824,9.48,2.0048,4.4301,0.51,245.3532,384.2119,1.7683,2.2373,2.4075,0.0,,50933.8429,45701.7874,20681.9406,482852.8307,433252.9446
33,000046.SZ,20200824,4.15,0.164,0.525,0.62,19.6961,,1.03,7.1276,8.6584,3.6145,2.4096,519620.0656,517508.8333,161641.5425,2156423.2722,2147661.6582
34,000048.SZ,20200824,34.1,2.6039,9.14,1.79,12.4678,12.6006,7.0626,2.7904,2.996,,2.1994,40249.1731,40242.8671,11465.0117,1372496.8027,1372281.7681
35,000049.SZ,20200824,58.9,2.5666,4.6859,1.81,24.3019,24.1362,5.4567,0.6617,0.653,0.4204,1.1885,20719.7738,20524.3738,11241.6699,1220394.6768,1208885.6168
36,000050.SZ,20200824,16.77,1.4699,3.1513,1.16,41.4136,40.8298,1.2796,1.1342,1.1481,0.4174,0.477,204812.3051,182892.0459,85308.1486,3434702.3565,3067099.6097
37,000055.SZ,20200824,4.93,1.0977,1.3875,0.77,15.4274,14.6579,1.0364,1.785,1.8949,4.0568,1.0142,108827.8951,67827.2529,53663.3187,536521.5228,334388.3568
38,000056.SZ,20200824,3.84,0.6571,1.8978,0.92,89.1323,708.8088,0.8272,4.7528,5.1874,0.2601,,117452.872,90372.8783,31292.7578,451019.0285,347031.8527
39,000058.SZ,20200824,9.99,5.7193,10.6749,0.81,157.3567,235.3508,6.6706,8.2668,8.2042,0.3504,0.3003,123565.6249,53801.3278,28825.1758,1234420.5928,537475.2647
40,000059.SZ,20200824,5.24,0.7516,1.4414,0.53,8.4405,,0.6656,0.2116,0.2426,4.771,4.4847,159944.2537,159940.9531,83399.0356,838107.8894,838090.5942
41,000060.SZ,20200824,4.52,0.5774,0.8527,0.68,18.9354,21.9866,1.5099,0.7077,0.6523,1.7699,1.5929,356968.5327,356839.7881,241613.7958,1613497.7678,1612915.8422
42,000061.SZ,20200824,8.74,2.0737,3.1433,0.63,47.8173,48.2704,2.8848,5.1986,5.0252,0.1144,0.6865,169696.4131,169542.0483,111850.282,1483146.6505,1481797.5021
43,000062.SZ,20200824,15.91,0.4704,1.9858,0.92,26.412,29.2054,3.1194,1.1592,1.1122,1.0837,0.9428,104590.9322,104463.9729,24747.0504,1664041.7313,1662021.8088
44,000063.SZ,20200824,38.49,1.2571,1.7904,0.61,34.494,35.0567,4.3988,1.957,1.9726,0.0,0.5196,461343.4898,347633.9874,244085.9674,17757110.9224,13380432.175
45,000065.SZ,20200824,8.18,0.4012,0.903,0.51,8.9128,8.7074,1.3139,0.5691,0.5661,0.978,1.1247,76950.8854,67308.5268,29903.559,629458.2426,550583.7492
46,000066.SZ,20200824,18.42,1.7399,2.962,0.61,48.3744,69.0264,6.9488,4.974,5.3698,0.2722,0.4723,292818.2053,292781.1543,171979.0425,5393711.3416,5393028.8622
47,000068.SZ,20200824,3.72,1.3897,2.5709,0.7,624.24,458.6914,7.4538,16.6373,16.0506,0.0,,100667.1464,100667.1464,54417.5769,374481.7846,374481.7846
48,000069.SZ,20200824,7.33,0.5579,0.9157,0.75,4.8719,5.1524,0.8976,1.0016,1.0108,4.0939,4.0931,820179.3915,703687.3141,428731.4348,6011914.9397,5158028.0124
49,000070.SZ,20200824,13.07,3.0214,4.8987,0.5,33.0212,48.4682,3.8306,2.2921,2.6343,0.2644,0.5279,81650.0162,79516.5811,49044.3461,1067165.7117,1039281.715
50,000078.SZ,20200824,4.57,0.9655,1.8015,0.63,52.3943,76.3665,1.9781,0.3043,0.3279,0.4376,,276258.3257,262119.9543,140475.4415,1262500.5484,1197888.1912
51,000088.SZ,20200824,8.17,1.6388,3.3834,0.44,51.1243,57.2039,2.5914,30.9689,32.6445,0.3305,0.1836,224916.1747,194220.0,94071.1747,1837565.1473,1586777.4
52,000089.SZ,20200824,9.74,1.3053,3.0334,0.58,33.6431,148.3928,1.7005,5.2474,6.1837,0.8374,0.8214,205076.9509,205076.9509,88247.3977,1997449.5018,1997449.5018
53,000090.SZ,20200824,8.35,1.7063,2.824,0.97,12.6213,7.2396,1.5992,1.0639,0.885,2.3031,4.5509,186854.5434,186841.5681,112895.1453,1560235.4374,1560127.0936
54,000096.SZ,20200824,11.9,0.3947,0.8589,1.26,50.3167,53.7114,2.3011,3.8711,4.4458,0.1681,0.1681,52800.0,51084.8,23472.9623,628320.0,607909.12
55,000099.SZ,20200824,8.28,1.0029,1.6341,0.52,23.7313,23.6011,1.5382,3.2019,3.2318,0.3019,0.6039,60607.042,60607.042,37195.0946,501826.3078,501826.3078
56,000100.SZ,20200824,6.77,3.7317,4.1556,1.22,34.9632,40.7359,3.1475,1.2214,1.5493,1.4609,1.4204,1351927.9411,1265996.0284,1136858.4399,9152552.1612,8570793.1123
57,000150.SZ,20200824,3.66,0.9304,1.8445,0.62,,,4.3269,1.7924,1.9322,0.0,,87769.7557,80599.0242,40656.3603,321237.3059,294992.4286
58,000151.SZ,20200824,10.19,2.6452,4.3951,0.91,344.6434,96.8958,3.1709,2.5482,2.5993,1.9627,0.1963,29598.0,26654.3967,16042.0467,301603.62,271608.3024
59,000153.SZ,20200824,10.88,3.753,5.2506,0.56,41.968,39.5984,2.5256,1.0488,1.0537,0.9191,,31214.123,31197.723,22299.4605,339609.6582,339431.2262
60,000155.SZ,20200824,5.27,0.7931,1.4021,0.63,31.1519,35.1889,1.8323,3.2631,3.8141,0.0,,127000.0,127000.0,71835.1849,669290.0,669290.0
61,000156.SZ,20200824,11.31,0.9415,2.2041,0.94,25.1128,28.9076,1.5826,4.3688,4.3359,1.9452,5.5703,143335.1902,128029.5337,54686.8435,1621121.0012,1448014.0261
62,000157.SZ,20200824,8.59,1.7553,2.433,2.03,15.5488,11.6921,1.534,1.5695,1.3629,2.7087,,791281.5374,645052.3831,465382.657,6797108.4063,5540999.9708
63,000158.SZ,20200824,9.7,1.4144,2.4467,0.54,153.3774,923.2796,2.6673,1.6415,1.8036,0.0,,159861.6721,156991.019,90754.2212,1550658.2194,1522812.8843
64,000159.SZ,20200824,7.07,6.0932,7.9828,0.71,111.7321,39.359,1.5203,7.8961,7.809,0.4243,0.2829,48068.5993,48068.5993,36690.4677,339844.9971,339844.9971
65,000166.SZ,20200824,5.69,0.3264,0.7565,0.5,24.8417,24.3112,1.7194,5.7933,5.3097,0.8787,1.406,2503994.456,2253550.7316,972220.3457,14247728.4546,12822703.6628
66,000301.SZ,20200824,5.65,0.5166,0.7029,1.14,16.9272,18.2789,1.4897,1.0976,1.1028,1.4749,1.4749,483486.3866,121823.6445,89526.3992,2731698.0843,688303.5914
67,000333.SZ,20200824,70.37,0.2548,0.3767,0.84,20.4089,21.5839,5.211,1.776,1.893,1.7327,2.2528,702179.5879,683894.8248,462690.1635,49412377.6005,48125678.8212
68,000338.SZ,20200824,15.81,1.1664,1.1873,1.38,13.7765,14.6231,2.7055,0.7194,0.746,2.7198,1.809,793387.3895,424500.1625,417009.6576,12543454.628,6711347.5691
69,000400.SZ,20200824,16.42,1.4266,2.5142,0.47,38.8368,27.2702,1.9932,1.6302,1.4725,0.2923,0.3654,100832.7309,100827.014,57210.6876,1655673.4414,1655579.5699
70,000401.SZ,20200824,18.34,1.2958,2.0572,0.68,9.1512,11.1243,1.9736,0.7162,0.7562,2.181,2.7263,134752.2914,134721.4076,84863.0701,2471357.0243,2470790.6154
71,000402.SZ,20200824,6.92,0.2214,0.3215,0.76,6.0094,6.9049,0.6078,0.7899,0.8431,4.3353,4.3353,298892.9907,298763.1546,205692.3393,2068339.4956,2067441.0298
