,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,000001.SZ,20200507,13.69,0.3415,0.7705,0.71,9.4225,9.0681,0.9407,1.9257,1.8525,0.9372,0.9372,1940591.8198,1940575.268,860111.1956,26566702.0131,26566475.4189
1,000002.SZ,20200507,25.97,0.59,0.8856,0.73,7.5508,7.5259,1.5558,0.7978,0.7991,4.0243,4.0243,1130214.3001,971517.0043,647235.9252,29351665.3736,25230296.6017
2,000004.SZ,20200507,29.17,2.8326,3.9589,0.95,1553.4087,3075.7676,3.4489,44.4779,196.138,0.0,,16505.2625,8392.0684,6004.3836,481458.5071,244796.6352
3,000005.SZ,20200507,2.69,0.376,0.4818,0.54,42.7381,44.9205,1.856,5.2559,5.6526,0.0,,105853.6842,105794.6242,82576.0487,284746.4105,284587.5391
4,000006.SZ,20200507,4.94,1.0429,1.6307,0.93,8.3241,8.1505,0.9717,1.7873,1.6798,3.9474,3.9474,134999.5046,134830.7972,86230.9824,666897.5527,666064.1382
5,000007.SZ,20200507,7.86,0.7372,1.1638,0.62,122.1797,,14.5975,64.8031,65.5429,0.0,,34644.8044,30894.8044,19569.4167,272308.1626,242833.1626
6,000008.SZ,20200507,3.15,0.9618,1.5279,0.85,20.1655,27.8584,1.1919,2.7202,2.8902,0.3154,0.3154,278079.5346,266529.7419,167785.5352,875950.534,839568.687
7,000009.SZ,20200507,7.13,5.1266,6.2313,1.46,61.068,66.8142,3.307,1.5391,1.6241,0.2338,0.2338,257921.3965,254383.6879,209287.5349,1838979.557,1813755.6947
8,000010.SZ,20200507,4.06,0.2894,0.3091,0.28,71.6218,104.3351,7.6378,1.7583,1.8873,0.0,,81985.4713,52217.1498,48902.0798,332861.0135,212001.6282
9,000011.SZ,20200507,9.04,0.7566,2.7265,0.91,6.5879,6.0441,1.6333,1.3599,1.2142,3.3186,3.3186,59597.9092,52647.5543,14609.332,538765.0992,475933.8909
10,000012.SZ,20200507,4.55,1.1861,1.241,1.92,26.3637,27.433,1.4719,1.3505,1.4166,0.999,0.999,310819.6163,195705.9361,187042.5914,1414229.2542,890462.0093
11,000014.SZ,20200507,8.26,0.7519,1.1395,0.49,79.0169,46.7832,1.8534,3.8026,3.2177,0.799,0.799,20170.5187,20170.5187,13309.1796,166608.4845,166608.4845
12,000016.SZ,20200507,7.4,7.8256,11.6459,1.18,84.0374,,2.2709,0.3233,0.3417,1.3514,1.3514,240794.5408,159657.43,107282.7368,1781879.6019,1181464.982
13,000017.SZ,20200507,2.87,0.6926,0.8763,0.53,,,242.4159,20.8144,25.7283,0.0,,55134.7947,30298.1008,23947.2261,158236.8608,86955.5493
14,000019.SZ,20200507,9.43,14.7093,22.6149,0.8,29.8992,33.4247,2.4132,0.9827,1.0672,1.0604,1.0604,115253.5254,41621.6407,27071.6427,1086840.7445,392492.0718
15,000020.SZ,20200507,9.01,0.5276,1.5447,1.02,467.2637,531.3983,7.754,3.5358,3.834,0.0,,28316.1227,18116.5391,6187.5497,255128.2655,163230.0173
16,000021.SZ,20200507,20.3,3.2629,6.6353,0.92,84.7757,90.5515,4.2909,2.2585,2.3142,0.4926,0.4926,147125.9363,146932.7064,72254.9832,2986656.5069,2982733.9399
17,000023.SZ,20200507,16.0,1.8071,2.8339,0.52,43.6816,90.9755,4.8013,1.2128,1.3252,0.375,0.375,13875.624,13875.624,8848.3032,222009.984,222009.984
18,000025.SZ,20200507,17.93,0.8378,3.0355,0.87,35.1841,37.3626,6.0563,13.534,14.3894,0.0,,43105.832,39277.832,10840.0358,772887.5678,704251.5278
19,000026.SZ,20200507,8.35,0.627,1.1545,0.53,16.5616,25.804,1.4043,0.9653,1.052,2.4049,2.4049,42823.8881,35669.229,19371.4963,357579.4656,297838.0622
20,000027.SZ,20200507,5.45,0.236,0.9008,0.88,12.7006,14.0028,0.9068,1.0379,1.0577,0.9174,0.9174,396449.1597,396449.1597,103890.679,2160647.9204,2160647.9204
21,000028.SZ,20200507,41.15,0.6629,1.8297,1.22,13.8579,14.4412,1.3487,0.3385,0.3325,0.9721,0.9721,42812.6983,36773.3625,13323.9404,1761742.535,1513223.8669
22,000030.SZ,20200507,4.71,0.4132,1.3169,0.73,9.571,10.577,1.2578,0.8474,0.8699,3.1285,3.1285,181055.2111,175988.087,55216.3837,852770.0443,828903.8898
23,000031.SZ,20200507,5.18,0.5056,0.9588,0.88,9.3351,16.1956,1.1509,0.6572,0.7203,1.945,1.945,428631.3339,181372.2958,95636.8818,2220310.3096,939508.4922
