,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,000001.SZ,20200914,15.3,0.3505,0.7909,0.63,10.5306,11.2169,1.0549,2.1522,2.0,0.8385,1.4248,1940591.8198,1940575.268,860111.1956,29691054.8429,29690801.6004
1,000002.SZ,20200914,27.7,0.6057,0.9092,0.65,8.2787,8.1393,1.7508,0.8747,0.8583,3.7729,3.6701,1161773.2201,971431.4935,647150.4144,32181118.1968,26908652.37
2,000004.SZ,20200914,23.18,1.4026,1.9604,0.64,1234.4194,503.8887,2.7431,35.3444,70.7577,0.0,,16505.2625,8391.8684,6004.1836,382591.9848,194523.5095
3,000005.SZ,20200914,2.86,0.842,1.0788,0.53,17.3304,37.691,1.8709,5.4784,11.5678,0.0,,105853.6842,105794.6242,82577.4301,302741.5368,302572.6252
4,000006.SZ,20200914,5.8,1.2684,1.9833,0.83,9.7733,9.6053,1.1658,2.0984,1.9675,3.3621,3.0862,134999.5046,134830.7972,86230.9824,782997.1267,782018.6238
5,000007.SZ,20200914,9.12,1.1702,1.8475,0.53,141.7658,,17.5985,75.1914,74.6824,0.0,,34644.8044,30894.8044,19569.4167,315960.6161,281760.6161
6,000008.SZ,20200914,3.01,0.5696,0.9371,0.54,19.2693,109.889,1.1732,2.5993,3.0848,0.33,0.3245,278079.5346,266518.2273,161998.3448,837019.3991,802219.8642
7,000009.SZ,20200914,7.17,1.7949,2.1295,1.03,61.4106,61.9845,3.2872,1.5477,1.8432,0.2325,0.2789,257921.3965,255189.7988,215093.6436,1849296.4129,1829710.8574
8,000010.SZ,20200914,4.13,0.9855,1.1437,0.55,72.8567,75.1437,7.3953,1.7886,1.7157,0.0,,81985.4713,52217.1498,44997.6834,338599.9965,215656.8287
9,000011.SZ,20200914,16.39,2.2982,7.9572,0.71,11.9443,10.5484,3.105,2.4657,2.1109,1.8304,2.1965,59597.9092,52647.5543,15205.6342,976809.7318,862893.415
10,000012.SZ,20200914,5.38,0.9377,0.9812,0.92,30.7967,30.0067,1.7469,1.5776,1.6507,0.861,1.3011,307069.2107,195705.9361,187042.5914,1652032.3536,1052897.9362
11,000014.SZ,20200914,10.26,1.3431,2.0356,0.76,98.1493,42.8568,2.2684,4.7234,3.6558,0.6433,0.1072,20170.5187,20170.5187,13309.1796,206949.5219,206949.5219
12,000016.SZ,20200914,6.77,1.0608,1.5786,0.42,76.8828,,2.027,0.2958,0.3498,1.4771,0.7386,240794.5408,159657.43,107282.7368,1630179.0412,1080880.8011
13,000017.SZ,20200914,2.48,0.6832,0.8644,0.61,,,137.8781,17.986,17.0058,0.0,,55134.7947,30298.1008,23947.2261,136734.2909,75139.29
14,000019.SZ,20200914,9.03,1.717,2.64,0.56,28.6309,28.0469,2.3648,0.941,0.9446,1.1074,2.2148,115253.5254,41618.4832,27068.4852,1040739.3344,375814.9033
15,000020.SZ,20200914,12.73,2.9773,8.7172,2.61,660.185,596.2782,10.838,4.9956,5.2771,0.0,,28316.1227,18116.5391,6187.5497,360464.242,230623.5427
16,000021.SZ,20200914,21.11,1.3663,2.4363,0.52,88.1583,78.7208,4.4209,2.3487,2.2655,0.4737,0.2842,147125.9363,146902.4359,82381.6201,3105828.5153,3101110.4218
17,000023.SZ,20200914,16.19,0.7941,1.3285,0.66,44.2003,391.7273,4.9141,1.2272,1.3996,0.3706,0.0618,13875.624,13875.624,8293.2649,224646.3526,224646.3526
18,000025.SZ,20200914,20.31,1.3757,4.7939,0.83,39.8544,43.6681,6.8479,15.3304,17.8722,0.0,0.2068,43105.832,39277.832,11271.0813,875479.4479,797732.7679
19,000026.SZ,20200914,17.0,1.6853,3.103,0.59,33.7108,42.7761,2.8628,1.9649,2.079,1.1816,1.1766,42814.4881,35671.6368,19373.9041,727846.2977,606417.8256
20,000027.SZ,20200914,5.42,0.2092,0.8027,0.77,15.1568,7.3461,0.9829,1.2387,1.3415,0.7688,0.7688,475738.9916,475738.9916,123991.4671,2578505.3345,2578505.3345
21,000028.SZ,20200914,47.69,1.2391,3.5622,0.91,16.0604,16.1542,1.5468,0.3923,0.3782,0.8388,1.2581,42812.6983,36773.3625,12791.6361,2041737.5819,1753721.6576
22,000030.SZ,20200914,6.43,0.6595,2.102,1.1,13.0661,12.8928,1.7111,1.1568,1.0843,2.2917,2.5405,181055.2111,175988.087,55216.3837,1164185.0074,1131603.3994
