,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,002200.SZ,20200225,6.57,1.5521,2.6195,1.24,,205.815,6.4853,1.5925,1.266,0.0,,18413.289,17487.6089,10361.6916,120975.3087,114893.5905
1,002068.SZ,20200225,3.93,1.3612,2.4134,1.08,7.1227,,0.9425,0.362,0.4106,7.6336,7.6336,72706.3596,60699.3221,34234.8118,285735.9932,238548.3359
2,002236.SZ,20200225,22.0,5.9561,7.0391,1.14,26.1624,23.276,4.6532,2.7963,2.6404,0.453,0.453,300799.123,181364.0519,153458.9676,6617580.706,3990009.1418
3,300254.SZ,20200225,8.87,6.0041,6.0556,1.56,255.168,63.7208,2.2035,1.6258,1.5601,0.2255,0.2255,20830.8,16206.6854,16068.7637,184769.196,143753.2995
4,002435.SZ,20200225,4.38,2.7618,8.4919,2.44,14.7458,15.9166,0.9922,1.1583,1.0612,1.5221,1.5221,123598.302,119959.4549,39014.4068,541360.5628,525422.4125
5,601088.SH,20200225,16.24,0.2011,1.2382,1.14,7.3633,7.0716,0.9311,1.223,1.3032,5.4187,5.4187,1988962.0455,1649103.7955,267832.8759,32300743.6189,26781445.6389
6,600860.SH,20200225,4.91,1.6656,3.8512,0.98,,,5.1436,1.8474,1.6634,0.0,,42200.0,32200.0,13926.4948,207202.0,158102.0
7,603317.SH,20200225,41.58,4.9267,4.9267,0.84,64.4356,57.5376,9.8705,12.159,10.5813,0.481,0.481,41315.5,4132.0,4132.0,1717898.49,171808.56
8,600765.SH,20200225,10.18,2.3123,3.8235,0.62,28.5284,29.0117,1.5611,1.7458,1.5688,0.352,0.352,93360.384,77800.32,47049.8869,950408.7091,792007.2576
9,600729.SH,20200225,26.91,1.6689,3.0377,1.23,13.1622,11.3135,1.7634,0.321,0.322,2.4155,2.4155,40652.8465,40642.6465,22329.3341,1093968.0993,1093693.6173
10,300467.SZ,20200225,20.87,12.9241,14.3778,0.75,,,1.9888,6.3767,8.0032,0.0,,22334.8069,13154.3044,11824.2797,466127.42,274530.3328
11,002529.SZ,20200225,5.67,3.163,5.1445,1.05,,,1.0905,6.1279,5.3275,0.0,,26000.0,26000.0,15985.427,147420.0,147420.0
12,000829.SZ,20200225,6.93,7.0919,11.7868,3.29,,,2.8503,0.1693,0.1467,0.0,,103732.5399,92959.7944,55931.9427,718866.5015,644211.3752
13,002585.SZ,20200225,5.45,7.8494,10.0446,1.61,19.6102,32.6692,0.8288,1.6336,1.4774,3.6697,3.6697,115627.8085,85219.2212,66595.441,630171.5563,464444.7555
14,002831.SZ,20200225,29.06,0.4691,1.5392,0.94,26.9554,25.2021,4.2512,2.9713,2.6915,0.9359,0.9359,87709.8616,87466.3559,26659.2137,2548848.5781,2541772.3025
15,603236.SH,20200225,266.6,7.9507,7.9507,1.35,131.7304,145.3411,14.3398,8.8009,6.4356,0.0,,8918.0,2230.0,2230.0,2377538.8,594518.0
16,600891.SH,20200225,1.2,2.6927,3.3653,1.35,,,,0.1569,,0.0,,61758.5803,38424.2051,30744.9819,74110.2964,46109.0461
17,002463.SZ,20200225,30.8,14.9774,22.7655,2.4,93.1221,51.1543,11.1323,9.6639,7.9781,0.3248,0.3248,172471.7363,168828.6541,111072.0938,5312129.478,5199922.5463
18,603959.SH,20200225,10.2,3.2757,7.9895,0.97,29.8426,36.0114,3.9242,3.7864,2.9268,0.6723,0.6723,43904.0,43904.0,18000.64,447820.8,447820.8
19,300624.SZ,20200225,100.04,19.5398,27.2166,2.18,98.3662,80.5333,11.3815,14.8863,11.9912,0.2495,0.2495,8128.45,4979.666,3575.0878,813170.138,498165.7866
20,000839.SZ,20200225,4.09,8.5585,13.4673,3.81,7.9914,7.6997,1.7594,4.0339,4.6638,0.0,,391982.6352,391900.7202,249051.8857,1603208.978,1602873.9456
21,300274.SZ,20200225,13.4,6.1483,7.4583,0.85,24.116,25.7977,2.3553,1.883,1.6396,0.4483,0.4483,145708.685,107451.4101,88579.0581,1952496.379,1439848.8953
22,600152.SH,20200225,8.34,8.7179,13.8294,1.06,64.3184,,2.5455,2.1904,2.3096,0.0,,42092.0087,30027.419,18928.8738,351047.3526,250428.6745
