,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,002236.SZ,20200214,19.85,3.4308,4.0945,1.05,23.6056,21.0013,4.1985,2.523,2.3823,0.502,0.502,300799.123,181364.0519,151967.9676,5970862.5916,3600076.4302
1,300254.SZ,20200214,8.44,3.8862,3.9196,0.52,242.7979,60.6318,2.0967,1.547,1.4845,0.237,0.237,20830.8,16206.6854,16068.7637,175811.952,136784.4248
2,002435.SZ,20200214,4.1,0.991,3.0471,0.36,13.8031,14.8991,0.9287,1.0843,0.9933,1.626,1.626,123598.302,119959.4549,39014.4068,506753.0382,491833.7651
3,601088.SH,20200214,16.72,0.1077,0.6634,0.64,7.581,7.2806,0.9586,1.2592,1.3417,5.2632,5.2632,1988962.0455,1649103.7955,267832.8759,33255445.4008,27573015.4608
4,600860.SH,20200214,4.55,1.3087,3.0258,0.65,,,4.7664,1.712,1.5415,0.0,,42200.0,32200.0,13926.4948,192010.0,146510.0
5,603317.SH,20200214,37.41,3.3928,3.3928,0.84,57.9735,51.7673,8.8806,10.9396,9.5201,0.5346,0.5346,41315.5,4132.0,4132.0,1545612.855,154578.12
6,600765.SH,20200214,8.8,0.9338,1.5441,0.92,24.6611,25.0789,1.3495,1.5091,1.3561,0.4072,0.4072,93360.384,77800.32,47049.8869,821571.3792,684642.816
7,600729.SH,20200214,26.36,1.1027,2.0071,0.98,12.8932,11.0823,1.7274,0.3144,0.3154,2.4659,2.4659,40652.8465,40642.6465,22329.3341,1071609.0337,1071340.1617
8,300467.SZ,20200214,17.17,5.2299,5.8182,0.8,,,1.6362,5.2462,6.5843,0.0,,22334.8069,13154.3044,11824.2797,383488.6345,225859.4065
9,002529.SZ,20200214,5.06,2.8083,4.6431,1.05,,,0.9732,5.4686,4.7544,0.0,,26000.0,26000.0,15725.427,131560.0,131560.0
10,000829.SZ,20200214,5.56,0.855,1.421,0.73,,,2.2868,0.1358,0.1177,0.0,,103732.5399,92959.7944,55931.9427,576752.9218,516856.4569
11,002585.SZ,20200214,4.23,0.9373,1.1994,0.7,15.2204,25.3561,0.6433,1.2679,1.1466,4.7281,4.7281,115627.8085,85219.2212,66595.441,489105.63,360477.3057
12,002831.SZ,20200214,28.5,0.3326,1.1273,0.85,26.436,24.7164,4.1693,2.914,2.6397,0.9543,0.9543,87709.8616,87466.3559,25803.5188,2499731.0556,2492791.1432
13,603236.SH,20200214,231.6,5.1127,5.1127,0.77,114.4365,126.2603,12.4572,7.6455,5.5907,0.0,,8918.0,2230.0,2230.0,2065408.8,516468.0
14,600891.SH,20200214,1.23,1.2514,1.564,0.5,,,,0.1608,,0.0,,61758.5803,38424.2051,30744.9819,75963.0538,47261.7723
15,002463.SZ,20200214,22.98,5.2079,7.916,1.08,69.4787,38.1664,8.3059,7.2103,5.9525,0.4353,0.4353,172471.7363,168828.6541,111072.0938,3963400.5002,3879682.4712
16,603959.SH,20200214,9.8,3.2516,7.9307,0.85,28.6723,34.5991,3.7703,3.6379,2.812,0.6997,0.6997,43904.0,43904.0,18000.64,430259.2,430259.2
17,300624.SZ,20200214,66.88,5.9588,8.2999,1.11,65.8767,53.9339,7.5744,9.9695,8.0306,0.3725,0.3725,8142.75,4979.666,3575.0878,544587.12,333040.0621
18,000839.SZ,20200214,3.2,0.6555,1.0314,0.62,6.2525,6.0242,1.3765,3.1561,3.6489,0.0,,391982.6352,391900.7202,249051.8857,1254344.4326,1254082.3046
19,300274.SZ,20200214,11.29,4.406,5.3447,1.05,20.3186,21.7355,1.9844,1.5865,1.3814,0.5321,0.5321,145708.685,107451.4101,88579.0581,1645051.0537,1213126.42
20,600152.SH,20200214,7.24,4.2157,6.6875,0.54,55.8352,,2.2098,1.9015,2.005,0.0,,42092.0087,30027.419,18928.8738,304746.143,217398.5136
21,300049.SZ,20200214,8.21,5.173,6.2949,2.15,60.9798,2385.5603,1.5975,2.4909,2.5182,0.0,,26305.31,22802.4122,18738.4467,215966.5951,187207.8042
22,600540.SH,20200214,3.71,1.5358,2.6559,0.56,85.7949,,2.7871,1.3612,1.6532,0.0,,47092.3313,47092.3313,27232.0354,174712.5491,174712.5491
23,002686.SZ,20200214,5.26,0.4696,0.7639,0.71,89.0284,,1.5081,1.5158,1.6132,0.3802,0.3802,43556.8564,34077.8014,20946.8002,229109.0647,179249.2354
24,300810.SZ,20200214,62.69,12.3108,12.3108,1.67,57.4981,44.9305,5.1116,16.5387,15.2679,,,7870.0,1970.0,1970.0,493370.3,123499.3
25,603327.SH,20200214,30.09,21.7843,21.7843,1.59,75.7396,48.868,9.8889,12.2596,10.2696,,,40100.0,5100.0,5100.0,1206609.0,153459.0
26,601311.SH,20200214,9.61,2.312,4.4472,1.01,14.838,13.8052,1.3326,0.9,0.8899,1.5532,1.5532,86382.3718,86382.3718,44909.3986,830134.593,830134.593
27,600358.SH,20200214,3.49,0.7332,1.1112,0.63,,,3.9089,6.4038,5.2585,0.0,,50493.666,50493.666,33319.7,176222.8943,176222.8943
28,300648.SZ,20200214,14.56,3.9805,3.9805,0.72,96.0942,843.4734,3.687,6.5116,5.8739,0.103,0.103,13540.0,6004.1338,6004.1338,197142.4,87420.1881
29,002382.SZ,20200214,15.64,3.5896,5.2682,0.51,43.4867,32.6799,1.8025,5.6829,4.3596,0.2558,0.2558,96403.1086,64036.6838,43632.7502,1507744.6185,1001533.7346
30,002963.SZ,20200214,28.61,4.0277,4.0277,0.67,25.1844,15.5697,2.6415,4.6662,3.2833,,,15035.993,3759.0,3759.0,430179.7597,107544.99
31,600616.SH,20200214,4.38,0.3806,0.5945,0.56,,,1.1561,2.5087,2.5388,0.0,,51461.9192,51461.9192,32940.9465,225403.2061,225403.2061
32,000889.SZ,20200214,8.31,0.6884,1.9061,0.81,21.9873,27.4762,1.5135,1.8346,1.7654,0.4565,0.4565,66910.1883,62164.3712,22450.9099,556023.6648,516585.9247
33,002967.SZ,20200214,41.86,10.0479,10.0479,1.13,113.528,104.2468,9.6939,11.2729,9.42,,,33067.0,8267.0,8267.0,1384184.62,346056.62
34,300570.SZ,20200214,27.86,5.1498,12.0245,0.77,41.9533,33.1762,4.9956,8.0694,6.8812,1.2922,1.2922,22999.68,12074.2225,5171.1333,640771.0848,336387.8389
35,601519.SH,20200214,7.81,7.5811,18.8753,2.84,143.3243,250.442,11.3647,26.1505,24.9431,0.0,,198770.0,198770.0,79833.5441,1552393.7,1552393.7
36,002835.SZ,20200214,11.26,2.9362,5.2054,0.75,626.7538,83.9611,3.6585,4.0796,3.8538,0.0265,0.0265,22093.7059,11718.7562,6610.2242,248775.1284,131953.1948
37,002531.SZ,20200214,5.9,0.5502,1.1564,0.54,22.3496,15.9533,1.8567,2.8354,2.101,1.0105,1.0105,177901.9047,176900.6513,84163.6513,1049621.2377,1043713.8427
