,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,002245.SZ,20200422,3.96,0.7886,1.2207,0.91,33.041,33.041,1.9035,1.1165,1.1165,0.6313,,98131.4903,91459.4604,59081.8054,388600.7016,362179.4632
1,000703.SZ,20200422,11.9,0.324,0.6103,0.78,17.2353,10.56,1.4547,0.3981,0.4226,2.521,2.521,284172.5474,254455.3985,135110.8576,3381653.3141,3028019.2422
2,601398.SH,20200422,5.09,0.0325,0.2586,0.84,5.8103,5.8103,0.7344,2.1214,2.1214,4.9234,4.9234,35640625.7089,26961221.2539,3389563.121,181410784.8583,137232616.1824
3,002031.SZ,20200422,1.94,0.7305,0.8461,0.66,204.0535,204.0535,1.3895,3.0336,3.0336,0.0515,0.0515,219939.567,188854.8638,163061.8191,426682.76,366378.4358
4,600717.SH,20200422,5.34,0.2373,0.5494,1.15,17.8269,17.8269,0.6571,0.8329,0.8329,1.6854,1.6854,200972.2944,200972.2944,86790.7931,1073192.0521,1073192.0521
5,688033.SH,20200422,26.47,2.3067,2.3067,0.66,45.1448,43.6313,5.0658,21.2908,20.4055,,,44873.7188,4591.6328,4591.6328,1187807.3366,121540.5202
6,002845.SZ,20200422,21.03,2.6964,4.2566,0.8,38.5752,38.5752,3.4212,0.6883,0.6883,0.2369,0.5213,20278.7968,11933.1584,7559.1584,426463.0967,250954.3212
7,002615.SZ,20200422,4.73,1.3923,2.076,0.32,19.5363,35.2212,2.2047,1.0819,1.0822,1.6913,1.6913,41041.7173,22526.6726,15108.2255,194127.3228,106551.1614
8,600188.SH,20200422,8.44,0.3386,1.4469,0.96,5.2419,4.7829,0.655,0.2543,0.2066,18.2464,18.2464,491201.6,295987.95,69271.0077,4145741.504,2498138.298
9,002459.SZ,20200422,14.7,3.9988,6.3073,0.8,15.7534,15.7534,2.4686,0.9323,0.9323,0.0,,134167.537,38641.4423,24498.3423,1972262.7939,568029.2018
10,600416.SH,20200422,9.5,0.6771,1.0188,0.72,,,3.3983,1.7264,1.7264,0.0,,94583.4325,94583.4325,62863.1202,898542.6088,898542.6088
11,300119.SZ,20200422,19.11,3.67,5.1671,0.65,39.7709,39.7709,3.6428,5.2707,5.2707,0.7849,0.7849,40449.3463,24385.2509,17319.6965,772987.0078,466002.1447
12,603937.SH,20200422,12.76,17.1816,17.1816,1.27,23.2194,22.2597,1.9113,2.0455,1.9696,0.627,0.627,20888.0,7585.8268,7585.8268,266530.88,96795.15
13,600682.SH,20200422,8.22,0.5385,0.9846,0.88,,6.5338,0.7196,0.761,0.9979,0.0,,134613.2221,111161.1472,60798.0391,1106520.6857,913744.63
14,603298.SH,20200422,12.88,1.2163,3.4572,3.07,12.3655,12.3655,1.8489,0.9002,0.9002,2.3292,2.3292,61885.418,61885.418,21773.008,797084.1838,797084.1838
15,300745.SZ,20200422,18.39,1.4697,1.4697,0.89,77.8764,77.8764,1.9187,3.5306,3.5306,0.435,0.435,11451.2352,6421.8515,6421.8515,210588.2153,118097.8491
16,603936.SH,20200422,18.59,1.4498,2.8907,0.89,46.951,31.6048,2.4405,3.0048,2.5266,0.3842,0.3842,31503.8283,26837.6689,13460.2623,585656.1681,498912.2649
17,002536.SZ,20200422,4.85,1.7859,3.0257,0.95,9.8962,36.9922,1.1605,0.861,0.9204,6.8729,6.8729,50071.1814,47117.1227,27810.8497,242845.2298,228518.0451
18,601226.SH,20200422,4.14,0.8239,2.2344,1.92,83.8267,71.4744,1.3284,0.8194,0.759,0.3623,0.3623,115500.0,115500.0,42587.9644,478170.0,478170.0
19,300112.SZ,20200422,7.91,1.4427,1.7354,0.89,35.291,35.291,2.2624,3.2474,3.2474,1.5171,1.5171,28621.408,19640.0188,16327.2599,226395.3373,155352.5487
20,002104.SZ,20200422,8.25,6.3152,6.7268,0.79,39.5181,68.2644,2.9854,3.4015,3.7414,0.0,,69692.1354,58799.7929,55201.6642,574960.1171,485098.2914
21,002335.SZ,20200422,22.48,3.081,6.1579,1.01,81.6382,62.8346,1.9384,1.7759,1.603,4.4484,4.4484,27151.023,22291.286,11153.0681,610354.997,501108.1093
22,603811.SH,20200422,25.58,1.7217,2.5191,0.97,31.4842,24.4294,4.212,5.5906,4.728,1.1728,1.1728,11928.0,11928.0,8152.2,305118.24,305118.24
