,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,000001.SZ,20200814,14.47,0.5685,1.2826,0.72,9.9593,9.5847,1.0094,2.0354,1.9581,0.8866,1.5066,1940591.8198,1940575.268,860111.1956,28080363.6325,28080124.128
1,000002.SZ,20200814,27.68,0.9685,1.4538,0.98,8.2727,8.2454,1.7475,0.8741,0.8755,3.7757,7.4484,1161773.2201,971517.0043,647235.9252,32157882.7324,26891590.679
2,000004.SZ,20200814,27.19,1.7035,2.3809,0.77,1447.9665,2866.9908,3.2148,41.4588,182.8246,0.0,,16505.2625,8392.0684,6004.3836,448778.0874,228180.3398
3,000005.SZ,20200814,2.96,0.7355,0.9423,0.76,17.9363,18.275,2.0423,5.67,6.0888,0.0,,105853.6842,105794.6242,82576.0487,313326.9052,313152.0876
4,000006.SZ,20200814,8.15,1.8225,2.8496,0.52,13.7331,13.4466,1.6615,2.9487,2.7714,2.3926,2.1963,134999.5046,134830.7972,86230.9824,1100245.9625,1098870.9972
5,000007.SZ,20200814,9.18,2.7249,4.3019,1.39,142.6984,,17.049,75.6861,76.5501,0.0,,34644.8044,30894.8044,19569.4167,318039.3044,283614.3044
6,000008.SZ,20200814,3.2,1.3439,2.211,0.75,20.4856,28.3006,1.2153,2.7634,2.9361,0.3104,0.3053,278079.5346,266529.7419,162009.8594,889854.5107,852895.1741
7,000009.SZ,20200814,8.01,2.1135,2.5089,0.68,68.6052,75.0606,3.7499,1.729,1.8246,0.2081,0.2497,257921.3965,254383.6879,214287.5327,2065950.386,2037613.3401
8,000010.SZ,20200814,4.07,0.5536,0.591,0.51,71.7982,104.592,7.6566,1.7626,1.8919,0.0,,81985.4713,52217.1498,48909.8798,333680.8682,212523.7997
9,000011.SZ,20200814,27.7,3.1892,11.493,0.52,20.1865,18.5201,5.353,4.1671,3.7204,1.083,1.2996,59597.9092,52647.5543,14609.332,1650862.0848,1458337.2541
10,000012.SZ,20200814,6.12,1.4152,1.4807,0.53,35.0327,36.4537,2.0274,1.7946,1.8824,0.7569,1.1438,307069.2107,195705.9361,187042.5914,1879263.5695,1197720.3289
11,000014.SZ,20200814,12.42,2.8786,4.3627,0.86,118.8123,70.3446,2.7938,5.7178,4.8383,0.5314,0.0886,20170.5187,20170.5187,13309.1796,250517.8423,250517.8423
12,000016.SZ,20200814,7.08,1.4703,2.1881,0.57,80.4033,,2.2065,0.3093,0.3269,1.4124,0.7062,240794.5408,159657.43,107282.7368,1704825.3489,1130374.6044
13,000017.SZ,20200814,2.74,1.3611,1.7221,0.7,,,231.4354,19.8716,24.5629,0.0,,55134.7947,30298.1008,23947.2261,151069.3375,83016.7962
14,000019.SZ,20200814,10.09,6.8438,10.5221,1.12,31.9918,35.7641,2.7213,1.0515,1.1419,0.9911,1.9822,115253.5254,41621.6407,27071.6427,1162908.0713,419962.3547
15,000020.SZ,20200814,12.14,1.198,3.5075,0.71,629.5872,716.0017,10.4477,4.7641,5.1659,0.0,,28316.1227,18116.5391,6187.5497,343757.7296,219934.7847
16,000021.SZ,20200814,25.23,1.4226,2.5363,0.52,105.364,112.5425,5.4015,2.807,2.8763,0.3964,0.2378,147125.9363,146932.7064,82411.8906,3711987.3728,3707112.1825
17,000023.SZ,20200814,18.1,1.123,1.879,0.67,49.4148,102.916,5.4478,1.372,1.4991,0.3315,0.3867,13875.624,13875.624,8293.2649,251148.7944,251148.7944
18,000025.SZ,20200814,20.93,1.0886,3.7936,0.59,41.071,43.614,7.1713,15.7984,16.797,0.0,0.2007,43105.832,39277.832,11271.0813,902205.0638,822085.0238
19,000026.SZ,20200814,16.4,3.0328,5.5841,0.84,32.521,41.2664,2.7618,1.8956,2.0056,1.2248,1.2196,42814.4881,35671.6368,19373.9041,702157.6048,585014.8435
20,000027.SZ,20200814,5.61,0.2324,0.8869,0.8,15.6882,17.2967,0.9008,1.2821,1.3065,0.7427,0.7427,475738.9916,475738.9916,124668.8147,2668895.7429,2668895.7429
21,000028.SZ,20200814,50.25,0.9834,2.7143,0.33,16.9225,17.6348,1.68,0.4134,0.406,0.796,1.194,42812.6983,36773.3625,13323.9404,2151338.0896,1847861.4656
22,000030.SZ,20200814,8.5,0.5988,1.9084,0.65,17.2725,19.0881,2.3736,1.5292,1.5698,1.7336,1.9218,181055.2111,175988.087,55216.3837,1538969.2944,1495898.7395
23,000031.SZ,20200814,5.67,0.439,0.8326,0.68,10.2182,17.7276,1.3092,0.7193,0.7884,1.7769,2.9982,428631.3339,181372.2958,95636.8818,2430339.6632,1028380.9172
