code,2020-12-31,2020-11-30,2020-10-31,2020-09-30,2020-08-31,2020-07-31,2020-06-30,2020-05-31,2020-04-30,2020-03-31,2020-02-29,2020-01-31
000001.SH,0.006121459177834687,0.05166800635858593,-0.014530132275036967,-0.05645760748497897,0.00822802298051828,0.09386228796545648,0.02375051840532283,-0.00896030012714455,0.04591688161895968,-0.07426459421207732,0.04867761137602011,-0.03522286546573228
000001.SZ,-0.03541147132169575,0.11968235961429396,0.16930171277997363,0.0019815059445178473,0.10963944076526833,0.0167682926829269,-0.039039039039038936,-0.0396606334406675,0.08068269976726139,-0.134550371872887,0.036454610436025714,-0.07883817427385897
000002.SZ,-0.06666666666666665,0.09838998211091243,-0.017124509454156223,0.029390154298309934,0.03660475350658521,-0.04449982200071201,-0.009848484848484773,-0.021325209444021498,0.006383777694329629,-0.1760359781561195,0.11115283514832885,-0.10995085995086007
000003.SZ,,,,,,,,,,,,
000004.SZ,-0.25270758122743686,0.07470817120622564,0.12188949810206662,-0.07603041216486595,-0.12606764605398024,-0.050331125827814516,0.015656909462219204,-0.004481213374698423,-0.08344370860927153,-0.31851686397140966,0.9814995131450832,0.021943573667711602
000005.SZ,-0.02692307692307705,0.015748031496062964,-0.04528301886792452,-0.11945392491467588,-0.03289473684210531,0.09363295880149813,0.00766283524904221,-0.04104477611940305,-0.011070110701107083,-0.04861111111111105,0.04494382022471899,-0.05414012738853502
000006.SZ,-0.02772963604852685,-0.006932409012131657,-0.16618075801749266,0.017405063291139333,-0.2985729967069155,0.10547396528704911,0.4410271994802828,-0.03219315895372232,0.12641083521444685,-0.0705394190871369,0.013129102844638751,-0.05925925925925912
000007.SZ,-0.2616525423728815,0.012806830309498363,-0.0683491062039957,0.042128603104212736,0.02947845804988658,-0.02050113895216399,0.0,0.04066073697585759,-0.02091020910209107,-0.08068181818181819,0.05243902439024417,-0.04607329842931951
000008.SZ,-0.06959706959706957,0.03816793893129766,-0.07560137457044691,-0.05573770491803276,-0.016129032258064724,0.027027027027027195,-0.026490066225165698,-0.053614765096310246,0.006329113924050667,-0.045592705167173175,0.012987012987013102,-0.0781671159029651
000009.SZ,0.008032128514056325,-0.03875968992248058,-0.0013210039630120463,-0.0932642487046631,-0.11749164217154284,-0.01990632318501162,0.20197740112994356,0.023738872403560984,0.0807248764415156,-0.23735408560311289,0.2710120068610635,-0.027027027027026973
000010.SZ,-0.05783132530120494,0.03980099502487544,-0.086046511627907,-0.2480769230769232,0.1288782816229117,0.09498680738786303,-0.050000000000000044,-0.009876543209876631,0.16763005780346818,-0.019607843137254832,-0.017045454545454475,0.08797653958944296
000011.SZ,-0.10907759882869694,-0.016370106761565917,-0.25743099787685786,-0.08784473953013272,-0.29623168178646186,0.4851767388825543,0.6276703967446593,0.08094306288644693,0.1115196078431373,0.05859872611464989,-0.03904282115869029,-0.0725552050473186
000012.SZ,0.06493506493506507,0.08730158730158744,-0.03721682847896424,-0.03602058319039447,-0.1174698795180722,0.23265306122448992,0.07494646680942174,0.011111111111111072,0.013605442176870763,-0.1855287569573283,0.2222222222222221,-0.08730158730158732
000013.SZ,,,,,,,,,,,,
000014.SZ,-0.11914893617021283,0.004333694474539351,-0.1588021778584392,-0.0480943738656987,-0.22245614035087713,0.15318416523235823,0.229509154398301,0.04337349397590362,0.0641848523748394,-0.0723606168446026,-0.006090133982947887,-0.031847133757961776
000015.SZ,,,,,,,,,,,,
000016.SZ,-0.04063860667634245,0.054517133956386354,-0.0626003210272873,-0.14767932489451485,-0.050464807436918835,0.049992336408988036,-0.020289855072463725,-0.15116279069767435,-0.13479262672811065,-0.17244796828543107,1.0597014925373136,0.1681614349775784
000017.SZ,-0.04743083003952553,0.04583333333333317,0.012244897959183598,-0.08015267175572527,-0.0782918149466193,0.18965517241379315,0.004366812227073913,-0.2549668874172186,-0.0835734870317002,-0.07310704960835523,0.02777777777777768,-0.1266375545851529
000018.SZ,,,,,,,,,,,,
000019.SZ,-0.049429657794676674,0.016905071521456483,-0.08568075117370866,-0.15991902834008087,-0.008982035928143728,0.1771995043370509,-0.04079943577237177,-0.09503239740820724,0.24931506849315066,0.21928460342146194,0.15340909090909083,-0.0486223662884927
