code,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31
300715.SZ,3.5868,3.7585,5.6638,4.8966,6.4942,5.9616,6.9003,9.3314,7.9061,6.8794,5.7394,5.5737
603260.SH,3.1716,3.034,2.7987,2.4965,2.6477,3.0048,3.462,3.1488,3.0349,3.1362,4.0815,3.4854
300712.SZ,2.1608,1.9611,2.022,2.2159,2.5611,2.6031,2.9102,2.7674,2.7219,2.8391,3.3532,4.5779
002910.SZ,1.7148,1.5653,1.9263,1.5514,1.7524,1.6315,1.8199,2.0682,1.6574,1.6704,1.6735,1.3606
603289.SH,2.3878,2.1773,2.0467,2.0246,2.1284,2.6652,2.7381,2.4206,2.2224,2.1356,2.228,2.1074
300711.SZ,5.3446,4.7713,4.6656,4.2508,4.2231,4.4425,4.7957,5.0495,7.2236,7.721,8.8722,6.4672
603912.SH,3.9653,4.8618,5.3992,4.9195,4.695,5.766,6.0333,5.5743,4.7261,4.4925,4.2776,3.578
300713.SZ,2.7762,2.5712,2.6517,2.4244,2.5525,2.4699,2.8646,3.0241,3.4289,5.1433,6.3884,4.4117
603937.SH,1.5968,1.438,1.5908,1.7167,1.9331,2.2007,1.8279,1.7562,1.5388,1.5222,1.6163,1.4139
603659.SH,12.1079,11.2415,7.6591,9.5919,11.1009,13.145,13.575,12.6031,13.8171,13.3127,11.4841,6.144
300717.SZ,2.7951,2.5061,2.4711,2.3834,2.5467,2.6678,3.1255,3.0918,2.9496,3.4425,3.4859,3.2934
300718.SZ,4.5029,3.4363,3.156,2.5599,2.6512,2.6924,3.0376,3.1346,2.899,3.4094,3.306,2.8894
300720.SZ,3.3944,3.1378,3.0233,3.1309,3.2666,3.6699,3.9306,4.1616,3.8627,6.3889,5.5634,5.1559
603856.SH,1.5918,1.5363,1.6626,1.6877,2.4387,2.199,2.483,2.6428,2.2595,1.8067,1.9077,1.6698
603507.SH,2.37,2.2624,2.28,2.2566,2.1365,2.3042,2.8033,3.1648,2.396,2.108,1.9564,2.1126
600903.SH,5.9109,4.9655,4.5993,4.1969,4.3476,4.3081,4.8729,4.9356,4.7305,4.5553,4.8313,5.2308
300719.SZ,3.091,2.89,2.5427,2.5143,2.9294,3.114,3.9505,4.395,6.8052,6.6313,5.7805,4.771
300716.SZ,1.8425,1.6498,1.7039,1.619,1.7079,1.6822,1.9961,2.0696,1.9701,2.6748,2.623,2.091
300725.SZ,13.6167,16.9551,14.1689,15.3069,18.6473,23.7172,24.4044,23.4641,20.8729,21.8663,18.0231,22.1714
300722.SZ,5.3795,4.6178,4.503,4.8372,5.3918,5.8763,7.2191,7.0751,21.0435,23.8735,24.5851,18.2166
603083.SH,3.9052,5.0738,4.5131,5.6704,3.5908,4.095,3.6583,3.3893,2.7467,2.0319,2.2771,2.0011
603916.SH,2.2296,2.3003,2.6891,3.2045,3.4296,3.115,3.5671,4.3569,3.4775,2.7366,2.5124,2.2525
603076.SH,2.022,1.8872,1.8073,2.1095,2.3931,2.7106,3.2485,4.8231,3.5925,3.3666,3.7035,4.232
603278.SH,1.6042,1.4165,1.7596,1.376,1.3832,1.4017,1.5475,1.6634,1.5221,1.4193,1.5166,1.4281
300721.SZ,1.9998,1.7974,1.8007,1.7019,1.8153,2.1579,2.159,2.8635,3.2187,2.9343,3.3115,2.8081
603605.SH,11.3324,12.0965,12.4279,12.2747,16.2056,18.214,18.9718,17.1905,13.7876,15.83,14.1154,16.2771
603970.SH,2.567,2.7665,3.0853,3.0948,2.9857,3.0177,3.4213,3.0711,3.0308,3.0867,3.7464,3.9884
300723.SZ,4.7385,4.9195,5.087,4.9429,4.5974,5.2943,6.0904,5.8575,5.0762,4.8052,4.6272,4.4162
002864.SZ,3.6347,3.4111,3.3829,3.3623,3.4519,3.8571,4.0005,3.6093,3.2232,3.3802,3.27,3.0765
603619.SH,2.4479,2.2574,2.1438,2.156,2.0731,2.0951,2.1932,2.2794,2.0285,1.7167,2.0689,1.7416
600933.SH,3.0515,3.0907,2.0597,2.3573,2.5541,3.0096,2.8388,2.7602,2.989,2.7818,3.3655,3.1994
603365.SH,1.8336,1.7441,1.6596,1.5604,1.7364,1.8383,1.9899,2.0708,1.7487,1.6408,1.6538,1.5782
603661.SH,1.7042,1.4812,1.4107,1.3054,1.7192,1.9982,2.492,3.3809,2.6216,2.5893,2.1581,1.989
002912.SZ,10.2956,12.8609,10.5681,12.5531,10.0473,10.6094,9.0371,9.0921,7.818,8.0334,6.4526,6.2415
300726.SZ,6.5495,6.4463,5.5519,6.0068,6.0617,6.6395,8.7476,9.3851,9.4619,9.7587,9.5209,14.7092
002911.SZ,3.0481,2.7421,2.6716,2.764,3.9793,2.8899,2.8866,2.9653,2.7864,2.6788,2.7892,3.0697
601019.SH,1.3948,1.3557,1.331,1.2081,1.237,1.2812,1.3899,1.3311,1.224,1.1666,1.2165,1.0858
603685.SH,2.0395,1.9867,2.0378,2.0319,2.35,2.7494,2.5588,2.4237,2.1584,1.9264,2.0737,1.7904
300727.SZ,3.2719,3.1576,2.9456,3.1549,3.2334,3.4986,3.8053,3.8621,3.7201,4.9083,9.2026,6.8435
603809.SH,1.481,1.5632,1.4702,1.4598,1.527,1.7613,2.4927,3.6366,3.2247,3.0575,2.8289,2.658
603711.SH,4.3341,4.0645,5.0724,4.4569,4.6806,5.0641,4.9194,4.9807,4.0417,3.8858,3.7399,3.4983
002913.SZ,3.6149,3.7755,2.8854,3.615,3.1806,3.6668,3.5653,3.8371,3.5973,3.5307,3.4037,3.4133
603848.SH,4.0399,3.8279,3.5246,3.28,3.7551,3.9516,3.94,4.1827,4.4906,3.7939,3.749,3.3207
300729.SZ,2.5207,2.3086,2.3575,2.2514,3.0473,5.7678,5.523,9.1826,9.9319,8.7277,6.6306,6.1905
603917.SH,1.6882,1.5581,1.5597,1.5298,1.6011,1.72,1.9006,1.9557,1.8847,1.7104,1.7554,1.5152
002915.SZ,2.892,3.51,2.8839,3.088,3.3362,3.6599,3.771,4.1624,4.1276,3.9877,4.0234,3.3977
300730.SZ,5.6795,5.5716,5.0189,4.9068,4.8155,4.9591,5.6294,5.5841,8.0341,6.6984,6.3164,5.9421
300731.SZ,8.0324,8.595,6.876,7.6291,6.9531,7.4802,6.6256,7.0324,6.4183,5.6301,5.1123,4.5349
