code,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31
600071.SH,259082.4495,229873.3374,204463.7846,205651.1469,230823.2272,230585.7548,264544.316,273805.7418,239134.7632,229873.3374,229398.3925,270956.0723
600072.SH,1010134.8395,872456.1114,829753.6181,812083.6209,812819.8708,808402.3715,1020442.3378,1067562.3304,974794.8451,858467.3636,902642.3566,1004981.0903
600070.SH,511196.4627,517424.7233,450830.245,437894.6269,476536.8057,662349.6237,784485.0154,681139.684,627901.18,544389.8011,545433.6933,443654.2003
600057.SH,871611.4503,856509.2717,1102459.0374,1236221.1907,1357038.6195,1182284.8386,1441179.3288,1538264.7626,1270740.4561,1292314.9969,1376455.7062,1298787.3592
000778.SZ,1505804.395,1383024.0269,1336405.2395,1344175.0374,1282016.6542,1332520.3405,1445182.4101,1511230.2343,1394682.9155,1410222.558,1491805.6812,1429647.1111
600079.SH,1886633.974,1772175.6074,,2662121.5583,3047936.2769,3500625.5468,4233673.5121,4811109.5409,4143650.0778,4228529.3159,4507835.3257,4586350.1752
600083.SH,499761.3706,310754.9033,194022.3204,180114.7275,75693.7842,90513.3504,138619.9422,158455.3616,148423.6552,122888.4027,149335.6285,129728.2025
600086.SH,243074.3537,217710.0733,209255.3132,158526.7524,125764.5569,120480.3318,103570.8116,145844.6122,112025.5717,99343.4315,99343.4315,
000780.SZ,290091.6087,256619.5,241404.9051,,217061.5533,231261.8419,247490.7431,255605.1936,267776.8695,275891.3201,379350.5652,366164.583
000786.SZ,4350482.6932,4257559.7618,3987238.5071,4313313.5206,3914589.6699,3603720.227,5207063.169,5541585.7218,5220579.2318,5837249.5941,6589080.5838,6766478.9072
000498.SZ,504036.1409,552199.5943,610443.7706,580206.7821,554444.7049,543243.8018,626130.485,635117.7431,574630.339,560068.5565,580231.0245,532065.1287
000767.SZ,693126.0277,634880.143,611581.7891,664003.8008,643617.7192,649442.314,736811.2351,736811.2857,710600.6076,701863.7149,763021.9639,1162006.7312
000625.SZ,3853835.7474,3966954.408,4126880.7902,3783624.1649,3846034.4604,4290707.8159,4318012.3202,4567653.5022,5238564.1789,6443863.0108,9853025.4027,8534607.9102
000776.SZ,8766470.6582,8582972.6228,8097590.7228,8115348.5971,7801626.1496,8358039.5472,9234094.6838,9571494.2973,9340641.9302,9115708.8546,10021360.4486,9636606.5034
000735.SZ,1170451.8848,1025440.1468,1259070.169,1108303.9971,1259070.169,1178508.0924,1245259.5273,1347688.4533,1211883.8099,1102549.563,1145132.375,1032345.4677
000068.SZ,385555.1707,341261.6263,308041.468,345288.3122,315088.1682,352335.0124,370455.0988,353341.6839,316094.8397,310054.8109,307034.7965,327168.2258
600080.SH,185009.2984,183177.5232,185619.8902,167607.4337,136467.2548,158753.8534,164249.1791,165775.6585,195694.654,181040.4521,186230.4819,170660.3924
600088.SH,587810.0592,559572.9048,524177.0352,482815.5696,495144.468,576276.5736,548834.832,540880.704,468100.4328,422364.1968,424750.4352,473270.616
000728.SZ,2560186.6224,2657408.8992,2454125.9568,2406987.8832,2342173.032,2474748.864,3066920.9136,3246656.0603,3532432.5011,3301530.4664,3814957.1034,3844996.1357
600090.SH,607537.7628,607537.7628,570106.5262,472209.446,410303.9393,,260578.993,287932.589,259139.3301,254820.3413,254820.3413,197233.8235
000788.SZ,436858.7825,401695.5245,363552.3293,374876.0903,399311.5748,413019.2855,469042.1035,432090.8831,403483.4867,393351.7005,398715.5873,365936.279
000731.SZ,295150.6916,279180.6141,286278.4264,295150.6916,286278.4264,305797.41,322358.9718,335371.6276,291010.3012,289235.8481,305797.41,301657.0195
600075.SH,474590.9078,475563.4301,479453.5195,439580.1031,447360.2819,471673.3407,670067.9005,654507.5429,614634.1265,609771.5147,617551.6935,549475.1289
000828.SZ,826414.9354,760925.4499,722463.3712,759885.9343,742214.1684,727660.9494,976105.1878,1124755.9246,1070701.1113,895022.9678,961551.9689,1046792.2515
600089.SH,2362302.9338,2314016.8675,2711448.336,2796877.5301,2551732.886,2514589.7582,3242595.0648,3034593.5486,3261166.6287,3049450.7998,3168308.809,3770027.4808
000800.SZ,1366577.9475,1270578.6702,1231049.556,762222.7621,769867.9252,821090.518,1032097.0199,1078732.5148,923535.7037,945706.6767,980874.427,892955.0512
600106.SH,357628.5622,333464.4702,331048.0609,341921.9024,341921.9024,328269.1903,350862.6164,362823.8419,358836.7667,348204.5662,366810.9171,356178.7166
600097.SH,217900.9308,208171.1904,225820.4869,210207.6477,216769.5656,207944.9173,264286.9025,234645.1352,212244.105,206813.5522,225141.6678,246237.1633
000782.SZ,149962.5019,178080.471,153979.3547,146391.9662,144606.6983,141928.7965,170493.0825,159335.1583,149516.185,141928.7965,182206.6274,170059.5189
600082.SH,237858.6683,214389.9463,214389.9463,213755.6565,213121.3668,213121.3668,239127.2478,238492.958,211852.7872,201069.8609,209949.9178,192189.8039
600074.SH,,,,23599.222,,,,,,,,
600085.SH,3750971.1666,3585023.2649,3476677.1142,3521935.6328,3436904.4766,3719427.3505,3708455.5884,4073266.6781,3700226.7669,3689255.0048,3689255.0048,3277813.9262
000752.SZ,122120.1813,112361.1172,108404.7398,101547.019,97590.6417,106558.4304,102602.053,103920.8455,93106.7473,87567.819,91787.9549,100755.7436
000819.SZ,231042.898,260671.0871,230188.2387,218792.7813,210815.9612,230046.5461,243807.4578,241713.406,214490.7328,208806.878,216285.6344,203123.0231
000753.SZ,282572.1052,261751.0027,264725.446,262742.4838,274640.2567,278606.181,294469.8781,301410.2456,296452.8402,279597.662,295461.3592,288520.9917
000838.SZ,262293.7959,237756.6343,234372.1983,225064.9991,215757.7998,219988.3449,231833.8712,300305.0236,247857.3857,244473.6671,249549.245,230092.8632
000768.SZ,4606997.0685,4709436.3062,4391043.1294,4878321.5599,4762039.2071,4911545.0892,6561647.047,6700074.5473,6373376.6975,6702843.1732,8624269.5103,10155319.6031
600093.SH,1565814.2625,1479385.805,1353671.685,1415406.2975,1273977.9125,1315508.47,1562446.92,1445712.38,1160610.715,1064080.23,978774.22,899080.4475
000738.SZ,1477868.3747,1484742.1811,1366741.838,1487033.4499,1515674.3099,1563790.9546,2094219.6814,2483730.9868,2255750.1444,2046099.42,2338235.6753,2626935.0336
000066.SZ,3531815.8742,3484492.5303,2973898.5569,2946518.5765,3419754.8653,3287746.8479,4558012.6755,5185154.2427,4696209.715,4435634.4876,4221904.245,5559914.1202
000751.SZ,441288.1766,404631.6508,390532.987,367975.2815,377844.3504,363745.6806,445517.9654,422960.6337,391943.5206,386304.0454,532930.3985,500503.4165
600101.SH,279409.8602,246959.5446,247802.41,251595.304,250331.006,250331.006,260023.9574,261288.2554,245273.8139,234737.9972,245695.2466,249909.5733
600100.SH,2611194.9758,2661581.258,2362227.4639,2160682.3353,2062873.6699,2160682.3353,2353335.7671,2341480.1713,2095476.5584,1956173.3077,1973956.7014,1837617.3496
600078.SH,311409.2447,309421.5261,351163.6163,312734.3904,299482.9332,279605.7473,316047.2547,313396.9633,286231.476,280268.3202,295507.496,261716.2801
000757.SZ,198261.0044,180647.84,182905.938,177486.5028,172518.6872,193744.8084,228519.5176,205035.2984,192841.5692,185615.6556,202777.2004,202325.5808
000755.SZ,183013.2022,174097.1744,175035.7036,171281.5867,168465.9989,170812.322,181605.4083,182074.6729,169873.7928,167527.4697,172220.1159,162365.5589
000760.SZ,100784.4173,83768.8663,86386.6434,104056.6386,96857.7517,,,,,,,
600094.SH,1413771.6814,1418324.8913,1595900.0784,1846326.6242,1422878.1013,1354579.9524,1345473.5325,1331813.9028,1313601.0631,1197494.21,1074557.5421,915195.1947
000796.SZ,605104.1199,580225.8338,503985.9248,719787.6332,891509.5435,837746.1417,1299148.4706,1160556.9726,1306629.8419,1125242.6526,1102769.9034,1072271.1725
600103.SH,470386.8326,456551.9258,465775.197,442717.0189,428882.1121,440411.2011,458857.7436,484221.7395,458857.7436,440411.2011,463469.3792,435799.5655
000733.SZ,978130.6742,1208763.5911,966804.9506,1046085.0158,1073369.7135,1157797.8349,1904780.7866,2314051.2529,2306329.1686,2149313.4552,2380975.9833,3029631.0619
600081.SH,363416.04,348051.6,328924.44,316695.6,323907.48,323593.92,348678.72,356517.72,348678.72,372509.28,391322.88,555628.32
600073.SH,685480.244,690168.8914,870212.95,794256.8628,860835.6553,889905.2689,1008059.1824,1241553.8209,955546.332,865524.3027,917099.4236,964923.6267
600099.SH,137607.36,127308.72,133224.96,128623.44,138922.08,140894.16,152288.4,165216.48,148125.12,149878.08,179240.16,134758.8
000732.SZ,1394708.7737,1320125.4168,1285319.8502,,1021791.9893,1265430.9551,1476750.4662,1282815.4203,1073985.0031,932278.6485,1016805.246,812946.9815
600091.SH,154844.0335,150469.9083,148282.8456,157031.0961,150907.3208,153531.7959,132535.9948,132973.4073,112415.0187,100167.468,98855.2304,78734.2543
600095.SH,345006.7046,309241.6116,371378.9448,335975.1155,343922.9139,367043.782,603671.4171,497500.7507,486889.8267,372898.1861,445355.6385,442627.1152
000762.SZ,403616.5265,392159.0251,353099.3612,353620.1567,389034.2519,404658.1175,464549.6021,493193.3555,497359.7197,469757.5572,658806.3303,675992.5824
600096.SH,684474.3935,738650.9381,739972.3173,631619.228,632940.6071,627655.0906,692402.6683,754507.4878,655404.0524,664653.7064,750543.3504,802077.1368
000750.SZ,2531702.7946,2509924.7061,2384700.6969,2352033.564,2275810.2541,2362922.6083,3065265.9643,3038042.6003,2901929.5805,2831150.8103,2999930.9547,3190489.1824
000777.SZ,470439.8381,433632.8092,428265.1175,423664.2389,430565.5568,436316.655,508397.0866,570892.3544,489226.7591,465072.1464,487693.1329,506096.6473
600084.SH,284302.888,266323.2587,262952.0782,267446.9855,249467.3563,265199.5319,271941.8929,289921.5221,250591.0831,259580.8977,255085.9904,255085.9904
000785.SZ,142157.1315,122986.5639,126673.2115,119004.9845,115023.4051,116792.996,151152.5516,143041.9269,124756.1548,134931.3022,122691.6321,210667.6126
000797.SZ,553108.6707,539046.5858,524984.501,565723.683,625109.042,596979.1351,600104.6803,618849.7156,547082.3285,511131.204,525199.0353,496610.5754
000729.SZ,1583458.8618,1468024.4598,1515703.8867,1495605.4718,1601000.4883,1718942.5305,1922204.348,2007554.8168,2115460.8882,2183215.8633,2065272.0178,2138045.8799
000799.SZ,1202887.084,1041072.4519,924422.9481,1041397.3809,1429687.512,2486031.626,2231937.1636,3015340.9344,2675790.1503,3253513.8767,3464392.7848,5085138.537
600098.SH,1706599.0453,1632991.7382,1583920.2002,1586646.3968,1513039.0897,1496681.9103,1600277.3795,1641170.3279,1548479.6449,1551205.8415,1613908.3623,1777480.1558
000868.SZ,385340.3525,390209.2739,294221.9024,252488.2992,290744.1022,268486.1805,271963.9807,260139.4598,224665.8971,265008.3802,294917.4625,284484.0617
000088.SZ,1031308.2,897296.4,860394.6,862336.8,864279.0,1149782.4,1627563.6,1353713.4,1608150.6491,1401227.7684,1556419.9289,1421470.2241
000793.SZ,650790.9426,590568.4971,621651.0496,582797.859,613880.4115,800375.7264,732382.6428,648848.283,635249.6663,551715.3065,566731.4897,500057.1968
