"Date","Open","High","Low","Close","Volume","Adj Close"
2017-05-05,6.876,7.048,6.769,6.33,26216481,5.891711
2017-05-08,6.758,6.865,6.543,6.1,27135120,5.677636
2017-05-09,6.565,6.683,6.446,6.19,19299383,5.761405
2017-05-10,6.672,6.672,6.436,6,19420415,5.58456
2017-05-11,6.393,6.532,6.285,6.05,20667207,5.631099
2017-05-12,6.479,7.037,6.393,6.34,42983348,5.901019
2017-05-15,6.715,6.887,6.661,6.33,24969762,5.891711
2017-05-16,6.779,6.973,6.672,6.48,36738253,6.031325
2017-05-17,6.941,7.069,6.865,6.4,33260063,5.956864
2017-05-18,6.79,6.855,6.726,6.27,19328136,5.835865
2017-05-19,6.704,6.855,6.693,6.32,16871960,5.882403
2017-05-22,6.769,6.779,6.5,6.07,24151580,5.649714
2017-05-23,6.5,6.629,6.436,6,16743853,5.58456
2017-05-24,6.446,6.618,6.317,6.12,20041913,5.696251
2017-05-25,6.554,6.769,6.511,6.28,30843298,5.845173
2017-05-26,6.726,6.79,6.608,6.17,20890330,5.742789
2017-05-31,6.865,6.951,6.672,6.22,28730096,5.789327
2017-06-01,6.618,6.693,6.5,6.07,21809322,5.649714
2017-06-02,6.543,6.898,6.479,6.4,39619351,5.956864
2017-06-05,6.876,7.069,6.822,6.46,41924665,6.01271
2017-06-06,6.962,7.284,6.908,6.74,58556538,6.273323
2017-06-07,7.284,7.66,7.155,6.92,87074128,6.440859
2017-06-08,7.37,7.585,7.317,6.84,65661705,6.366399
2017-06-09,7.392,7.456,7.209,6.87,45765339,6.394321
2017-06-12,7.381,7.628,7.338,6.88,57211414,6.403629
2017-06-13,7.349,7.51,7.317,6.94,33753162,6.459475
2017-06-14,7.413,7.478,7.306,6.86,38326205,6.385014
2017-06-15,7.338,7.467,7.317,6.94,23581143,6.459475
2017-06-16,7.489,7.628,7.413,7.05,41851428,6.561859
2017-06-19,7.585,7.854,7.574,7.11,43619833,6.617704
2017-06-20,7.607,7.693,7.489,7.09,36699422,6.599089
2017-06-21,7.596,7.607,7.392,6.91,30958735,6.431552
2017-06-22,7.435,7.489,7.241,6.76,28393880,6.291938
2017-06-23,7.252,7.446,7.22,6.92,27607485,6.440859
2017-06-26,7.521,7.585,7.403,7,39473718,6.51532
2017-06-27,7.531,7.693,7.489,7.03,38657082,6.543243
2017-06-28,7.574,7.574,7.424,6.95,20025656,6.468782
2017-06-29,7.51,7.553,7.413,6.93,21673235,6.450167
2017-06-30,7.424,7.424,7.209,6.79,32937040,6.31986
2017-07-03,7.327,7.338,7.069,6.69,32613224,6.226785
2017-07-04,7.188,7.198,7.091,6.62,17999885,6.161631
2017-07-05,7.123,7.231,7.123,6.72,19042041,6.254707
2017-07-06,7.188,7.198,7.112,6.64,17118461,6.180246
2017-07-07,7.134,7.198,7.112,6.66,14271203,6.198862
2017-07-10,7.145,7.145,6.984,6.51,23765676,6.059248
2017-07-11,6.994,7.08,6.962,6.53,21156409,6.096593
2017-07-12,6.973,7.069,6.93,6.55,16791645,6.115266
2017-07-13,7.016,7.037,6.951,6.52,12756312,6.087256
2017-07-14,6.973,7.069,6.951,6.59,13786663,6.152611
2017-07-17,7.037,7.048,6.512,6.21,25627133,5.797832
2017-07-18,6.651,6.737,6.609,6.27,11967169,5.853849
2017-07-19,6.716,6.844,6.651,6.38,14460490,5.956549
2017-07-20,6.801,7.112,6.801,6.52,22414732,6.087256
2017-07-21,6.962,6.973,6.855,6.42,14404279,5.993894
2017-07-24,6.876,6.984,6.876,6.49,11408726,6.059247
2017-07-25,6.951,6.984,6.801,6.38,11853380,5.956549
2017-07-26,6.844,6.876,6.748,6.34,7830884,5.919204
2017-07-27,6.759,6.93,6.748,6.45,12201569,6.021903
2017-07-28,6.909,6.962,6.866,6.43,9598016,6.00323
2017-07-31,6.769,6.909,6.726,6.37,14442125,5.947212
2017-08-01,6.801,7.016,6.78,6.47,18237843,6.040575
2017-08-02,6.93,7.08,6.898,6.49,37893449,6.059247
2017-08-03,6.951,7.048,6.876,6.58,21175622,6.143274
2017-08-04,6.994,7.016,6.909,6.46,14755938,6.031239
2017-08-07,6.941,6.941,6.737,6.37,20145521,5.947212
2017-08-08,6.812,6.812,6.716,6.31,13223396,5.891195
2017-08-09,6.769,6.834,6.726,6.34,11677504,5.919204
2017-08-10,6.769,6.844,6.705,6.28,9898819,5.863186
2017-08-11,6.705,6.716,6.544,6.13,14692814,5.723142
2017-08-14,6.619,6.641,6.576,6.2,6526083,5.788496
2017-08-15,6.63,6.673,6.609,6.21,8163820,5.797832
2017-08-16,6.662,6.662,6.587,6.21,7067643,5.797832
2017-08-17,6.651,6.673,6.619,6.22,8132525,5.807168
2017-08-18,6.641,6.834,6.587,6.34,16946207,5.919204
2017-08-21,6.78,6.791,6.716,6.32,9843061,5.900531
2017-08-22,6.769,6.78,6.716,6.3,7476332,5.881859
2017-08-23,6.759,6.759,6.662,6.24,7019200,5.82584
2017-08-24,6.662,6.78,6.651,6.23,10666823,5.816504
2017-08-25,6.684,6.78,6.662,6.28,8300080,5.863186
2017-08-28,6.716,6.801,6.705,6.34,13930548,5.919204
2017-08-29,6.801,6.823,6.737,6.33,8561800,5.909867
2017-08-30,6.748,6.769,6.716,6.29,12333183,5.872522
2017-08-31,6.737,6.737,6.641,6.24,10063749,5.82584
2017-09-01,6.684,6.694,6.63,6.22,9291239,5.807168
2017-09-04,6.651,6.651,6.598,6.19,9411719,5.77916
2017-09-05,6.651,6.705,6.619,6.24,9886680,5.82584
2017-09-06,6.684,6.684,6.609,6.2,7789840,5.788496
2017-09-07,6.641,6.791,6.619,6.28,22181825,5.863186
2017-09-08,6.705,6.78,6.673,6.3,11868565,5.881859
2017-09-11,6.726,6.769,6.673,6.26,10494713,5.844513
2017-09-12,6.705,6.726,6.641,6.2,10643400,5.788496
2017-09-13,6.651,6.748,6.641,6.27,9018703,5.853849
2017-09-14,6.716,6.78,6.694,6.32,16443160,5.900531
2017-09-15,6.769,7.112,6.748,6.47,46573720,6.040575
2017-09-18,6.919,6.962,6.791,6.41,21356460,5.984558
2017-09-19,6.887,7.208,6.823,6.57,43140602,6.133938
2017-09-20,6.973,7.133,6.909,6.64,26042135,6.199292
2017-09-21,7.069,7.08,6.887,6.45,19802086,6.021903
2017-09-22,6.876,6.984,6.844,6.41,12816902,5.984558
2017-09-25,6.78,6.801,6.587,6.17,21290120,5.760487
2017-09-26,6.587,6.673,6.587,6.18,6823262,5.769823
2017-09-27,6.619,6.684,6.619,6.21,7043399,5.797832
2017-09-28,6.641,6.641,6.555,6.13,10191091,5.723142
2017-09-29,6.566,6.609,6.555,6.16,6255489,5.75115
2017-10-09,6.726,6.737,6.662,6.23,8954099,5.816504
2017-10-10,6.694,6.716,6.641,6.25,6204148,5.835177
2017-10-11,6.694,6.791,6.662,6.31,11133495,5.891195
2017-10-12,6.748,6.759,6.694,6.29,7196349,5.872522
2017-10-13,6.737,6.759,6.684,6.28,6686167,5.863186
2017-10-16,6.759,6.823,6.651,6.23,9084067,5.816504
2017-10-17,6.641,6.705,6.63,6.21,5527448,5.797832
2017-10-18,6.673,6.694,6.512,6.12,13160391,5.713805
2017-10-19,6.555,6.555,6.48,6.07,9225828,5.667124
2017-10-20,6.502,6.641,6.491,6.16,5390037,5.75115
2017-10-23,6.63,6.641,6.587,6.18,4115663,5.769823
2017-10-24,6.619,6.662,6.576,6.18,5272521,5.769823
2017-10-25,6.619,6.651,6.587,6.17,5727378,5.760487
2017-10-26,6.598,6.63,6.544,6.14,5460200,5.732478
2017-10-27,6.576,6.598,6.544,6.12,4301300,5.713805
2017-10-30,6.555,6.566,6.437,6.03,8050996,5.629779
2017-10-31,6.469,6.598,6.405,6.09,10594652,5.685797
2017-11-01,6.534,6.544,6.48,6.07,4280680,5.667124
2017-11-02,6.48,6.48,6.405,5.98,7337535,5.583097
2017-11-03,6.405,6.416,6.244,5.87,11032142,5.480398
2017-11-06,6.266,6.309,6.18,5.83,8622143,5.443053
2017-11-07,6.244,6.544,6.202,6.05,12310384,5.648451
2017-11-08,6.427,6.448,6.373,5.97,6717153,5.573761
2017-11-09,6.362,6.416,6.362,5.97,4537620,5.573761
2017-11-10,6.373,6.416,6.373,5.98,4295317,5.583097
2017-11-13,6.394,6.534,6.394,6.01,5422700,5.611106
2017-11-14,6.437,6.459,6.352,5.95,4852443,5.555089
2017-11-15,6.373,6.394,6.266,5.87,5966042,5.480398
2017-11-16,6.287,6.384,6.234,5.88,4883900,5.489735
2017-11-17,6.277,6.309,6.169,5.79,7189119,5.405708
2017-11-20,6.202,6.202,6.041,5.79,6988644,5.405708
2017-11-21,6.159,6.298,6.159,5.86,8075066,5.471062
2017-11-22,6.287,6.362,6.244,5.92,6735360,5.52708
2017-11-23,6.33,6.33,6.212,5.8,4968790,5.415044
2017-11-24,6.18,6.277,6.169,5.82,3142560,5.433717
2017-11-27,6.223,6.266,6.18,5.79,4239527,5.405708
2017-11-28,6.191,6.287,6.18,5.87,4897978,5.480398
2017-11-29,6.277,6.427,6.255,5.97,9309108,5.573761
2017-11-30,6.394,6.416,6.309,5.91,6776755,5.517743
2017-12-01,6.33,6.362,6.277,5.93,3843938,5.536416
2017-12-04,6.341,6.373,6.244,5.88,5125460,5.489735
2017-12-05,6.298,6.309,6.116,5.73,8151460,5.34969
2017-12-06,6.127,6.191,6.084,5.76,4290840,5.377699
2017-12-07,6.169,6.223,6.137,5.75,3519168,5.368363
2017-12-08,6.127,6.191,6.105,5.76,3111383,5.377699
2017-12-11,6.127,6.202,6.127,5.79,2382095,5.405708
2017-12-12,6.191,6.212,6.159,5.77,2514193,5.387035
2017-12-13,6.18,6.191,6.148,5.77,2743782,5.387035
2017-12-14,6.18,6.309,6.148,5.82,6159403,5.433717
2017-12-15,6.18,6.212,6.137,5.76,2947740,5.377699
2017-12-18,6.191,6.202,6.095,5.71,3939880,5.331018
2017-12-19,6.105,6.148,6.095,5.74,2309211,5.359026
2017-12-20,6.105,6.148,5.934,5.58,11060917,5.209646
2017-12-21,5.977,6.041,5.848,5.57,6754301,5.20031
2017-12-22,5.945,5.987,5.934,5.57,2629368,5.20031
2017-12-25,5.955,6.052,5.945,5.59,5338580,5.218982
2017-12-26,5.966,6.03,5.966,5.61,3601923,5.237655
2017-12-27,6.03,6.03,5.902,5.53,6049720,5.162965
2017-12-28,5.955,5.977,5.902,5.54,6216069,5.172301
2017-12-29,5.945,6.105,5.912,5.68,8365907,5.303009
2018-01-02,6.062,6.309,6.062,5.77,12324077,5.387035
2018-01-03,6.148,6.244,6.105,5.79,11247022,5.405708
2018-01-04,6.191,6.255,6.148,5.8,8691789,5.415044
2018-01-05,6.234,6.705,6.234,6.15,50659749,5.741814
2018-01-08,6.566,6.898,6.512,6.27,56553531,5.853849
2018-01-09,6.684,7.026,6.641,6.41,39278457,5.984558
2018-01-10,6.898,6.898,6.694,6.3,21935647,5.881859
2018-01-11,6.684,6.748,6.566,6.23,17585532,5.816504
2018-01-12,6.673,6.941,6.651,6.26,22116028,5.844513
2018-01-15,6.673,6.951,6.544,6.24,26675617,5.82584
2018-01-16,6.598,7.348,6.576,6.8,80095666,6.348673
2018-01-17,7.187,7.208,6.737,6.42,57587524,5.993894
2018-01-18,6.876,7.016,6.791,6.45,23911040,6.021903
2018-01-19,6.887,6.994,6.705,6.35,27781266,5.92854
2018-01-22,6.737,6.801,6.673,6.34,12792708,5.919204
2018-01-23,6.791,6.962,6.759,6.43,19775497,6.00323
2018-01-24,6.855,6.941,6.748,6.37,17188008,5.947212
2018-01-25,6.844,6.866,6.705,6.3,14191749,5.881859
2018-01-26,6.726,7.348,6.673,6.51,52490536,6.07792
2018-01-29,6.994,7.208,6.909,6.57,38325733,6.133938
2018-01-30,6.962,7.369,6.909,6.66,40928680,6.217965
2018-01-31,7.037,7.144,6.866,6.55,28909481,6.115266
2018-02-01,6.994,7.069,6.576,6.17,26303969,5.760487
2018-02-02,6.48,6.555,6.18,6.04,19289281,5.639115
2018-02-05,6.212,6.587,6.212,6.08,10562447,5.67646
2018-02-06,6.394,6.448,6.116,5.73,19943266,5.34969
2018-02-07,6.298,6.341,5.859,5.67,17945247,5.293673
2018-02-08,6.073,6.137,5.934,5.6,14953175,5.228319
2018-02-09,5.816,5.88,5.409,5.12,24714193,4.780177
2018-02-12,5.505,5.559,5.463,5.14,18187078,4.79885
2018-02-13,5.516,5.677,5.484,5.16,16840802,4.817522
2018-02-14,5.548,5.548,5.441,5.13,11147931,4.789514
2018-02-22,5.559,5.623,5.538,5.24,9238929,4.892212
2018-02-23,5.602,5.891,5.591,5.39,20590396,5.032257
2018-02-26,5.87,5.923,5.666,5.47,26171331,5.106947
2018-02-27,5.859,5.859,5.709,5.34,16236066,4.985575
2018-02-28,5.677,5.859,5.613,5.39,15457168,5.032257
2018-03-01,5.709,5.752,5.634,5.35,11123545,4.994911
2018-03-02,5.677,5.816,5.634,5.36,12143116,5.004248
2018-03-05,5.773,5.837,5.752,5.4,10884296,5.041593
2018-03-06,5.784,6.277,5.762,5.83,38073834,5.443053
2018-03-07,6.159,6.244,6.03,5.64,20262649,5.265664
2018-03-08,6.095,6.202,6.062,5.7,13085049,5.321681
2018-03-09,6.084,6.159,6.052,5.73,10447854,5.34969
2018-03-12,6.127,6.244,6.052,5.7,13329013,5.321681
2018-03-13,6.105,6.116,6.041,5.65,7483175,5.275
2018-03-14,6.041,6.073,5.945,5.57,11797679,5.20031
2018-03-15,5.977,6.041,5.902,5.54,10258667,5.172301
2018-03-16,5.945,6.041,5.923,5.61,9172303,5.237655
2018-03-19,5.998,6.03,5.912,5.55,7169286,5.181637
2018-03-20,5.902,5.912,5.73,5.45,11274058,5.088274
2018-03-21,5.837,5.966,5.837,5.47,8219840,5.106947
2018-03-22,5.88,5.912,5.784,5.43,6110080,5.069602
2018-03-23,5.623,5.655,5.452,5.19,13479553,4.845531
2018-03-26,5.484,5.645,5.441,5.26,6657327,4.910885
2018-03-27,5.709,5.773,5.677,5.34,6320118,4.985575
2018-03-28,5.677,5.805,5.634,5.35,8491000,4.994911
2018-03-29,5.73,5.998,5.655,5.54,18200995,5.172301
2018-03-30,5.923,5.923,5.784,5.43,13661636,5.069602
2018-04-02,5.784,5.891,5.72,5.36,10514105,5.004248
2018-04-03,5.645,5.709,5.602,5.29,9836018,4.938894
2018-04-04,5.623,5.72,5.623,5.29,8164104,4.938894
2018-04-09,5.623,5.87,5.57,5.44,17120962,5.078938
2018-04-10,5.784,5.859,5.741,5.43,12558385,5.069602
2018-04-11,5.805,5.859,5.773,5.43,10682549,5.069602
2018-04-12,5.816,5.848,5.72,5.34,8655821,4.985575
2018-04-13,5.72,5.805,5.72,5.4,7516407,5.041593
2018-04-16,5.805,5.987,5.784,5.45,17668609,5.088274
2018-04-17,5.848,5.87,5.73,5.38,13554113,5.022921
2018-04-18,5.827,5.848,5.709,5.43,7401719,5.069602
2018-04-19,5.816,5.934,5.784,5.52,12872825,5.153628
2018-04-20,5.87,5.987,5.859,5.53,19007922,5.162965
2018-04-23,5.87,6.009,5.87,5.59,13263229,5.218982
2018-04-24,5.977,6.159,5.955,5.72,18363793,5.340354
2018-04-25,6.105,6.18,6.062,5.71,13799090,5.331018
2018-04-26,6.137,6.169,5.977,5.61,11876681,5.237655
2018-04-27,6.084,6.116,5.998,5.7,8761611,5.321681
2018-05-02,6.02,6.095,5.998,5.62,8362422,5.246991
2018-05-03,6.02,6.062,5.977,5.62,6199535,5.246991
2018-05-04,6.009,6.234,6.009,5.75,14922253,5.368363
2018-05-07,6.191,6.362,6.159,5.88,14896230,5.489735
2018-05-08,6.33,6.33,6.234,5.85,9867012,5.461726
2018-05-09,6.266,6.341,6.244,5.87,7161320,5.480398
2018-05-10,6.319,6.694,6.287,6.14,30121253,5.732478
2018-05-11,6.544,6.609,6.448,6.06,18626844,5.657788
2018-05-14,6.459,6.502,6.287,5.9,12777789,5.508407
2018-05-15,6.33,6.437,6.277,5.99,8034160,5.592433
2018-05-16,6.373,6.48,6.341,5.99,8739605,5.592433
2018-05-17,6.437,6.598,6.437,6.04,14397979,5.639115
2018-05-18,6.448,6.469,6.33,6,10340001,5.60177
2018-05-21,6.427,6.544,6.394,6.07,8211588,5.667124
2018-05-22,6.534,6.619,6.512,6.12,10646784,5.713805
2018-05-23,6.544,6.63,6.512,6.09,8722560,5.685797
2018-05-24,6.555,6.684,6.448,6.17,14513315,5.760487
2018-05-25,6.566,6.651,6.534,6.15,10932385,5.741814
2018-05-28,6.534,6.566,6.427,6.05,9505201,5.648451
2018-05-29,6.48,6.566,6.416,6.03,7710979,5.629779
2018-05-30,6.319,6.362,6.095,5.7,14365346,5.321681
2018-05-31,6.191,6.298,6.137,5.86,10034746,5.471062
2018-06-01,6.234,6.352,6.18,5.87,8779009,5.480398
2018-06-04,6.255,6.341,6.234,5.85,5913550,5.461726
2018-06-05,6.266,6.341,6.202,5.9,7539483,5.508407
2018-06-06,6.287,6.309,6.202,5.84,4703181,5.45239
2018-06-07,6.277,6.277,6.169,5.8,5159697,5.415044
2018-06-08,6.212,6.212,5.977,5.63,10074740,5.256328
2018-06-11,5.987,6.116,5.977,5.65,4740540,5.275
2018-06-12,6.062,6.105,6.009,5.68,4186969,5.303009
2018-06-13,6.052,6.266,6.03,5.65,7628452,5.275
2018-06-14,6.041,6.137,6.009,5.64,6203468,5.265664
2018-06-15,6.052,6.191,5.998,5.73,8462964,5.34969
2018-06-19,5.955,6.02,5.527,5.17,17458580,4.826859
2018-06-20,5.548,5.666,5.505,5.28,8240906,4.929558
2018-06-21,5.655,5.816,5.634,5.31,8076993,4.957566
2018-06-22,5.677,5.827,5.613,5.43,7021139,5.069602
2018-06-25,5.902,5.902,5.687,5.39,9936386,5.032257
2018-06-26,5.677,5.73,5.559,5.31,6786179,4.957566
2018-06-27,5.677,5.827,5.645,5.33,7356905,4.976239
2018-06-28,5.687,5.741,5.58,5.25,7531567,4.901549
2018-06-29,5.645,5.827,5.602,5.43,6956825,5.069602
2018-07-02,5.677,5.709,5.345,5.08,20856241,4.742832
2018-07-03,5.452,5.484,5.323,5.11,7625621,4.770841
2018-07-04,5.452,5.473,5.323,4.99,5601887,4.658805
2018-07-05,5.355,5.388,4.82,4.55,18808447,4.248009
2018-07-06,4.873,4.895,4.499,4.38,20205305,4.089292
2018-07-09,4.702,4.798,4.638,4.44,8374044,4.14531
2018-07-10,4.809,4.884,4.766,4.53,10592685,4.229336
2018-07-11,4.798,4.798,4.541,4.33,10872361,4.042611
2018-07-12,4.595,4.831,4.595,4.48,12640904,4.182655
2018-07-13,4.841,4.948,4.798,4.51,9998889,4.210664
2018-07-16,4.82,4.873,4.702,4.54,7085691,4.238673
2018-07-17,4.82,4.841,4.724,4.46,6135247,4.163982
2018-07-18,4.756,4.831,4.756,4.45,4989125,4.154646
2018-07-19,4.777,4.798,4.702,4.4,4217745,4.107965
2018-07-20,4.713,4.798,4.627,4.46,6850422,4.163982
2018-07-23,4.756,4.841,4.713,4.5,7052307,4.201327
2018-07-24,4.831,5.034,4.831,4.67,14355784,4.360044
2018-07-25,5.023,5.023,4.938,4.63,5724318,4.322699
2018-07-26,4.981,5.045,4.959,4.66,6927778,4.350708
2018-07-27,4.981,5.088,4.959,4.71,8046053,4.397389
2018-07-30,5.034,5.045,4.852,4.56,6340786,4.257345
2018-07-31,4.884,5.077,4.873,4.71,9228232,4.397389
2018-08-01,5.023,5.023,4.831,4.53,9574677,4.229336
2018-08-02,4.831,4.841,4.531,4.4,9193781,4.107965
2018-08-03,4.691,4.756,4.649,4.37,5062033,4.079956
2018-08-06,4.702,4.702,4.52,4.23,5595903,3.949248
2018-08-07,4.552,4.702,4.531,4.38,6100712,4.089292
2018-08-08,4.713,4.777,4.681,4.41,4981051,4.117301
2018-08-09,4.724,4.873,4.702,4.52,6938676,4.22
2018-08-10,4.852,5.088,4.831,4.68,11453937,4.36938
2018-08-13,4.938,5.098,4.863,4.71,12711685,4.397389
2018-08-14,5.088,5.152,4.97,4.72,13846862,4.406725
2018-08-15,5.066,5.066,4.927,4.63,7695804,4.322699
2018-08-16,4.906,4.906,4.777,4.51,9468598,4.210664
2018-08-17,4.873,4.948,4.788,4.52,12138694,4.22
2018-08-20,4.2,4.2,4.03,4.16,9381860,4.16
2018-08-21,4.17,4.21,4.12,4.18,4667442,4.18
2018-08-22,4.2,4.2,4.16,4.16,3790077,4.16
2018-08-23,4.16,4.2,4.15,4.16,2978109,4.16
2018-08-24,4.19,4.21,4.13,4.2,4107514,4.2
2018-08-27,4.2,4.26,4.16,4.24,6007099,4.24
2018-08-28,4.25,4.27,4.22,4.26,4162139,4.26
2018-08-29,4.29,4.29,4.24,4.27,3793932,4.27
2018-08-30,4.22,4.28,4.18,4.24,5572486,4.24
2018-08-31,4.23,4.27,4.17,4.22,4015398,4.22
2018-09-03,4.21,4.24,4.16,4.21,4383497,4.21
2018-09-04,4.22,4.33,4.2,4.3,5466023,4.3
2018-09-05,4.3,4.36,4.28,4.29,6157000,4.29
2018-09-06,4.27,4.3,4.17,4.21,3966500,4.21
2018-09-07,4.2,4.26,4.17,4.19,2634758,4.19
2018-09-10,4.2,4.22,4.12,4.13,3290800,4.13
2018-09-11,4.11,4.13,4.07,4.11,2618297,4.11
2018-09-12,4.11,4.13,4.07,4.08,3138933,4.08
2018-09-13,4.1,4.15,4.07,4.15,2950114,4.15
2018-09-14,4.16,4.19,4.12,4.15,2677208,4.15
2018-09-17,4.1,4.15,4.06,4.08,2588440,4.08
2018-09-18,4.07,4.14,4.03,4.13,3179544,4.13
2018-09-19,4.12,4.38,4.09,4.29,13836125,4.29
2018-09-20,4.26,4.28,4.17,4.21,8614059,4.21
2018-09-21,4.22,4.32,4.2,4.28,6283482,4.28
2018-09-25,4.2,4.22,4.16,4.21,6071220,4.21
2018-09-26,4.22,4.26,4.19,4.22,6087900,4.22
2018-09-27,4.22,4.24,4.18,4.2,3945687,4.2
2018-09-28,4.21,4.62,4.2,4.41,15851883,4.41
2018-10-08,4.32,4.32,4.16,4.18,9281340,4.18
2018-10-09,4.21,4.22,4.16,4.16,4404906,4.16
2018-10-10,4.16,4.2,4.12,4.14,3531060,4.14
2018-10-11,4.09,4.09,3.73,3.75,9968867,3.75
2018-10-12,3.7,3.81,3.55,3.78,6747170,3.78
2018-10-15,3.8,3.9,3.65,3.65,4675609,3.65
2018-10-16,3.66,3.77,3.61,3.64,4539127,3.64
2018-10-17,3.69,3.73,3.63,3.69,3737216,3.69
2018-10-18,3.74,3.9,3.71,3.77,10809584,3.77
2018-10-19,3.71,3.96,3.68,3.95,8078930,3.95
