"Date","Open","High","Low","Close","Volume","Adj Close"
2015-05-06,166.4814,170.7814,153.9014,158.8814,40519000,158.8814
2015-05-07,159.2697,161.7797,156.9197,159.3397,9962000,159.3397
2015-05-08,160.6581,166.6781,160.6481,163.1181,33215000,163.1181
2015-05-11,166.6532,169.8032,163.2332,169.7832,23137000,169.7832
2015-05-12,171.7615,176.7715,168.7715,173.7915,24893000,173.7915
2015-05-13,175.4499,176.1499,168.7799,172.8999,19697000,172.8999
2015-05-14,168.9482,177.7682,168.8782,175.0682,4358000,175.0682
2015-05-15,175.0666,175.0666,167.7866,171.8166,12968000,171.8166
2015-05-18,168.8016,174.2616,168.8016,171.7716,9001000,171.7716
2015-05-19,171.77,184.76,167.61,174.8,29819000,174.8
2015-05-20,176.0384,177.8084,174.8084,176.7584,12207000,176.7584
2015-05-21,178.0067,181.7067,177.0867,180.6967,8964000,180.6967
2015-05-22,182.7551,214.9551,180.2751,188.8751,26176000,188.8751
2015-05-25,188.2501,201.7501,185.2501,197.8501,25875000,197.8501
2015-05-26,198.5285,221.5485,188.5285,217.7585,57234000,217.7585
2015-05-27,202.7468,241.7268,202.7468,235.4368,51025000,235.4368
2015-05-28,236.7252,259.7452,221.7452,227.2152,72668000,227.2152
