"Date","Open","High","Low","Close","Volume","Adj Close"
2017-11-03,27.86,28.046,27.478,27.059999,68086907,26.205473
2017-11-06,27.777,27.818,27.127,26.610001,69959123,25.769684
2017-11-07,27.467,28.149,27.395,27.030001,73061456,26.176422
2017-11-08,27.88,28.324,27.674,27.09,72048087,26.234526
2017-11-09,27.87,28.366,27.715,27.07,35153936,26.215157
2017-11-10,27.788,28.108,27.457,27.07,70010839,26.215157
2017-11-13,27.994,29.274,27.994,27.67,136763738,26.796211
2017-11-14,28.655,29.202,28.583,28.02,84449909,27.135159
2017-11-15,28.696,29.223,28.51,27.879999,69036414,26.999578
2017-11-16,28.676,29.047,28.386,28.1,67948860,27.212631
2017-11-17,29.223,30.462,29.223,29.379999,155197518,28.452209
2017-11-20,30.338,31.701,30.039,30.530001,130959008,29.565895
2017-11-21,31.288,32.321,31.061,30.360001,111984633,29.401264
2017-11-22,31.536,32.692,31.536,30.9,97579050,29.92421
2017-11-23,31.804,32.145,30.462,30,89079547,29.052631
2017-11-24,31.236,31.794,30.596,30.09,81263787,29.13979
2017-11-27,30.834,30.927,29.822,29.879999,98541100,28.93642
2017-11-28,30.421,30.699,29.842,29.190001,61627096,28.268211
2017-11-29,30.266,30.658,29.749,29.559999,58019644,28.626526
2017-11-30,30.276,30.421,29.677,28.99,50183802,28.074526
2017-12-01,29.935,30.059,29.274,28.610001,67577561,27.706526
2017-12-04,29.357,30.018,29.347,28.719999,41607547,27.813051
2017-12-05,29.657,30.555,29.657,29.49,88452920,28.558737
2017-12-06,30.307,30.307,29.44,28.93,55265542,28.01642
2017-12-07,29.636,30.018,28.758,28.25,64984649,27.357895
2017-12-08,29.037,29.512,28.82,28.52,52147804,27.61937
2017-12-11,29.367,29.946,28.872,28.93,79743013,28.01642
2017-12-12,29.636,30.018,29.254,28.35,55109715,27.454737
2017-12-13,29.274,29.718,28.861,28.6,53615880,27.696842
2017-12-14,29.46,29.946,29.378,28.629999,52939187,27.725893
2017-12-15,29.502,29.533,28.913,28.059999,48806521,27.173893
2017-12-18,29.016,29.44,28.965,28.33,37389497,27.435368
2017-12-19,29.398,30.462,29.264,29.360001,77123200,28.432842
2017-12-20,30.369,30.72,30.028,29.469999,55439985,28.539368
2017-12-21,30.328,30.978,30.152,29.639999,56738026,28.703999
2017-12-22,30.472,30.555,30.111,29.290001,44313847,28.365053
2017-12-25,30.142,30.947,30.07,29.290001,60107575,28.365053
2017-12-26,30.173,30.772,30.162,29.709999,61399980,28.771788
2017-12-27,30.462,30.751,29.512,28.76,63393214,27.851789
2017-12-28,29.688,29.863,29.378,28.629999,42120227,27.725893
2017-12-29,29.564,29.987,29.543,29.02,32904289,28.103579
2018-01-02,29.966,31.04,29.966,29.620001,67591307,28.684631
2018-01-03,30.71,31.474,30.607,29.969999,71850339,29.023579
2018-01-04,31.267,31.35,30.359,29.65,51686593,28.713684
2018-01-05,30.844,31.236,30.421,30.1,47990820,29.149473
2018-01-08,30.896,31.03,30.266,29.469999,65857890,28.539368
2018-01-09,30.483,30.885,30.307,29.77,39867797,28.829895
2018-01-10,30.627,31.773,30.545,30.530001,79928286,29.565895
2018-01-11,31.515,32.166,31.391,30.92,54074486,29.943579
2018-01-12,32.135,32.61,32.032,31.51,48734315,30.514948
2018-01-15,32.507,33.457,32.321,31.940001,67314601,30.931368
2018-01-16,32.837,33.333,32.568,31.889999,65281903,30.882946
2018-01-17,33.147,34.19,32.527,31.690001,102654638,30.689262
2018-01-18,33.147,33.818,33.147,32.32,81103971,31.299368
2018-01-19,33.725,34.437,33.26,32.459999,84132890,31.434946
2018-01-22,33.229,34.737,33.198,33.080002,94572955,32.03537
2018-01-23,34.283,35.284,34.283,34.049999,86899482,32.974735
2018-01-24,35.367,36.503,34.541,33.849998,117648367,32.781052
2018-01-25,35.119,35.129,33.973,33.41,78904029,32.354946
2018-01-26,34.272,35.418,34.272,33.470001,70667394,32.413052
2018-01-29,34.592,35.191,33.88,32.98,68492095,31.938526
2018-01-30,33.973,34.241,33.467,32.57,36571313,31.541473
2018-01-31,33.395,35.098,33.271,33.939999,66479420,32.86821
2018-02-01,35.16,36.059,34.954,34.450001,69284961,33.362106
2018-02-02,35.15,35.708,34.789,34.5,49473207,33.410526
2018-02-05,34.933,36.255,34.902,34.889999,74328591,33.788208
2018-02-06,35.212,35.821,34.582,34.619999,141691337,33.526737
2018-02-07,35.708,36.069,33.147,32.389999,150288262,31.367157
2018-02-08,32.992,33.436,31.835,31.280001,106982961,30.292212
2018-02-09,31.319,31.815,29.533,30.709999,132753969,29.74021
2018-02-12,31.391,31.639,30.359,30.049999,87696616,29.101051
2018-02-13,31.371,32.29,31.34,30.91,79926773,29.933895
2018-02-14,31.959,32.496,31.412,31.370001,33494293,30.37937
2018-02-22,32.92,33.25,32.197,31.5,67768109,30.505262
2018-02-23,32.527,33.147,32.238,31.780001,51500754,30.776421
2018-02-26,32.93,33.405,32.248,31.51,71861812,30.514948
2018-02-27,32.599,32.682,31.649,30.870001,71533820,29.895159
2018-02-28,31.371,31.753,30.989,30.299999,53257706,29.343157
2018-03-01,31.009,31.866,30.989,30.4,40276961,29.439999
2018-03-02,31.102,31.453,30.999,30.030001,33875997,29.081684
2018-03-05,31.082,31.577,30.896,30.15,33620119,29.197893
2018-03-06,31.381,31.464,30.452,30.040001,61883656,29.09137
2018-03-07,31.495,32.093,31.34,30.77,84233444,29.798315
2018-03-08,31.856,32.073,31.402,30.92,40500723,29.943579
2018-03-09,32.217,32.527,31.99,31.15,35510045,30.166315
2018-03-12,32.465,32.517,31.804,30.84,58173696,29.866106
2018-03-13,31.908,32.403,31.629,30.73,37374686,29.759579
2018-03-14,31.567,31.598,31.195,30.389999,26317599,29.430315
2018-03-15,31.195,31.68,31.195,30.52,24195976,29.556211
2018-03-16,31.567,31.68,31.082,30.129999,36802429,29.178526
2018-03-19,30.989,31.742,30.875,30.709999,32273332,29.74021
2018-03-20,31.546,32.114,31.505,30.99,38239459,30.011368
2018-03-21,32.3,32.837,32.135,31.26,58514545,30.272842
2018-03-22,32.3,32.558,31.557,31.23,44627524,30.243788
2018-03-23,31.288,31.391,30.823,30.309999,86642819,29.35284
2018-03-26,31.247,31.247,29.688,29.110001,90578029,28.190737
2018-03-27,30.514,30.658,29.429,28.719999,80543133,27.813051
2018-03-28,29.326,30.4,29.171,28.700001,78797873,27.793684
2018-03-29,29.667,30.761,29.12,29.309999,67949417,28.38442
2018-03-30,30.328,30.462,29.925,29.09,35675322,28.171368
2018-04-02,29.946,30.576,29.842,29.01,47738697,28.093895
2018-04-03,29.801,29.915,29.481,28.809999,30225398,27.900209
2018-04-04,29.822,30.224,29.553,28.76,37782179,27.851789
2018-04-09,29.801,30.121,29.574,28.84,27742411,27.929262
2018-04-10,29.78,31.309,29.543,30.290001,58601460,29.333475
2018-04-11,31.329,31.959,31.03,30.49,56043306,29.527157
2018-04-12,31.495,31.495,30.761,29.93,33767498,28.984842
2018-04-13,31.03,31.34,30.483,29.540001,26010873,28.607159
2018-04-16,30.152,30.152,28.861,28.110001,91462703,27.222317
2018-04-17,29.171,29.213,28.479,27.690001,61074971,26.815578
2018-04-18,29.202,29.274,28.252,28.139999,65977970,27.251368
2018-04-19,29.099,29.688,28.934,28.24,42432862,27.348209
2018-04-20,28.965,29.171,28.707,28.209999,39799455,27.319157
2018-04-23,28.841,29.378,28.82,28.290001,30152180,27.396631
2018-04-24,29.223,30.462,29.223,28.860001,67026412,27.948631
2018-04-25,29.801,30.039,29.543,28.82,25167546,27.909895
2018-04-26,30.049,30.276,29.481,28.799999,33960749,27.890526
2018-04-27,29.842,30.4,29.264,29.33,57507932,28.40379
2018-05-02,30.958,31.082,30.328,29.559999,49057035,28.626526
2018-05-03,30.297,30.648,29.688,29.299999,32174138,28.374735
2018-05-04,30.235,30.245,29.543,28.74,33769717,27.83242
2018-05-07,29.708,29.946,29.45,28.93,30749361,28.01642
2018-05-08,29.946,30.865,29.822,29.68,50312902,28.742737
2018-05-09,30.668,30.875,30.493,29.75,22262572,28.810526
2018-05-10,30.978,31.174,30.359,29.84,32219188,28.897684
2018-05-11,30.699,31.185,30.648,30.08,43534500,29.130104
2018-05-14,31.495,32.228,31.288,30.82,70766757,29.846737
2018-05-15,31.856,31.856,31.309,30.559999,32987550,29.594946
2018-05-16,31.371,31.402,30.854,29.969999,34451912,29.023579
2018-05-17,30.978,31.195,30.565,29.799999,29046705,28.858946
2018-05-18,30.741,31.567,30.534,30.459999,39401791,29.498104
2018-05-21,31.722,32.001,31.123,30.27,41521642,29.314106
2018-05-22,31.123,31.226,30.596,29.82,36542624,28.878315
2018-05-23,30.772,30.896,30.472,29.610001,29651343,28.674948
2018-05-24,30.565,30.648,29.946,29.1,35522498,28.181053
2018-05-25,30.028,30.39,29.935,29.209999,25150520,28.287579
2018-05-28,30.183,30.276,29.336,28.799999,60507216,27.890526
2018-05-29,29.584,29.925,29.336,28.940001,48053415,28.026106
2018-05-30,29.429,29.564,29.202,28.299999,33958888,27.406315
2018-05-31,29.316,29.966,29.285,28.780001,52292583,27.871159
2018-06-01,29.718,29.925,29.429,28.6,29325987,27.696842
2018-06-04,29.853,30.235,29.553,29.25,43334396,28.326315
2018-06-05,30.121,30.307,29.842,29.26,37288225,28.336
2018-06-06,30.121,30.214,29.698,28.799999,34560815,27.890526
2018-06-07,29.842,30.224,29.698,28.9,49443068,27.987368
2018-06-08,29.687,29.718,29.099,28.200001,42621627,27.309475
2018-06-11,29.12,29.584,28.851,28.629999,37833156,27.725893
2018-06-12,29.553,29.904,29.553,28.74,31197155,27.83242
2018-06-13,29.687,29.915,29.533,28.709999,26753233,27.803368
2018-06-14,29.584,29.997,29.357,28.57,34338356,27.667789
2018-06-15,29.398,30.028,29.347,28.940001,41954931,28.026106
2018-06-19,29.574,30.193,29.378,28.99,120609433,28.074526
2018-06-20,29.718,29.822,29.243,28.51,36452637,27.609684
2018-06-21,29.45,30.008,29.45,28.65,31621666,27.745262
2018-06-22,29.605,29.718,29.202,28.620001,22199749,27.716211
2018-06-25,29.615,29.646,28.552,27.67,48216015,26.796211
2018-06-26,28.376,28.386,27.054,26.9,62322818,26.050526
2018-06-27,27.55,27.757,26.951,26.33,44268936,25.498526
2018-06-28,27.106,27.158,26.435,25.85,43970014,25.033684
2018-06-29,26.827,27.457,26.817,26.440001,30911069,25.605053
2018-07-02,27.302,27.602,26.125,25.440001,43518710,24.636631
2018-07-03,26.27,26.301,25.505,25.219999,65858403,24.423578
2018-07-04,26.001,26.342,25.774,25.049999,36964950,24.258945
2018-07-05,25.991,26.352,25.753,25.440001,49592511,24.636631
2018-07-06,26.321,27.034,25.795,25.84,44125891,25.024
2018-07-09,26.848,27.901,26.848,26.950001,52705816,26.098948
2018-07-10,27.891,27.984,27.426,26.799999,32684186,25.953684
2018-07-11,26.93,27.664,26.848,26.6,31671258,25.76
2018-07-12,25.8,26.45,25.5,26.040001,46942652,26.040001
2018-07-13,26.28,26.3,25.97,26.23,24706106,26.23
2018-07-16,26.17,26.58,25.58,25.67,35932194,25.67
2018-07-17,25.5,25.67,25.1,25.370001,28936901,25.370001
2018-07-18,25.57,25.94,25.21,25.290001,33235525,25.290001
2018-07-19,25.58,25.89,25.5,25.620001,39528670,25.620001
2018-07-20,25.62,27.45,25.4,27.379999,101089231,27.379999
2018-07-23,27.39,28.15,26.98,27.860001,92410884,27.860001
2018-07-24,27.86,28.6,27.57,27.75,69453892,27.75
2018-07-25,28.2,28.45,27.85,28.219999,43021684,28.219999
2018-07-26,28.36,28.95,27.88,28.120001,45865724,28.120001
2018-07-27,28.12,28.48,27.61,28.09,30843001,28.09
2018-07-30,28.09,28.85,27.9,28.610001,38339128,28.610001
2018-07-31,28.6,28.73,27.95,28.389999,34827776,28.389999
2018-08-01,28.69,29.09,27.85,27.870001,53686611,27.870001
2018-08-02,27.8,28.1,27,27.18,57192390,27.18
2018-08-03,27.33,27.74,27.18,27.24,29811645,27.24
2018-08-06,27.38,28.09,27.2,27.59,38596405,27.59
2018-08-07,27.59,28.5,27.49,28.48,51396000,28.48
2018-08-08,28.6,28.6,28.01,28.110001,28244143,28.110001
2018-08-09,27.94,28.96,27.9,28.77,40392118,28.77
2018-08-10,28.81,28.85,28.13,28.440001,27144565,28.440001
2018-08-13,28.12,28.12,27.25,27.709999,46760018,27.709999
2018-08-14,27.66,27.79,27.24,27.51,26591733,27.51
2018-08-15,27.51,27.53,26.57,26.700001,38443306,26.700001
2018-08-16,26.29,27.14,26.2,26.74,38370246,26.74
2018-08-17,27.1,27.2,26.44,26.52,25936325,26.52
2018-08-20,26.99,27.11,26.42,26.959999,36955056,26.959999
2018-08-21,27.04,27.42,26.89,27.1,36990629,27.1
2018-08-22,27.19,27.2,26.82,27.040001,20268137,27.040001
2018-08-23,27.14,27.45,26.82,27.299999,32131989,27.299999
2018-08-24,27.15,28.3,26.96,27.700001,48026975,27.700001
2018-08-27,28.05,28.61,27.85,28.540001,51080755,28.540001
2018-08-28,28.57,29.01,28.54,28.620001,36844355,28.620001
2018-08-29,28.63,29,28.45,28.76,26096941,28.76
2018-08-30,28.73,28.87,28.08,28.139999,27257333,28.139999
2018-08-31,28.01,28.75,27.98,28.290001,46088148,28.290001
2018-09-03,28.32,28.44,27.96,28.139999,26070101,28.139999
2018-09-04,28.18,28.75,27.93,28.639999,32822355,28.639999
2018-09-05,28.35,28.48,27.68,27.690001,35940314,27.690001
2018-09-06,27.7,27.85,27.43,27.5,24591932,27.5
2018-09-07,27.65,28.2,27.6,28.17,39719587,28.17
2018-09-10,27.96,28.3,27.78,27.9,26378471,27.9
2018-09-11,27.95,28.1,27.14,27.4,33469330,27.4
2018-09-12,27.22,27.6,27.01,27.4,22987613,27.4
2018-09-13,27.94,28.02,27.29,27.76,30676478,27.76
2018-09-14,27.99,27.99,27.68,27.879999,17546004,27.879999
2018-09-17,27.73,27.78,27.37,27.450001,16220219,27.450001
2018-09-18,27.45,28.25,27.38,28.18,39937229,28.18
2018-09-19,28.16,28.65,27.96,28.4,43273486,28.4
2018-09-20,28.58,28.85,28.37,28.51,28658273,28.51
2018-09-21,28.7,30.3,28.45,30.299999,77837295,30.299999
2018-09-25,29.83,30.09,29.32,29.620001,52738186,29.620001
2018-09-26,29.75,30.99,29.41,30.450001,74931799,30.450001
2018-09-27,30.26,30.69,30.01,30.43,40257193,30.43
2018-09-28,30.67,31.11,30.3,30.690001,55600815,30.690001
2018-10-08,29.7,30.09,29.36,29.43,62333382,29.43
2018-10-09,29.33,29.69,29,29.4,42149330,29.4
2018-10-10,29.35,29.89,29.15,29.6,39000377,29.6
