,ts_code,trade_date,adj_factor
0,000001.SZ,20200605,111.049
1,000002.SZ,20200605,148.412
2,000004.SZ,20200605,4.064
3,000005.SZ,20200605,9.268
4,000006.SZ,20200605,35.426
5,000007.SZ,20200605,8.284
6,000008.SZ,20200605,22.408
7,000009.SZ,20200605,8.859
8,000010.SZ,20200605,10.775
9,000011.SZ,20200605,3.751
10,000012.SZ,20200605,26.405
11,000014.SZ,20200605,5.421
12,000016.SZ,20200605,21.685
13,000017.SZ,20200605,2.683
14,000019.SZ,20200605,4.11
15,000020.SZ,20200605,1.752
16,000021.SZ,20200605,14.002
17,000023.SZ,20200605,2.667
18,000025.SZ,20200605,2.737
19,000026.SZ,20200605,7.571
20,000027.SZ,20200605,13.536
21,000028.SZ,20200605,3.943
22,000030.SZ,20200605,3.316
23,000031.SZ,20200605,14.224
24,000032.SZ,20200605,4.163
25,000034.SZ,20200605,3.042
26,000035.SZ,20200605,4.612
27,000036.SZ,20200605,10.994
28,000037.SZ,20200605,5.668
29,000038.SZ,20200605,2.924
30,000039.SZ,20200605,30.346
31,000040.SZ,20200605,4.349
32,000042.SZ,20200605,13.204
33,000045.SZ,20200605,2.928
34,000046.SZ,20200605,33.245
35,000048.SZ,20200605,6.079
36,000049.SZ,20200605,5.42
37,000050.SZ,20200605,8.373
38,000055.SZ,20200605,9.783
39,000056.SZ,20200605,4.708
40,000058.SZ,20200605,3.261
41,000059.SZ,20200605,1.701
42,000060.SZ,20200605,37.808
43,000061.SZ,20200605,21.313
44,000062.SZ,20200605,7.249
45,000063.SZ,20200605,15.787
46,000065.SZ,20200605,15.327
47,000066.SZ,20200605,10.813
48,000068.SZ,20200605,2.28
49,000069.SZ,20200605,40.462
50,000070.SZ,20200605,3.458
51,000078.SZ,20200605,20.484
52,000088.SZ,20200605,7.374
53,000089.SZ,20200605,7.018
54,000090.SZ,20200605,7.484
55,000096.SZ,20200605,2.65
56,000099.SZ,20200605,3.803
57,000100.SZ,20200605,3.168
58,000150.SZ,20200605,3.944
59,000151.SZ,20200605,2.753
60,000153.SZ,20200605,5.652
61,000156.SZ,20200605,1.027
62,000157.SZ,20200605,71.013
63,000158.SZ,20200605,2.952
64,000159.SZ,20200605,3.193
65,000166.SZ,20200605,1.429
66,000301.SZ,20200605,2.293
67,000333.SZ,20200605,4.635
68,000338.SZ,20200605,19.422
69,000400.SZ,20200605,7.638
70,000401.SZ,20200605,4.048
71,000402.SZ,20200605,35.734
72,000403.SZ,20200605,4.217
73,000404.SZ,20200605,3.337
74,000407.SZ,20200605,10.883
75,000408.SZ,20200605,5.675
76,000409.SZ,20200605,2.15
77,000410.SZ,20200605,2.889
78,000411.SZ,20200605,2.563
79,000413.SZ,20200605,4.592
80,000415.SZ,20200605,20.919
81,000416.SZ,20200605,9.637
82,000417.SZ,20200605,17.193
83,000419.SZ,20200605,14.481
84,000420.SZ,20200605,6.352
85,000421.SZ,20200605,6.854
86,000422.SZ,20200605,14.787
87,000423.SZ,20200605,10.069
88,000425.SZ,20200605,38.052
89,000426.SZ,20200605,16.932
90,000428.SZ,20200605,12.139
91,000429.SZ,20200605,3.553
92,000430.SZ,20200605,4.612
93,000488.SZ,20200605,9.281
94,000498.SZ,20200605,2.757
95,000501.SZ,20200605,6.689
96,000502.SZ,20200605,3.113
97,000503.SZ,20200605,7.615
98,000504.SZ,20200605,2.103
99,000505.SZ,20200605,3.312
100,000506.SZ,20200605,2.872
101,000507.SZ,20200605,4.518
102,000509.SZ,20200605,9.746
103,000510.SZ,20200605,10.422
104,000513.SZ,20200605,8.409
105,000514.SZ,20200605,4.32
106,000516.SZ,20200605,39.873
107,000517.SZ,20200605,13.406
108,000518.SZ,20200605,8.377
109,000519.SZ,20200605,7.937
110,000520.SZ,20200605,6.855
111,000521.SZ,20200605,5.133
112,000523.SZ,20200605,6.665
113,000524.SZ,20200605,4.831
114,000525.SZ,20200605,7.524
115,000526.SZ,20200605,2.471
116,000528.SZ,20200605,11.447
117,000529.SZ,20200605,3.123
118,000530.SZ,20200605,9.774
119,000531.SZ,20200605,12.228
120,000532.SZ,20200605,4.407
121,000533.SZ,20200605,2.258
122,000534.SZ,20200605,4.157
123,000536.SZ,20200605,3.673
124,000537.SZ,20200605,5.975
125,000538.SZ,20200605,18.24
126,000539.SZ,20200605,17.55
127,000540.SZ,20200605,80.895
128,000541.SZ,20200605,28.905
129,000543.SZ,20200605,4.493
130,000544.SZ,20200605,3.511
131,000545.SZ,20200605,4.252
132,000546.SZ,20200605,1.814
133,000547.SZ,20200605,10.532
134,000548.SZ,20200605,3.536
135,000550.SZ,20200605,3.101
136,000551.SZ,20200605,7.726
137,000552.SZ,20200605,6.864
138,000553.SZ,20200605,4.182
139,000554.SZ,20200605,4.896
140,000555.SZ,20200605,3.133
141,000557.SZ,20200605,7.328
142,000558.SZ,20200605,5.957
143,000559.SZ,20200605,34.042
144,000560.SZ,20200605,5.202
145,000561.SZ,20200605,2.52
146,000563.SZ,20200605,17.192
147,000564.SZ,20200605,3.02
148,000565.SZ,20200605,7.555
149,000566.SZ,20200605,9.514
150,000567.SZ,20200605,4.748
151,000568.SZ,20200605,32.361
152,000570.SZ,20200605,4.499
153,000571.SZ,20200605,7.613
154,000572.SZ,20200605,4.656
155,000573.SZ,20200605,7.371
156,000576.SZ,20200605,6.187
157,000581.SZ,20200605,4.79
158,000582.SZ,20200605,4.79
159,000584.SZ,20200605,4.835
160,000585.SZ,20200605,1.277
161,000586.SZ,20200605,3.698
162,000587.SZ,20200605,12.655
163,000589.SZ,20200605,4.965
164,000590.SZ,20200605,4.764
165,000591.SZ,20200605,13.153
166,000592.SZ,20200605,6.375
167,000593.SZ,20200605,5.6
168,000595.SZ,20200605,4.958
169,000596.SZ,20200605,3.384
170,000597.SZ,20200605,4.791
171,000598.SZ,20200605,24.678
172,000599.SZ,20200605,4.868
173,000600.SZ,20200605,6.971
174,000601.SZ,20200605,9.897
175,000603.SZ,20200605,4.269
176,000605.SZ,20200605,3.543
177,000606.SZ,20200605,6.443
178,000607.SZ,20200605,3.762
179,000608.SZ,20200605,11.125
180,000609.SZ,20200605,6.029
181,000610.SZ,20200605,3.013
182,000611.SZ,20200605,4.596
183,000612.SZ,20200605,9.713
184,000613.SZ,20200605,1.43
185,000615.SZ,20200605,9.093
186,000616.SZ,20200605,28.319
187,000617.SZ,20200605,4.931
188,000619.SZ,20200605,9.196
189,000620.SZ,20200605,1.648
190,000622.SZ,20200605,2.525
191,000623.SZ,20200605,20.903
192,000625.SZ,20200605,7.803
193,000626.SZ,20200605,10.678
194,000627.SZ,20200605,27.882
195,000628.SZ,20200605,3.123
196,000629.SZ,20200605,7.789
197,000630.SZ,20200605,26.688
198,000631.SZ,20200605,17.91
199,000632.SZ,20200605,7.527
200,000633.SZ,20200605,7.479
201,000635.SZ,20200605,4.158
202,000636.SZ,20200605,17.34
203,000637.SZ,20200605,16.743
204,000638.SZ,20200605,4.42
205,000639.SZ,20200605,10.906
206,000650.SZ,20200605,21.592
207,000651.SZ,20200605,155.952
208,000652.SZ,20200605,27.284
209,000655.SZ,20200605,5.716
210,000656.SZ,20200605,6.535
211,000657.SZ,20200605,4.24
212,000659.SZ,20200605,16.527
213,000661.SZ,20200605,3.711
214,000662.SZ,20200605,6.043
215,000663.SZ,20200605,4.049
216,000665.SZ,20200605,5.734
217,000666.SZ,20200605,1.593
218,000667.SZ,20200605,25.348
219,000669.SZ,20200605,3.651
220,000671.SZ,20200605,31.274
221,000672.SZ,20200605,6.01
222,000673.SZ,20200605,11.508
223,000676.SZ,20200605,10.781
224,000677.SZ,20200605,18.3
225,000678.SZ,20200605,4.96
226,000679.SZ,20200605,5.763
227,000680.SZ,20200605,5.447
228,000681.SZ,20200605,5.03
229,000682.SZ,20200605,15.625
230,000683.SZ,20200605,7.556
231,000685.SZ,20200605,14.179
232,000686.SZ,20200605,12.883
233,000687.SZ,20200605,3.319
234,000688.SZ,20200605,4.947
235,000690.SZ,20200605,42.494
236,000691.SZ,20200605,3.055
237,000692.SZ,20200605,12.19
238,000695.SZ,20200605,2.55
239,000697.SZ,20200605,3.675
240,000698.SZ,20200605,3.031
241,000700.SZ,20200605,15.63
242,000701.SZ,20200605,1.726
243,000702.SZ,20200605,2.553
244,000703.SZ,20200605,9.268
245,000705.SZ,20200605,5.376
246,000707.SZ,20200605,3.038
247,000708.SZ,20200605,3.603
248,000709.SZ,20200605,10.128
249,000710.SZ,20200605,3.497
250,000711.SZ,20200605,9.759
251,000712.SZ,20200605,13.151
252,000713.SZ,20200605,4.448
253,000715.SZ,20200605,4.922
254,000716.SZ,20200605,3.766
255,000717.SZ,20200605,4.673
256,000718.SZ,20200605,8.043
257,000719.SZ,20200605,4.328
258,000720.SZ,20200605,7.26
259,000721.SZ,20200605,4.69
260,000722.SZ,20200605,3.883
261,000723.SZ,20200605,6.703
262,000725.SZ,20200605,4.859
263,000726.SZ,20200605,7.937
264,000727.SZ,20200605,5.635
265,000728.SZ,20200605,2.335
266,000729.SZ,20200605,8.086
267,000731.SZ,20200605,11.2
268,000732.SZ,20200605,4.428
269,000733.SZ,20200605,2.197
270,000735.SZ,20200605,5.83
271,000736.SZ,20200605,2.271
272,000737.SZ,20200605,3.636
273,000738.SZ,20200605,1.794
274,000739.SZ,20200605,12.279
275,000750.SZ,20200605,12.576
276,000751.SZ,20200605,3.371
277,000752.SZ,20200605,4.771
278,000753.SZ,20200605,10.74
279,000755.SZ,20200605,2.567
280,000756.SZ,20200605,1.976
281,000757.SZ,20200605,4.024
282,000758.SZ,20200605,16.857
283,000759.SZ,20200605,6.953
284,000761.SZ,20200605,1.92
285,000762.SZ,20200605,5.38
286,000766.SZ,20200605,3.268
287,000767.SZ,20200605,10.762
288,000768.SZ,20200605,8.39
289,000776.SZ,20200605,5.485
290,000777.SZ,20200605,6.938
291,000778.SZ,20200605,12.841
292,000779.SZ,20200605,2.278
293,000780.SZ,20200605,4.901
294,000782.SZ,20200605,3.387
295,000783.SZ,20200605,5.531
296,000785.SZ,20200605,6.359
297,000786.SZ,20200605,10.578
298,000788.SZ,20200605,3.754
299,000789.SZ,20200605,5.844
300,000790.SZ,20200605,12.227
301,000791.SZ,20200605,3.716
302,000793.SZ,20200605,12.769
303,000795.SZ,20200605,4.284
304,000796.SZ,20200605,4.026
305,000797.SZ,20200605,6.549
306,000798.SZ,20200605,2.302
307,000799.SZ,20200605,2.02
308,000800.SZ,20200605,2.386
309,000801.SZ,20200605,14.457
310,000802.SZ,20200605,3.328
311,000803.SZ,20200605,3.005
312,000806.SZ,20200605,8.502
313,000807.SZ,20200605,6.803
314,000809.SZ,20200605,2.896
315,000810.SZ,20200605,5.279
316,000811.SZ,20200605,15.154
317,000812.SZ,20200605,7.363
318,000813.SZ,20200605,3.775
319,000815.SZ,20200605,3.446
320,000816.SZ,20200605,7.31
321,000818.SZ,20200605,2.066
322,000819.SZ,20200605,7.953
323,000820.SZ,20200605,1.925
324,000821.SZ,20200605,2.462
325,000822.SZ,20200605,2.405
326,000823.SZ,20200605,2.841
327,000825.SZ,20200605,7.277
328,000826.SZ,20200605,8.322
329,000828.SZ,20200605,3.54
330,000829.SZ,20200605,14.836
331,000830.SZ,20200605,6.799
332,000831.SZ,20200605,3.987
333,000833.SZ,20200605,1.653
334,000835.SZ,20200605,7.462
335,000836.SZ,20200605,8.029
336,000837.SZ,20200605,4.035
337,000838.SZ,20200605,13.037
338,000839.SZ,20200605,22.611
339,000848.SZ,20200605,25.37
340,000850.SZ,20200605,8.059
341,000851.SZ,20200605,2.392
342,000852.SZ,20200605,5.479
343,000856.SZ,20200605,1.878
344,000858.SZ,20200605,17.323
345,000859.SZ,20200605,3.669
346,000860.SZ,20200605,2.994
347,000861.SZ,20200605,18.644
