,ts_code,trade_date,adj_factor
0,000001.SZ,20200629,111.049
1,000002.SZ,20200629,148.412
2,000004.SZ,20200629,4.064
3,000005.SZ,20200629,9.268
4,000006.SZ,20200629,36.507
5,000007.SZ,20200629,8.284
6,000008.SZ,20200629,22.408
7,000009.SZ,20200629,8.859
8,000010.SZ,20200629,10.775
9,000011.SZ,20200629,3.751
10,000012.SZ,20200629,26.405
11,000014.SZ,20200629,5.427
12,000016.SZ,20200629,21.685
13,000017.SZ,20200629,2.683
14,000019.SZ,20200629,4.212
15,000020.SZ,20200629,1.752
16,000021.SZ,20200629,14.039
17,000023.SZ,20200629,2.667
18,000025.SZ,20200629,2.737
19,000026.SZ,20200629,7.571
20,000027.SZ,20200629,16.398
21,000028.SZ,20200629,3.993
22,000030.SZ,20200629,3.408
23,000031.SZ,20200629,14.224
24,000032.SZ,20200629,4.163
25,000034.SZ,20200629,3.042
26,000035.SZ,20200629,4.612
27,000036.SZ,20200629,10.994
28,000037.SZ,20200629,5.668
29,000038.SZ,20200629,2.924
30,000039.SZ,20200629,30.845
31,000040.SZ,20200629,4.349
32,000042.SZ,20200629,13.204
33,000045.SZ,20200629,2.928
34,000046.SZ,20200629,33.245
35,000048.SZ,20200629,6.079
36,000049.SZ,20200629,5.495
37,000050.SZ,20200629,8.373
38,000055.SZ,20200629,9.783
39,000056.SZ,20200629,4.708
40,000058.SZ,20200629,3.261
41,000059.SZ,20200629,1.701
42,000060.SZ,20200629,37.808
43,000061.SZ,20200629,21.477
44,000062.SZ,20200629,7.249
45,000063.SZ,20200629,15.787
46,000065.SZ,20200629,15.327
47,000066.SZ,20200629,10.813
48,000068.SZ,20200629,2.28
49,000069.SZ,20200629,42.485
50,000070.SZ,20200629,3.458
51,000078.SZ,20200629,20.484
52,000088.SZ,20200629,7.374
53,000089.SZ,20200629,7.087
54,000090.SZ,20200629,7.484
55,000096.SZ,20200629,2.654
56,000099.SZ,20200629,3.803
57,000100.SZ,20200629,3.168
58,000150.SZ,20200629,3.944
59,000151.SZ,20200629,2.759
60,000153.SZ,20200629,5.652
61,000155.SZ,20200629,1.568
62,000156.SZ,20200629,1.027
63,000157.SZ,20200629,71.013
64,000158.SZ,20200629,2.952
65,000159.SZ,20200629,3.193
66,000166.SZ,20200629,1.429
67,000301.SZ,20200629,2.293
68,000333.SZ,20200629,4.635
69,000338.SZ,20200629,19.422
70,000400.SZ,20200629,7.672
71,000401.SZ,20200629,4.048
72,000402.SZ,20200629,35.734
73,000403.SZ,20200629,4.217
74,000404.SZ,20200629,3.337
75,000407.SZ,20200629,10.983
76,000408.SZ,20200629,5.675
77,000409.SZ,20200629,2.15
78,000410.SZ,20200629,2.889
79,000411.SZ,20200629,2.577
80,000413.SZ,20200629,4.592
81,000415.SZ,20200629,20.919
82,000416.SZ,20200629,9.637
83,000417.SZ,20200629,17.435
84,000419.SZ,20200629,14.481
85,000420.SZ,20200629,6.352
86,000421.SZ,20200629,6.854
87,000422.SZ,20200629,14.787
88,000423.SZ,20200629,10.069
89,000425.SZ,20200629,38.052
90,000426.SZ,20200629,16.932
91,000428.SZ,20200629,12.139
92,000429.SZ,20200629,3.553
93,000430.SZ,20200629,4.612
94,000488.SZ,20200629,9.281
95,000498.SZ,20200629,2.803
96,000501.SZ,20200629,6.689
97,000502.SZ,20200629,3.113
98,000503.SZ,20200629,7.615
99,000504.SZ,20200629,2.103
100,000505.SZ,20200629,3.312
101,000506.SZ,20200629,2.872
102,000507.SZ,20200629,4.562
103,000509.SZ,20200629,9.746
104,000510.SZ,20200629,10.422
105,000513.SZ,20200629,8.409
106,000514.SZ,20200629,4.32
107,000516.SZ,20200629,39.873
108,000517.SZ,20200629,13.406
109,000518.SZ,20200629,8.377
110,000519.SZ,20200629,7.937
111,000520.SZ,20200629,6.855
112,000521.SZ,20200629,5.219
113,000523.SZ,20200629,6.665
114,000524.SZ,20200629,4.831
115,000525.SZ,20200629,7.524
116,000526.SZ,20200629,2.471
117,000528.SZ,20200629,11.716
118,000529.SZ,20200629,3.123
119,000530.SZ,20200629,9.774
120,000531.SZ,20200629,12.228
121,000532.SZ,20200629,4.419
122,000533.SZ,20200629,2.258
123,000534.SZ,20200629,4.157
124,000536.SZ,20200629,3.673
125,000537.SZ,20200629,5.975
126,000538.SZ,20200629,18.24
127,000539.SZ,20200629,18.167
128,000540.SZ,20200629,80.895
129,000541.SZ,20200629,29.887
130,000543.SZ,20200629,4.493
131,000544.SZ,20200629,3.511
132,000545.SZ,20200629,4.252
133,000546.SZ,20200629,1.814
134,000547.SZ,20200629,10.532
135,000548.SZ,20200629,3.536
136,000550.SZ,20200629,3.101
137,000551.SZ,20200629,7.726
138,000552.SZ,20200629,6.864
139,000553.SZ,20200629,4.182
140,000554.SZ,20200629,4.896
141,000555.SZ,20200629,3.141
142,000557.SZ,20200629,7.328
143,000558.SZ,20200629,5.957
144,000559.SZ,20200629,34.042
145,000560.SZ,20200629,5.202
146,000561.SZ,20200629,2.52
147,000563.SZ,20200629,17.34
148,000564.SZ,20200629,3.02
149,000565.SZ,20200629,7.571
150,000566.SZ,20200629,9.514
151,000567.SZ,20200629,4.748
152,000568.SZ,20200629,32.361
153,000570.SZ,20200629,4.499
154,000571.SZ,20200629,7.613
155,000572.SZ,20200629,4.656
156,000573.SZ,20200629,7.659
157,000576.SZ,20200629,6.187
158,000581.SZ,20200629,5.042
159,000582.SZ,20200629,4.877
160,000584.SZ,20200629,4.835
161,000585.SZ,20200629,1.277
162,000586.SZ,20200629,3.698
163,000587.SZ,20200629,12.655
164,000589.SZ,20200629,4.965
165,000590.SZ,20200629,4.764
166,000591.SZ,20200629,13.153
167,000592.SZ,20200629,6.375
168,000593.SZ,20200629,5.6
169,000595.SZ,20200629,4.958
170,000596.SZ,20200629,3.384
171,000598.SZ,20200629,25.169
172,000599.SZ,20200629,4.868
173,000600.SZ,20200629,6.971
174,000601.SZ,20200629,9.897
175,000603.SZ,20200629,4.269
176,000605.SZ,20200629,3.555
177,000606.SZ,20200629,6.443
178,000607.SZ,20200629,3.762
179,000608.SZ,20200629,11.125
180,000609.SZ,20200629,6.029
181,000610.SZ,20200629,3.013
182,000611.SZ,20200629,4.596
183,000612.SZ,20200629,9.713
184,000613.SZ,20200629,1.43
185,000615.SZ,20200629,9.093
186,000616.SZ,20200629,28.319
187,000617.SZ,20200629,4.931
188,000619.SZ,20200629,9.253
189,000620.SZ,20200629,1.648
190,000622.SZ,20200629,2.525
191,000623.SZ,20200629,20.903
192,000625.SZ,20200629,7.803
193,000626.SZ,20200629,10.678
194,000627.SZ,20200629,27.882
195,000628.SZ,20200629,3.123
196,000629.SZ,20200629,7.789
197,000630.SZ,20200629,26.826
198,000631.SZ,20200629,17.91
199,000632.SZ,20200629,7.527
200,000633.SZ,20200629,7.479
201,000635.SZ,20200629,4.158
202,000636.SZ,20200629,17.34
203,000637.SZ,20200629,16.743
204,000638.SZ,20200629,4.42
205,000639.SZ,20200629,10.906
206,000650.SZ,20200629,21.592
207,000651.SZ,20200629,159.064
208,000652.SZ,20200629,27.284
209,000655.SZ,20200629,5.716
210,000656.SZ,20200629,6.535
211,000657.SZ,20200629,4.24
212,000659.SZ,20200629,16.527
213,000661.SZ,20200629,7.433
214,000662.SZ,20200629,6.043
215,000663.SZ,20200629,4.049
216,000665.SZ,20200629,5.734
217,000666.SZ,20200629,1.593
218,000667.SZ,20200629,25.348
219,000668.SZ,20200629,3.662
220,000669.SZ,20200629,3.651
221,000671.SZ,20200629,32.242
222,000672.SZ,20200629,6.01
223,000673.SZ,20200629,11.508
224,000676.SZ,20200629,10.781
225,000677.SZ,20200629,18.3
226,000678.SZ,20200629,4.96
227,000679.SZ,20200629,5.763
228,000680.SZ,20200629,5.447
229,000681.SZ,20200629,5.03
230,000682.SZ,20200629,15.625
231,000683.SZ,20200629,7.556
232,000685.SZ,20200629,14.179
233,000686.SZ,20200629,13.033
234,000687.SZ,20200629,3.319
235,000688.SZ,20200629,4.947
236,000690.SZ,20200629,42.494
237,000691.SZ,20200629,3.055
238,000692.SZ,20200629,12.19
239,000695.SZ,20200629,2.55
240,000697.SZ,20200629,3.675
241,000698.SZ,20200629,3.031
242,000700.SZ,20200629,15.63
243,000701.SZ,20200629,1.726
244,000702.SZ,20200629,2.553
245,000703.SZ,20200629,9.268
246,000705.SZ,20200629,5.376
247,000707.SZ,20200629,3.038
248,000708.SZ,20200629,3.603
249,000709.SZ,20200629,10.128
250,000710.SZ,20200629,3.497
251,000711.SZ,20200629,9.759
252,000712.SZ,20200629,13.151
253,000713.SZ,20200629,4.458
254,000715.SZ,20200629,4.922
255,000716.SZ,20200629,3.766
256,000717.SZ,20200629,4.673
257,000718.SZ,20200629,8.043
258,000719.SZ,20200629,4.328
259,000720.SZ,20200629,7.26
260,000721.SZ,20200629,4.69
261,000722.SZ,20200629,3.915
262,000723.SZ,20200629,6.703
263,000725.SZ,20200629,4.859
264,000726.SZ,20200629,7.937
265,000727.SZ,20200629,5.635
266,000728.SZ,20200629,2.335
267,000729.SZ,20200629,8.086
268,000731.SZ,20200629,11.309
269,000732.SZ,20200629,4.428
270,000733.SZ,20200629,2.197
271,000735.SZ,20200629,5.83
272,000736.SZ,20200629,2.991
273,000737.SZ,20200629,3.636
274,000738.SZ,20200629,1.794
275,000739.SZ,20200629,12.279
276,000750.SZ,20200629,12.576
277,000751.SZ,20200629,3.371
278,000752.SZ,20200629,4.771
279,000753.SZ,20200629,10.74
280,000755.SZ,20200629,2.567
281,000756.SZ,20200629,1.976
282,000757.SZ,20200629,4.024
283,000758.SZ,20200629,16.857
284,000759.SZ,20200629,6.953
285,000761.SZ,20200629,1.92
286,000762.SZ,20200629,5.38
287,000766.SZ,20200629,3.268
288,000767.SZ,20200629,10.762
289,000768.SZ,20200629,8.45
290,000776.SZ,20200629,5.485
291,000777.SZ,20200629,6.938
292,000778.SZ,20200629,12.841
293,000779.SZ,20200629,2.278
294,000780.SZ,20200629,4.901
295,000782.SZ,20200629,3.387
296,000783.SZ,20200629,5.531
297,000785.SZ,20200629,6.422
298,000786.SZ,20200629,10.616
299,000788.SZ,20200629,3.754
300,000789.SZ,20200629,5.844
301,000790.SZ,20200629,12.252
302,000791.SZ,20200629,3.716
303,000793.SZ,20200629,12.769
304,000795.SZ,20200629,4.284
305,000796.SZ,20200629,4.026
306,000797.SZ,20200629,6.549
307,000798.SZ,20200629,2.302
308,000799.SZ,20200629,2.028
309,000800.SZ,20200629,2.386
310,000801.SZ,20200629,14.457
311,000802.SZ,20200629,3.328
312,000803.SZ,20200629,3.005
313,000806.SZ,20200629,8.502
314,000807.SZ,20200629,6.803
315,000809.SZ,20200629,2.896
316,000810.SZ,20200629,5.327
317,000811.SZ,20200629,15.154
318,000812.SZ,20200629,7.363
319,000813.SZ,20200629,3.775
320,000815.SZ,20200629,3.446
321,000816.SZ,20200629,7.31
322,000818.SZ,20200629,2.071
323,000819.SZ,20200629,8.384
324,000820.SZ,20200629,1.925
325,000821.SZ,20200629,2.462
326,000822.SZ,20200629,2.405
327,000823.SZ,20200629,2.864
328,000825.SZ,20200629,7.277
329,000826.SZ,20200629,8.322
330,000828.SZ,20200629,3.691
331,000829.SZ,20200629,14.898
332,000830.SZ,20200629,6.799
333,000831.SZ,20200629,3.987
334,000833.SZ,20200629,1.653
335,000836.SZ,20200629,8.029
336,000837.SZ,20200629,4.035
337,000838.SZ,20200629,13.037
338,000839.SZ,20200629,22.611
339,000848.SZ,20200629,25.37
340,000850.SZ,20200629,8.059
341,000851.SZ,20200629,2.392
342,000852.SZ,20200629,5.479
343,000856.SZ,20200629,1.878
344,000858.SZ,20200629,17.556
345,000859.SZ,20200629,3.675
346,000860.SZ,20200629,3.002
347,000861.SZ,20200629,18.644
348,000862.SZ,20200629,2.698
349,000863.SZ,20200629,5.589
350,000868.SZ,20200629,6.73
351,000869.SZ,20200629,4.555
352,000875.SZ,20200629,1.406
353,000876.SZ,20200629,18.164
354,000877.SZ,20200629,6.727
355,000878.SZ,20200629,2.792
356,000880.SZ,20200629,3.225
357,000881.SZ,20200629,4.951
358,000882.SZ,20200629,2.945
359,000883.SZ,20200629,5.247
360,000885.SZ,20200629,1.856
361,000886.SZ,20200629,2.991
362,000887.SZ,20200629,6.943
363,000888.SZ,20200629,6.303
364,000889.SZ,20200629,3.608
365,000890.SZ,20200629,3.602
366,000892.SZ,20200629,2.486
367,000893.SZ,20200629,2.035
368,000895.SZ,20200629,21.344
369,000897.SZ,20200629,5.945
370,000898.SZ,20200629,2.947
371,000899.SZ,20200629,3.55
372,000900.SZ,20200629,12.424
373,000901.SZ,20200629,5.906
374,000902.SZ,20200629,3.579
375,000903.SZ,20200629,11.88
376,000905.SZ,20200629,2.611
377,000906.SZ,20200629,4.466
378,000908.SZ,20200629,2.83
379,000909.SZ,20200629,2.124
380,000910.SZ,20200629,2.452
381,000911.SZ,20200629,1.889
382,000912.SZ,20200629,2.301
383,000913.SZ,20200629,2.724
384,000915.SZ,20200629,3.218
