,ts_code,trade_date,adj_factor
0,000001.SZ,20200429,109.169
1,000002.SZ,20200429,148.412
2,000004.SZ,20200429,4.064
3,000005.SZ,20200429,9.268
4,000006.SZ,20200429,35.426
5,000007.SZ,20200429,8.284
6,000008.SZ,20200429,22.333
7,000009.SZ,20200429,8.859
8,000010.SZ,20200429,10.775
9,000011.SZ,20200429,3.603
10,000012.SZ,20200429,26.405
11,000014.SZ,20200429,5.421
12,000016.SZ,20200429,21.685
13,000019.SZ,20200429,4.11
14,000020.SZ,20200429,1.752
15,000021.SZ,20200429,14.002
16,000023.SZ,20200429,2.667
17,000025.SZ,20200429,2.731
18,000026.SZ,20200429,7.571
19,000027.SZ,20200429,13.536
20,000028.SZ,20200429,3.943
21,000030.SZ,20200429,3.316
22,000031.SZ,20200429,14.224
23,000032.SZ,20200429,4.146
24,000034.SZ,20200429,3.014
25,000035.SZ,20200429,4.612
26,000036.SZ,20200429,10.994
27,000037.SZ,20200429,5.659
28,000038.SZ,20200429,2.924
29,000039.SZ,20200429,30.346
30,000040.SZ,20200429,4.349
31,000042.SZ,20200429,13.204
32,000045.SZ,20200429,2.928
33,000046.SZ,20200429,33.245
34,000048.SZ,20200429,6.079
35,000049.SZ,20200429,5.42
36,000050.SZ,20200429,8.323
37,000055.SZ,20200429,9.67
38,000056.SZ,20200429,4.708
39,000058.SZ,20200429,3.261
40,000059.SZ,20200429,1.623
41,000060.SZ,20200429,37.072
42,000061.SZ,20200429,21.313
43,000062.SZ,20200429,7.163
44,000063.SZ,20200429,15.787
45,000065.SZ,20200429,15.142
46,000066.SZ,20200429,10.813
47,000068.SZ,20200429,2.28
48,000069.SZ,20200429,40.462
49,000070.SZ,20200429,3.458
50,000078.SZ,20200429,20.484
51,000088.SZ,20200429,7.357
52,000089.SZ,20200429,7.018
53,000090.SZ,20200429,7.037
54,000096.SZ,20200429,2.65
55,000099.SZ,20200429,3.776
56,000100.SZ,20200429,3.094
57,000150.SZ,20200429,3.944
58,000151.SZ,20200429,2.753
59,000153.SZ,20200429,5.652
60,000155.SZ,20200429,1.568
61,000156.SZ,20200429,1.027
62,000157.SZ,20200429,71.013
63,000158.SZ,20200429,2.952
64,000159.SZ,20200429,3.193
65,000166.SZ,20200429,1.429
66,000301.SZ,20200429,2.247
67,000333.SZ,20200429,4.513
68,000338.SZ,20200429,19.422
69,000400.SZ,20200429,7.638
70,000401.SZ,20200429,3.936
71,000402.SZ,20200429,35.734
72,000404.SZ,20200429,3.317
73,000407.SZ,20200429,10.883
74,000408.SZ,20200429,5.675
75,000409.SZ,20200429,2.15
76,000410.SZ,20200429,2.889
