,ts_code,trade_date,adj_factor
0,000001.SZ,20201126,111.049
1,000002.SZ,20201126,153.901
2,000004.SZ,20201126,4.064
3,000005.SZ,20201126,9.268
4,000006.SZ,20201126,36.507
5,000007.SZ,20201126,8.284
6,000008.SZ,20201126,22.408
7,000009.SZ,20201126,8.881
8,000010.SZ,20201126,10.775
9,000011.SZ,20201126,3.751
10,000012.SZ,20201126,26.778
11,000014.SZ,20201126,5.427
12,000016.SZ,20201126,21.823
13,000017.SZ,20201126,2.683
14,000019.SZ,20201126,4.212
15,000020.SZ,20201126,1.752
16,000021.SZ,20201126,14.039
17,000023.SZ,20201126,2.668
18,000025.SZ,20201126,2.737
19,000026.SZ,20201126,7.745
20,000027.SZ,20201126,16.398
21,000028.SZ,20201126,3.993
22,000029.SZ,20201126,2.235
23,000030.SZ,20201126,3.408
24,000031.SZ,20201126,14.651
25,000032.SZ,20201126,4.163
26,000034.SZ,20201126,3.042
27,000035.SZ,20201126,4.612
28,000036.SZ,20201126,11.912
29,000037.SZ,20201126,5.668
30,000038.SZ,20201126,2.924
31,000039.SZ,20201126,30.845
32,000040.SZ,20201126,4.349
33,000042.SZ,20201126,13.353
34,000045.SZ,20201126,2.928
35,000046.SZ,20201126,34.006
36,000048.SZ,20201126,6.259
37,000049.SZ,20201126,5.495
38,000050.SZ,20201126,8.373
39,000055.SZ,20201126,9.783
40,000056.SZ,20201126,4.708
41,000058.SZ,20201126,3.274
42,000059.SZ,20201126,1.701
43,000060.SZ,20201126,37.808
44,000061.SZ,20201126,21.477
45,000062.SZ,20201126,7.249
46,000063.SZ,20201126,15.871
47,000065.SZ,20201126,15.327
48,000066.SZ,20201126,10.878
49,000068.SZ,20201126,2.28
50,000069.SZ,20201126,42.485
51,000070.SZ,20201126,3.484
52,000078.SZ,20201126,20.484
53,000088.SZ,20201126,8.016
54,000089.SZ,20201126,7.087
55,000090.SZ,20201126,7.484
56,000096.SZ,20201126,2.654
57,000099.SZ,20201126,3.803
58,000100.SZ,20201126,3.168
59,000150.SZ,20201126,3.944
60,000151.SZ,20201126,2.759
61,000153.SZ,20201126,5.652
62,000155.SZ,20201126,1.568
63,000156.SZ,20201126,1.081
64,000157.SZ,20201126,72.925
65,000158.SZ,20201126,2.952
66,000159.SZ,20201126,3.205
67,000166.SZ,20201126,1.449
68,000301.SZ,20201126,2.293
69,000333.SZ,20201126,4.635
70,000338.SZ,20201126,19.776
71,000400.SZ,20201126,7.672
72,000401.SZ,20201126,4.048
73,000402.SZ,20201126,37.156
74,000404.SZ,20201126,3.337
75,000407.SZ,20201126,10.983
76,000408.SZ,20201126,5.675
77,000409.SZ,20201126,2.15
78,000410.SZ,20201126,2.889
79,000411.SZ,20201126,2.577
80,000413.SZ,20201126,4.592
81,000415.SZ,20201126,20.919
82,000416.SZ,20201126,9.637
83,000417.SZ,20201126,17.435
84,000419.SZ,20201126,14.481
85,000420.SZ,20201126,6.352
86,000421.SZ,20201126,6.91
87,000422.SZ,20201126,14.787
88,000423.SZ,20201126,10.127
89,000425.SZ,20201126,38.418
90,000426.SZ,20201126,16.932
91,000428.SZ,20201126,12.139
92,000429.SZ,20201126,3.764
93,000430.SZ,20201126,4.612
94,000488.SZ,20201126,9.545
95,000498.SZ,20201126,2.803
96,000501.SZ,20201126,6.689
97,000502.SZ,20201126,3.113
98,000503.SZ,20201126,7.615
99,000504.SZ,20201126,2.103
100,000505.SZ,20201126,3.312
101,000506.SZ,20201126,2.872
102,000507.SZ,20201126,4.562
103,000509.SZ,20201126,9.746
104,000510.SZ,20201126,10.422
105,000513.SZ,20201126,8.409
106,000514.SZ,20201126,4.35
107,000516.SZ,20201126,39.873
108,000517.SZ,20201126,13.406
109,000518.SZ,20201126,8.377
110,000519.SZ,20201126,7.937
111,000520.SZ,20201126,6.855
112,000521.SZ,20201126,5.219
113,000523.SZ,20201126,6.687
114,000524.SZ,20201126,4.927
