,ts_code,trade_date,adj_factor
0,000001.SZ,20200825,111.049
1,000002.SZ,20200825,153.901
2,000004.SZ,20200825,4.064
3,000005.SZ,20200825,9.268
4,000006.SZ,20200825,36.507
5,000007.SZ,20200825,8.284
6,000008.SZ,20200825,22.408
7,000009.SZ,20200825,8.881
8,000010.SZ,20200825,10.775
9,000011.SZ,20200825,3.751
10,000012.SZ,20200825,26.778
11,000014.SZ,20200825,5.427
12,000016.SZ,20200825,21.823
13,000017.SZ,20200825,2.683
14,000019.SZ,20200825,4.212
15,000020.SZ,20200825,1.752
16,000021.SZ,20200825,14.039
17,000023.SZ,20200825,2.668
18,000025.SZ,20200825,2.737
19,000026.SZ,20200825,7.745
20,000027.SZ,20200825,16.398
21,000028.SZ,20200825,3.993
22,000030.SZ,20200825,3.408
23,000031.SZ,20200825,14.651
24,000032.SZ,20200825,4.163
25,000034.SZ,20200825,3.042
26,000035.SZ,20200825,4.612
27,000036.SZ,20200825,11.912
28,000037.SZ,20200825,5.668
29,000038.SZ,20200825,2.924
30,000040.SZ,20200825,4.349
31,000042.SZ,20200825,13.353
32,000045.SZ,20200825,2.928
33,000046.SZ,20200825,34.006
34,000048.SZ,20200825,6.259
35,000049.SZ,20200825,5.495
36,000050.SZ,20200825,8.373
37,000055.SZ,20200825,9.783
38,000056.SZ,20200825,4.708
39,000058.SZ,20200825,3.274
40,000059.SZ,20200825,1.701
41,000060.SZ,20200825,37.808
42,000061.SZ,20200825,21.477
43,000062.SZ,20200825,7.249
44,000063.SZ,20200825,15.871
45,000065.SZ,20200825,15.327
46,000066.SZ,20200825,10.878
47,000068.SZ,20200825,2.28
48,000069.SZ,20200825,42.485
49,000070.SZ,20200825,3.484
50,000078.SZ,20200825,20.484
51,000088.SZ,20200825,8.016
52,000089.SZ,20200825,7.087
53,000090.SZ,20200825,7.484
54,000096.SZ,20200825,2.654
55,000099.SZ,20200825,3.803
56,000100.SZ,20200825,3.168
57,000150.SZ,20200825,3.944
58,000151.SZ,20200825,2.759
59,000153.SZ,20200825,5.652
60,000155.SZ,20200825,1.568
61,000156.SZ,20200825,1.081
62,000157.SZ,20200825,71.013
63,000158.SZ,20200825,2.952
64,000159.SZ,20200825,3.205
65,000166.SZ,20200825,1.449
66,000301.SZ,20200825,2.293
67,000333.SZ,20200825,4.635
68,000338.SZ,20200825,19.591
69,000400.SZ,20200825,7.672
70,000401.SZ,20200825,4.048
71,000402.SZ,20200825,37.156
72,000403.SZ,20200825,7.581
73,000404.SZ,20200825,3.337
74,000407.SZ,20200825,10.983
75,000408.SZ,20200825,5.675
76,000409.SZ,20200825,2.15
77,000410.SZ,20200825,2.889
78,000411.SZ,20200825,2.577
79,000413.SZ,20200825,4.592
80,000415.SZ,20200825,20.919
81,000416.SZ,20200825,9.637
82,000417.SZ,20200825,17.435
83,000419.SZ,20200825,14.481
84,000420.SZ,20200825,6.352
85,000421.SZ,20200825,6.91
86,000422.SZ,20200825,14.787
87,000423.SZ,20200825,10.127
88,000425.SZ,20200825,38.418
89,000426.SZ,20200825,16.932
90,000428.SZ,20200825,12.139
91,000429.SZ,20200825,3.764
92,000430.SZ,20200825,4.612
93,000488.SZ,20200825,9.545
94,000498.SZ,20200825,2.803
95,000501.SZ,20200825,6.689
96,000502.SZ,20200825,3.113
97,000503.SZ,20200825,7.615
98,000504.SZ,20200825,2.103
99,000505.SZ,20200825,3.312
100,000506.SZ,20200825,2.872
101,000507.SZ,20200825,4.562
102,000509.SZ,20200825,9.746
103,000510.SZ,20200825,10.422
104,000513.SZ,20200825,8.409
105,000514.SZ,20200825,4.35
106,000516.SZ,20200825,39.873
107,000517.SZ,20200825,13.406
108,000518.SZ,20200825,8.377
109,000519.SZ,20200825,7.937
110,000520.SZ,20200825,6.855
111,000521.SZ,20200825,5.219
112,000523.SZ,20200825,6.687
113,000524.SZ,20200825,4.927
114,000525.SZ,20200825,7.524
115,000526.SZ,20200825,2.471
116,000528.SZ,20200825,11.716
117,000529.SZ,20200825,3.164
118,000530.SZ,20200825,9.852
119,000531.SZ,20200825,12.369
120,000532.SZ,20200825,4.419
121,000533.SZ,20200825,2.258
122,000534.SZ,20200825,4.157
123,000536.SZ,20200825,3.673
124,000537.SZ,20200825,6.204
125,000538.SZ,20200825,18.24
126,000539.SZ,20200825,18.167
127,000540.SZ,20200825,80.895
128,000541.SZ,20200825,29.887
129,000543.SZ,20200825,4.617
130,000544.SZ,20200825,3.511
131,000545.SZ,20200825,4.283
132,000546.SZ,20200825,1.828
133,000547.SZ,20200825,10.604
134,000548.SZ,20200825,3.536
135,000550.SZ,20200825,3.116
136,000551.SZ,20200825,7.726
137,000552.SZ,20200825,6.864
138,000553.SZ,20200825,4.187
139,000554.SZ,20200825,4.896
140,000555.SZ,20200825,3.141
141,000557.SZ,20200825,7.328
142,000558.SZ,20200825,5.957
143,000559.SZ,20200825,34.042
144,000560.SZ,20200825,5.272
145,000561.SZ,20200825,2.52
146,000563.SZ,20200825,17.34
147,000564.SZ,20200825,3.02
148,000565.SZ,20200825,7.571
149,000566.SZ,20200825,9.514
150,000567.SZ,20200825,4.748
151,000568.SZ,20200825,32.768
152,000570.SZ,20200825,4.499
153,000571.SZ,20200825,7.613
154,000572.SZ,20200825,4.656
155,000573.SZ,20200825,7.659
156,000576.SZ,20200825,6.187
157,000581.SZ,20200825,5.042
158,000582.SZ,20200825,4.877
159,000584.SZ,20200825,4.845
160,000585.SZ,20200825,1.277
161,000586.SZ,20200825,3.698
162,000587.SZ,20200825,12.655
163,000589.SZ,20200825,5.011
164,000590.SZ,20200825,4.764
165,000591.SZ,20200825,13.58
166,000592.SZ,20200825,6.375
167,000593.SZ,20200825,5.6
168,000595.SZ,20200825,4.958
169,000596.SZ,20200825,3.415
170,000597.SZ,20200825,4.791
171,000598.SZ,20200825,25.169
172,000599.SZ,20200825,4.878
173,000600.SZ,20200825,6.971
174,000601.SZ,20200825,9.897
175,000603.SZ,20200825,4.269
176,000605.SZ,20200825,3.555
177,000606.SZ,20200825,6.443
178,000607.SZ,20200825,3.762
179,000608.SZ,20200825,11.125
180,000609.SZ,20200825,6.029
181,000610.SZ,20200825,3.013
182,000611.SZ,20200825,4.596
183,000612.SZ,20200825,9.713
184,000613.SZ,20200825,1.43
185,000615.SZ,20200825,9.093
186,000616.SZ,20200825,28.319
187,000617.SZ,20200825,7.056
188,000619.SZ,20200825,9.253
189,000620.SZ,20200825,1.648
190,000622.SZ,20200825,2.525
191,000623.SZ,20200825,21.129
192,000625.SZ,20200825,7.803
193,000626.SZ,20200825,10.678
194,000627.SZ,20200825,27.882
195,000628.SZ,20200825,3.123
196,000629.SZ,20200825,7.789
197,000630.SZ,20200825,26.826
198,000631.SZ,20200825,17.91
199,000632.SZ,20200825,7.527
200,000633.SZ,20200825,7.479
201,000635.SZ,20200825,4.158
202,000636.SZ,20200825,17.34
203,000637.SZ,20200825,17.116
204,000638.SZ,20200825,4.42
205,000639.SZ,20200825,10.906
206,000650.SZ,20200825,21.592
207,000651.SZ,20200825,159.064
208,000652.SZ,20200825,27.447
209,000655.SZ,20200825,5.716
210,000656.SZ,20200825,6.847
211,000657.SZ,20200825,4.24
212,000659.SZ,20200825,16.527
213,000661.SZ,20200825,7.433
