,ts_code,trade_date,adj_factor
0,000001.SZ,20201203,111.049
1,000002.SZ,20201203,153.901
2,000004.SZ,20201203,4.064
3,000005.SZ,20201203,9.268
4,000006.SZ,20201203,36.507
5,000007.SZ,20201203,8.284
6,000008.SZ,20201203,22.408
7,000009.SZ,20201203,8.881
8,000010.SZ,20201203,10.775
9,000011.SZ,20201203,3.751
10,000012.SZ,20201203,26.778
11,000014.SZ,20201203,5.427
12,000016.SZ,20201203,21.823
13,000017.SZ,20201203,2.683
14,000019.SZ,20201203,4.212
15,000020.SZ,20201203,1.752
16,000021.SZ,20201203,14.039
17,000023.SZ,20201203,2.668
18,000025.SZ,20201203,2.737
19,000026.SZ,20201203,7.745
20,000027.SZ,20201203,16.398
21,000028.SZ,20201203,3.993
22,000029.SZ,20201203,2.235
23,000030.SZ,20201203,3.408
24,000031.SZ,20201203,14.651
25,000032.SZ,20201203,4.163
26,000034.SZ,20201203,3.042
27,000035.SZ,20201203,4.612
28,000036.SZ,20201203,11.912
29,000037.SZ,20201203,5.668
30,000038.SZ,20201203,2.924
31,000039.SZ,20201203,30.845
32,000040.SZ,20201203,4.349
33,000042.SZ,20201203,13.353
34,000045.SZ,20201203,2.928
35,000046.SZ,20201203,34.006
36,000048.SZ,20201203,6.259
37,000049.SZ,20201203,5.495
38,000050.SZ,20201203,8.373
39,000055.SZ,20201203,9.783
40,000056.SZ,20201203,4.708
41,000058.SZ,20201203,3.274
42,000059.SZ,20201203,1.701
43,000060.SZ,20201203,37.808
44,000061.SZ,20201203,21.477
45,000062.SZ,20201203,7.249
46,000063.SZ,20201203,15.871
47,000065.SZ,20201203,15.327
48,000066.SZ,20201203,10.878
49,000068.SZ,20201203,2.28
50,000069.SZ,20201203,42.485
51,000070.SZ,20201203,3.484
52,000078.SZ,20201203,20.484
53,000088.SZ,20201203,8.016
54,000089.SZ,20201203,7.087
55,000090.SZ,20201203,7.484
56,000096.SZ,20201203,2.654
57,000099.SZ,20201203,3.803
58,000100.SZ,20201203,3.168
59,000150.SZ,20201203,3.944
60,000151.SZ,20201203,2.759
61,000153.SZ,20201203,5.652
62,000155.SZ,20201203,1.568
63,000156.SZ,20201203,1.081
64,000157.SZ,20201203,72.925
65,000158.SZ,20201203,2.952
66,000159.SZ,20201203,3.205
67,000166.SZ,20201203,1.449
68,000301.SZ,20201203,2.293
69,000333.SZ,20201203,4.635
70,000338.SZ,20201203,19.776
71,000400.SZ,20201203,7.672
72,000401.SZ,20201203,4.048
73,000402.SZ,20201203,37.156
74,000403.SZ,20201203,7.581
75,000404.SZ,20201203,3.337
76,000407.SZ,20201203,10.983
77,000408.SZ,20201203,5.675
78,000409.SZ,20201203,2.15
79,000410.SZ,20201203,2.889
80,000411.SZ,20201203,2.577
81,000413.SZ,20201203,4.592
82,000415.SZ,20201203,20.919
83,000416.SZ,20201203,9.637
84,000417.SZ,20201203,17.435
85,000419.SZ,20201203,14.481
86,000420.SZ,20201203,6.352
87,000421.SZ,20201203,6.91
88,000422.SZ,20201203,14.787
89,000423.SZ,20201203,10.127
90,000425.SZ,20201203,38.418
91,000426.SZ,20201203,16.932
92,000428.SZ,20201203,12.139
93,000429.SZ,20201203,3.764
94,000430.SZ,20201203,4.612
95,000488.SZ,20201203,9.545
96,000498.SZ,20201203,2.803
97,000501.SZ,20201203,6.689
98,000502.SZ,20201203,3.113
99,000503.SZ,20201203,7.615
100,000504.SZ,20201203,2.103
101,000505.SZ,20201203,3.312
102,000506.SZ,20201203,2.872
103,000507.SZ,20201203,4.562
104,000509.SZ,20201203,9.746
105,000510.SZ,20201203,10.422
106,000513.SZ,20201203,8.409
107,000514.SZ,20201203,4.35
108,000516.SZ,20201203,39.873
109,000517.SZ,20201203,13.406
110,000518.SZ,20201203,8.377
111,000519.SZ,20201203,7.937
112,000520.SZ,20201203,6.855
113,000521.SZ,20201203,5.219
114,000523.SZ,20201203,6.687
115,000524.SZ,20201203,4.927
116,000525.SZ,20201203,7.524
117,000526.SZ,20201203,2.471
118,000528.SZ,20201203,11.716
119,000529.SZ,20201203,3.164
120,000530.SZ,20201203,9.852
121,000531.SZ,20201203,12.369
122,000532.SZ,20201203,4.419
123,000533.SZ,20201203,2.258
124,000534.SZ,20201203,4.172
125,000536.SZ,20201203,3.673
126,000537.SZ,20201203,6.204
127,000538.SZ,20201203,18.24
128,000539.SZ,20201203,18.167
129,000540.SZ,20201203,80.895
130,000541.SZ,20201203,29.887
131,000543.SZ,20201203,4.617
132,000544.SZ,20201203,3.511
133,000545.SZ,20201203,4.283
134,000546.SZ,20201203,1.828
135,000547.SZ,20201203,10.604
136,000548.SZ,20201203,3.536
137,000550.SZ,20201203,3.116
138,000551.SZ,20201203,7.726
139,000552.SZ,20201203,6.864
140,000553.SZ,20201203,4.187
141,000554.SZ,20201203,4.896
142,000555.SZ,20201203,3.141
143,000557.SZ,20201203,7.328
144,000559.SZ,20201203,34.042
145,000560.SZ,20201203,5.272
146,000561.SZ,20201203,2.52
147,000563.SZ,20201203,17.34
148,000564.SZ,20201203,3.02
149,000565.SZ,20201203,7.571
150,000566.SZ,20201203,9.514
151,000567.SZ,20201203,4.748
152,000568.SZ,20201203,32.768
153,000570.SZ,20201203,4.499
154,000571.SZ,20201203,7.613
155,000572.SZ,20201203,4.656
156,000573.SZ,20201203,7.659
157,000576.SZ,20201203,6.187
158,000581.SZ,20201203,5.042
159,000582.SZ,20201203,4.877
160,000584.SZ,20201203,4.845
161,000585.SZ,20201203,1.277
162,000586.SZ,20201203,3.698
163,000587.SZ,20201203,12.655
164,000589.SZ,20201203,5.011
165,000590.SZ,20201203,4.764
166,000591.SZ,20201203,13.58
167,000592.SZ,20201203,6.375
168,000593.SZ,20201203,5.6
169,000595.SZ,20201203,4.958
170,000596.SZ,20201203,3.415
171,000597.SZ,20201203,4.791
172,000598.SZ,20201203,25.169
173,000599.SZ,20201203,4.878
174,000600.SZ,20201203,6.971
175,000601.SZ,20201203,10.257
176,000603.SZ,20201203,4.269
177,000605.SZ,20201203,3.555
178,000606.SZ,20201203,6.443
179,000607.SZ,20201203,3.762
180,000608.SZ,20201203,11.125
181,000609.SZ,20201203,6.029
182,000610.SZ,20201203,3.013
183,000611.SZ,20201203,4.596
184,000612.SZ,20201203,9.713
185,000613.SZ,20201203,1.43
186,000615.SZ,20201203,9.093
187,000616.SZ,20201203,28.319
188,000617.SZ,20201203,7.056
189,000619.SZ,20201203,9.253
190,000620.SZ,20201203,1.648
191,000622.SZ,20201203,2.525
192,000623.SZ,20201203,21.129
193,000625.SZ,20201203,7.803
194,000626.SZ,20201203,10.678
195,000627.SZ,20201203,27.882
196,000628.SZ,20201203,3.123
197,000629.SZ,20201203,7.789
198,000630.SZ,20201203,26.826
199,000631.SZ,20201203,17.91
200,000632.SZ,20201203,7.527
201,000633.SZ,20201203,7.479
202,000635.SZ,20201203,4.158
203,000636.SZ,20201203,17.34
204,000637.SZ,20201203,17.116
205,000638.SZ,20201203,4.42
206,000639.SZ,20201203,10.906
207,000650.SZ,20201203,21.592
208,000651.SZ,20201203,161.469
209,000652.SZ,20201203,27.447
210,000655.SZ,20201203,5.716
211,000656.SZ,20201203,6.847
212,000657.SZ,20201203,4.24
213,000659.SZ,20201203,16.527
214,000661.SZ,20201203,7.433
215,000662.SZ,20201203,6.043
216,000663.SZ,20201203,4.049
217,000665.SZ,20201203,5.766
218,000666.SZ,20201203,1.598
219,000667.SZ,20201203,25.348
220,000668.SZ,20201203,3.672
221,000669.SZ,20201203,3.651
222,000671.SZ,20201203,32.242
223,000672.SZ,20201203,6.01
224,000673.SZ,20201203,11.508
225,000676.SZ,20201203,10.804
226,000677.SZ,20201203,18.3
227,000678.SZ,20201203,4.96
228,000679.SZ,20201203,5.763
229,000680.SZ,20201203,5.447
230,000681.SZ,20201203,5.039
231,000682.SZ,20201203,15.749
232,000683.SZ,20201203,7.556
233,000685.SZ,20201203,14.609
234,000686.SZ,20201203,13.033
235,000687.SZ,20201203,3.319
236,000688.SZ,20201203,4.947
237,000690.SZ,20201203,42.494
238,000691.SZ,20201203,3.055
239,000692.SZ,20201203,12.19
240,000695.SZ,20201203,2.55
241,000697.SZ,20201203,3.675
242,000698.SZ,20201203,3.031
243,000700.SZ,20201203,15.894
244,000701.SZ,20201203,1.726
245,000702.SZ,20201203,2.553
246,000703.SZ,20201203,9.268
247,000705.SZ,20201203,5.417
248,000707.SZ,20201203,3.038
249,000708.SZ,20201203,3.603
250,000709.SZ,20201203,10.128
251,000710.SZ,20201203,3.497
252,000711.SZ,20201203,9.759
253,000712.SZ,20201203,13.151
254,000713.SZ,20201203,4.458
255,000715.SZ,20201203,4.989
256,000716.SZ,20201203,3.783
257,000717.SZ,20201203,4.673
258,000718.SZ,20201203,8.043
259,000719.SZ,20201203,4.49
260,000720.SZ,20201203,7.26
261,000721.SZ,20201203,4.69
262,000722.SZ,20201203,3.915
263,000723.SZ,20201203,6.703
264,000725.SZ,20201203,4.88
265,000726.SZ,20201203,8.035
266,000727.SZ,20201203,5.635
267,000728.SZ,20201203,2.624
268,000729.SZ,20201203,8.108
269,000731.SZ,20201203,11.309
270,000732.SZ,20201203,4.428
271,000733.SZ,20201203,2.201
272,000735.SZ,20201203,5.841
273,000736.SZ,20201203,2.991
274,000737.SZ,20201203,3.636
275,000738.SZ,20201203,1.799
276,000739.SZ,20201203,12.279
277,000750.SZ,20201203,12.576
278,000751.SZ,20201203,3.371
279,000752.SZ,20201203,4.771
280,000753.SZ,20201203,10.74
281,000755.SZ,20201203,2.567
282,000756.SZ,20201203,1.997
283,000757.SZ,20201203,4.024
