,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
15,000905.SH,20230606,5983.4202,6088.6625,6089.0746,5969.2945,6097.1059,-113.6857,-1.8646,123045387.0,133636232.835
16,000905.SH,20230605,6097.1059,6102.1295,6107.1211,6075.5921,6105.2181,-8.1122,-0.1329,115747953.0,131118706.648
17,000905.SH,20230602,6105.2181,6061.911,6115.0679,6061.911,6051.4603,53.7578,0.8883,122306738.0,142073539.923
18,000905.SH,20230601,6051.4603,6028.8032,6094.2403,6008.2705,6047.8021,3.6582,0.0605,126250315.0,154907281.921
19,000905.SH,20230531,6047.8021,6044.02,6063.1925,6009.2476,6061.3089,-13.5068,-0.2228,117476106.0,144653727.478
20,000905.SH,20230530,6061.3089,6008.4621,6061.3089,5960.3372,6025.1552,36.1537,0.6,127312017.0,151849134.86
21,000905.SH,20230529,6025.1552,6046.5431,6058.9211,6012.4012,6034.9834,-9.8282,-0.1629,125139417.0,146808330.638
22,000905.SH,20230526,6034.9834,5983.1367,6045.1292,5953.8807,5988.1885,46.7949,0.7815,106381588.0,123263014.838
23,000905.SH,20230525,5988.1885,6000.2187,6028.6386,5926.2038,6005.7913,-17.6028,-0.2931,109922832.0,126769237.205
24,000905.SH,20230524,6005.7913,6032.689,6058.3946,5988.0278,6052.4297,-46.6384,-0.7706,107223414.0,116914166.403
25,000905.SH,20230523,6052.4297,6114.2135,6117.3597,6052.4297,6115.3151,-62.8854,-1.0283,111104244.0,120628486.662
26,000905.SH,20230522,6115.3151,6111.8445,6136.8627,6086.233,6117.0833,-1.7682,-0.0289,112715682.0,126363418.364
27,000905.SH,20230519,6117.0833,6116.8432,6149.1426,6085.0442,6128.1762,-11.0929,-0.181,119304896.0,147524516.028
28,000905.SH,20230518,6128.1762,6132.5182,6153.992,6101.2437,6122.0518,6.1244,0.1,122942111.0,144557618.053
29,000905.SH,20230517,6122.0518,6097.9771,6137.0165,6090.8823,6110.8271,11.2247,0.1837,107266349.0,125585549.047
30,000905.SH,20230516,6110.8271,6159.1693,6159.1693,6095.6879,6159.3888,-48.5617,-0.7884,121841116.0,142447474.647
31,000905.SH,20230515,6159.3888,6094.6758,6159.3888,6036.8139,6091.6464,67.7424,1.1121,149843583.0,159620224.62
32,000905.SH,20230512,6091.6464,6138.9404,6173.9124,6088.2239,6154.4703,-62.8239,-1.0208,140410664.0,142316419.328
33,000905.SH,20230511,6154.4703,6185.6686,6190.3906,6151.0696,6173.8093,-19.339,-0.3132,146064946.0,152275213.604
34,000905.SH,20230510,6173.8093,6167.1346,6199.1609,6137.1536,6181.9757,-8.1664,-0.1321,175453727.0,180485291.578
35,000905.SH,20230509,6181.9757,6242.6615,6274.898,6177.6544,6248.5828,-66.6071,-1.066,224389467.0,215437054.342
36,000905.SH,20230508,6248.5828,6202.6787,6259.6869,6200.1467,6200.5759,48.0069,0.7742,202718255.0,198162493.586
37,000905.SH,20230505,6200.5759,6255.7044,6256.2287,6172.6931,6262.3891,-61.8132,-0.9871,178261017.0,192217857.468
38,000905.SH,20230504,6262.3891,6223.2261,6264.5158,6218.7822,6241.2441,21.145,0.3388,202487970.0,215098748.101
39,000905.SH,20230428,6241.2441,6151.6433,6245.55,6151.6433,6157.936,83.3081,1.3529,167876482.0,199335712.326
40,000905.SH,20230427,6157.936,6127.6444,6190.2503,6121.6098,6142.1541,15.7819,0.2569,143136116.0,179308956.55
41,000905.SH,20230426,6142.1541,6095.1335,6178.1675,6093.1976,6118.1526,24.0015,0.3923,152166354.0,197699832.955
42,000905.SH,20230425,6118.1526,6205.6184,6208.4027,6042.6423,6208.7797,-90.6271,-1.4597,162459277.0,200847244.831
43,000905.SH,20230424,6208.7797,6250.9635,6260.5395,6184.7122,6250.5446,-41.7649,-0.6682,147694845.0,191204975.165
44,000905.SH,20230421,6250.5446,6411.5137,6411.5137,6250.5446,6411.7564,-161.2118,-2.5143,162313297.0,210802112.228
45,000905.SH,20230420,6411.7564,6408.8077,6413.0794,6376.3489,6416.9696,-5.2132,-0.0812,150501294.0,196199845.239
46,000905.SH,20230419,6416.9696,6444.8726,6456.1491,6404.9942,6449.8531,-32.8835,-0.5098,148699774.0,192403574.163
47,000905.SH,20230418,6449.8531,6448.7565,6462.2489,6422.053,6459.2396,-9.3865,-0.1453,143471341.0,184598154.226
48,000905.SH,20230417,6459.2396,6422.8669,6459.2396,6421.3936,6431.0688,28.1708,0.438,168823079.0,196752268.308
49,000905.SH,20230414,6431.0688,6420.3118,6444.886,6390.9182,6404.6463,26.4225,0.4126,145300668.0,190743030.851
50,000905.SH,20230413,6404.6463,6438.1638,6451.7864,6396.0167,6443.4391,-38.7928,-0.6021,156199573.0,196031015.021
51,000905.SH,20230412,6443.4391,6415.7038,6450.3488,6407.1996,6420.877,22.5621,0.3514,149447956.0,188164796.584
52,000905.SH,20230411,6420.877,6405.6279,6421.4857,6381.0566,6410.5218,10.3552,0.1615,142399109.0,188800337.843
53,000905.SH,20230410,6410.5218,6474.9415,6476.2165,6395.3745,6464.4664,-53.9446,-0.8345,145134187.0,203397862.936
54,000905.SH,20230407,6464.4664,6418.2601,6470.0888,6416.6812,6416.8456,47.6208,0.7421,127964625.0,177737436.54
55,000905.SH,20230406,6416.8456,6387.2289,6428.7215,6382.0333,6408.8994,7.9462,0.124,144064448.0,207002794.76
56,000905.SH,20230404,6408.8994,6414.8177,6423.3058,6377.5322,6413.8073,-4.9079,-0.0765,157491755.0,218740913.531
57,000905.SH,20230403,6413.8073,6346.6925,6419.8686,6346.6925,6339.8183,73.989,1.1671,163921048.0,215330527.397
58,000905.SH,20230331,6339.8183,6284.8522,6343.2299,6282.1402,6286.1773,53.641,0.8533,129489835.0,164138969.078
59,000905.SH,20230330,6286.1773,6257.6398,6287.4396,6213.9745,6260.551,25.6263,0.4093,123218599.0,155158644.768
60,000905.SH,20230329,6260.551,6285.9539,6294.2951,6239.9373,6279.9217,-19.3707,-0.3085,131548284.0,166565424.024
61,000905.SH,20230328,6279.9217,6314.5821,6331.5584,6272.7168,6311.5998,-31.6781,-0.5019,139156104.0,174935282.61
62,000905.SH,20230327,6311.5998,6304.4792,6320.6622,6265.0053,6310.0979,1.5019,0.0238,144664863.0,184209306.47
63,000905.SH,20230324,6310.0979,6312.4308,6315.6795,6279.5407,6305.7585,4.3394,0.0688,141020989.0,179449338.406
64,000905.SH,20230323,6305.7585,6253.5774,6305.7585,6245.9826,6269.7384,36.0201,0.5745,129179648.0,164124553.075
65,000905.SH,20230322,6269.7384,6244.3623,6271.5228,6242.157,6234.6793,35.0591,0.5623,128266386.0,149867921.197
66,000905.SH,20230321,6234.6793,6171.8856,6235.0064,6171.2834,6160.3541,74.3252,1.2065,123025331.0,144174739.305
67,000905.SH,20230320,6160.3541,6195.3506,6201.9742,6152.8083,6183.1843,-22.8302,-0.3692,145580891.0,167826184.367
68,000905.SH,20230317,6183.1843,6174.1919,6233.7534,6169.8441,6140.8317,42.3526,0.6897,137108334.0,157222487.365
69,000905.SH,20230316,6140.8317,6191.2955,6209.9732,6133.8328,6224.64,-83.8083,-1.3464,127632685.0,143759016.862
70,000905.SH,20230315,6224.64,6210.928,6254.4857,6210.928,6189.3969,35.2431,0.5694,112948528.0,129455795.14
71,000905.SH,20230314,6189.3969,6237.7306,6243.4184,6127.6878,6245.0029,-55.606,-0.8904,121200145.0,149977754.662
72,000905.SH,20230313,6245.0029,6189.9761,6245.0029,6178.672,6204.8989,40.104,0.6463,108006552.0,132474098.352
73,000905.SH,20230310,6204.8989,6251.56,6261.3301,6202.6117,6285.9521,-81.0532,-1.2894,108052290.0,129144574.719
74,000905.SH,20230309,6285.9521,6311.0424,6311.3353,6258.4498,6301.5157,-15.5636,-0.247,92688914.0,111866575.504
75,000905.SH,20230308,6301.5157,6264.4315,6303.7106,6258.3174,6284.2986,17.2171,0.274,98698357.0,114463801.003
76,000905.SH,20230307,6284.2986,6389.8109,6396.5414,6284.2198,6395.2191,-110.9205,-1.7344,137928869.0,149308292.189
77,000905.SH,20230306,6395.2191,6398.1023,6405.8199,6362.4723,6390.3177,4.9014,0.0767,126845634.0,155123686.031
78,000905.SH,20230303,6390.3177,6384.0636,6398.4707,6346.9593,6382.2322,8.0855,0.1267,123234775.0,140273359.354
79,000905.SH,20230302,6382.2322,6398.2563,6410.2306,6375.0068,6402.1411,-19.9089,-0.311,125349297.0,147597102.774
80,000905.SH,20230301,6402.1411,6356.5035,6410.5217,6340.0045,6357.5352,44.6059,0.7016,123907639.0,144327640.101
81,000905.SH,20230228,6357.5352,6323.8417,6357.5352,6293.1792,6307.2057,50.3295,0.798,96603163.0,119094834.715
82,000905.SH,20230227,6307.2057,6318.6393,6349.091,6288.2994,6340.8435,-33.6378,-0.5305,101082738.0,124887490.152
83,000905.SH,20230224,6340.8435,6367.6311,6372.4918,6308.2213,6360.3202,-19.4767,-0.3062,96957281.0,119877925.583
84,000905.SH,20230223,6360.3202,6377.2925,6396.6563,6328.644,6375.0684,-14.7482,-0.2313,116064654.0,135992246.881
85,000905.SH,20230222,6375.0684,6352.0275,6397.1452,6344.9861,6383.4248,-8.3564,-0.1309,109083029.0,128341320.025
86,000905.SH,20230221,6383.4248,6349.9071,6396.742,6337.5976,6346.0678,37.357,0.5887,141824714.0,153705795.821
87,000905.SH,20230220,6346.0678,6248.2555,6349.4074,6227.3489,6237.4053,108.6625,1.7421,140334075.0,157289265.129
88,000905.SH,20230217,6237.4053,6284.9225,6308.568,6237.4053,6289.4786,-52.0733,-0.8279,117210985.0,143422448.168
89,000905.SH,20230216,6289.4786,6384.2145,6429.0531,6244.4787,6384.3479,-94.8693,-1.486,168388416.0,190791364.474
90,000905.SH,20230215,6384.3479,6398.8735,6407.753,6365.3107,6397.2146,-12.8667,-0.2011,115907022.0,143472324.421
91,000905.SH,20230214,6397.2146,6394.6196,6408.5508,6369.5727,6383.8279,13.3867,0.2097,124674389.0,143967118.961
92,000905.SH,20230213,6383.8279,6333.2194,6386.7243,6331.3687,6334.252,49.5759,0.7827,131566227.0,151374560.995
93,000905.SH,20230210,6334.252,6348.9994,6368.4882,6296.5476,6354.562,-20.31,-0.3196,120100829.0,134994907.4
94,000905.SH,20230209,6354.562,6256.3124,6354.8028,6250.4545,6268.2759,86.2861,1.3766,109031119.0,129044254.164
95,000905.SH,20230208,6268.2759,6319.5164,6323.8492,6263.7627,6317.2377,-48.9618,-0.7751,105994895.0,116986269.907
96,000905.SH,20230207,6317.2377,6309.2209,6318.8407,6273.5954,6302.3349,14.9028,0.2365,109662683.0,125078065.035
97,000905.SH,20230206,6302.3349,6314.5995,6330.7929,6274.5427,6343.6861,-41.3512,-0.6518,108485308.0,127652063.425
98,000905.SH,20230203,6343.6861,6354.7135,6354.7135,6267.4377,6370.1411,-26.455,-0.4153,121507182.0,138714379.584
99,000905.SH,20230202,6370.1411,6383.298,6402.2639,6347.7289,6365.9051,4.236,0.0665,149292811.0,166213113.912
100,000905.SH,20230201,6365.9051,6300.4997,6368.7906,6293.4917,6289.15,76.7551,1.2204,152442220.0,166449081.744
101,000905.SH,20230131,6289.15,6266.2956,6303.9117,6259.5275,6283.3272,5.8228,0.0927,135302093.0,146630404.005
102,000905.SH,20230130,6283.3272,6331.8759,6342.4494,6279.4508,6251.4337,31.8935,0.5102,146517920.0,173697713.88
103,000905.SH,20230120,6251.4337,6214.0251,6253.269,6214.0251,6204.3261,47.1076,0.7593,113904542.0,128362190.66
104,000905.SH,20230119,6204.3261,6145.6211,6204.3261,6130.424,6151.4557,52.8704,0.8595,99777793.0,114472416.014
105,000905.SH,20230118,6151.4557,6139.6912,6168.3735,6136.9704,6132.6391,18.8166,0.3068,94555836.0,103052545.402
106,000905.SH,20230117,6132.6391,6129.7345,6138.1742,6107.7606,6126.1772,6.4619,0.1055,95921699.0,109180206.701
107,000905.SH,20230116,6126.1772,6068.9115,6168.7448,6068.14,6057.6902,68.487,1.1306,129619730.0,146526749.755
108,000905.SH,20230113,6057.6902,6030.93,6058.2249,6015.218,6015.2871,42.4031,0.7049,90025020.0,102449872.564
109,000905.SH,20230112,6015.2871,6022.561,6048.1893,5995.9111,6014.1565,1.1306,0.0188,92900124.0,104902996.994
110,000905.SH,20230111,6014.1565,6049.0393,6070.4478,6004.2194,6048.2968,-34.1403,-0.5645,94406389.0,112879598.038
111,000905.SH,20230110,6048.2968,6044.641,6053.5849,6017.1524,6040.0193,8.2775,0.137,96393351.0,113967056.402
112,000905.SH,20230109,6040.0193,6028.399,6070.1614,6023.6388,6012.8152,27.2041,0.4524,100696829.0,124921325.581
113,000905.SH,20230106,6012.8152,6004.1731,6050.8874,5998.8349,6010.4641,2.3511,0.0391,99244877.0,121596399.779
114,000905.SH,20230105,6010.4641,5959.4378,6017.3406,5950.0896,5952.4538,58.0103,0.9746,96629979.0,117479981.151
115,000905.SH,20230104,5952.4538,5952.5062,5970.5758,5922.8646,5955.8969,-3.4431,-0.0578,97160441.0,114358731.44
116,000905.SH,20230103,5955.8969,5861.5504,5964.8185,5848.1461,5864.4669,91.43,1.5591,99557837.0,119271237.764
117,000905.SH,20221230,5864.4669,5875.2787,5885.8903,5848.9547,5857.4021,7.0648,0.1206,75345032.0,86117939.626
118,000905.SH,20221229,5857.4021,5843.9431,5895.9811,5835.3337,5862.0967,-4.6946,-0.0801,79510794.0,94429698.666
119,000905.SH,20221228,5862.0967,5869.4556,5889.318,5848.2421,5885.6622,-23.5655,-0.4004,90098898.0,102679233.203
120,000905.SH,20221227,5885.6622,5857.7543,5891.3544,5832.2697,5843.2555,42.4067,0.7257,81780423.0,101272091.294
121,000905.SH,20221226,5843.2555,5769.0686,5850.9115,5769.0686,5763.3458,79.9097,1.3865,75424133.0,93646097.255
122,000905.SH,20221223,5763.3458,5751.9489,5805.5101,5732.4711,5779.0555,-15.7097,-0.2718,66556865.0,81911192.698
123,000905.SH,20221222,5779.0555,5867.724,5875.4736,5761.9836,5845.835,-66.7795,-1.1423,82231873.0,97446795.232
124,000905.SH,20221221,5845.835,5879.2722,5892.907,5819.6676,5878.0314,-32.1964,-0.5477,69783431.0,85257777.709
125,000905.SH,20221220,5878.0314,5919.0267,5920.9868,5857.8575,5936.4751,-58.4437,-0.9845,78623273.0,96369670.928
126,000905.SH,20221219,5936.4751,6058.8941,6081.4436,5911.8803,6072.8627,-136.3876,-2.2459,105106201.0,121083184.767
127,000905.SH,20221216,6072.8627,6071.9564,6087.4579,6036.0507,6101.8787,-29.016,-0.4755,93910672.0,113412125.964
128,000905.SH,20221215,6101.8787,6090.1178,6108.9595,6078.0039,6096.3856,5.4931,0.0901,88190454.0,113088367.63
129,000905.SH,20221214,6096.3856,6122.4318,6139.7384,6084.0799,6121.6615,-25.2759,-0.4129,95089916.0,125346101.099
130,000905.SH,20221213,6121.6615,6153.7384,6154.2972,6113.4142,6154.8092,-33.1477,-0.5386,104857515.0,131515610.802
131,000905.SH,20221212,6154.8092,6181.2441,6182.0784,6146.2547,6192.3009,-37.4917,-0.6055,134098310.0,162420257.196
132,000905.SH,20221209,6192.3009,6185.7939,6213.5165,6159.5043,6186.2835,6.0174,0.0973,167806825.0,180239306.547
133,000905.SH,20221208,6186.2835,6199.164,6206.1408,6168.7805,6204.0051,-17.7216,-0.2856,131051325.0,149348401.39
134,000905.SH,20221207,6204.0051,6198.0532,6243.9022,6183.3338,6211.2515,-7.2464,-0.1167,137821246.0,155238837.727
135,000905.SH,20221206,6211.2515,6202.5242,6244.6382,6185.494,6215.1244,-3.8729,-0.0623,149372815.0,164215807.004
136,000905.SH,20221205,6215.1244,6201.9803,6227.2141,6182.9759,6168.0127,47.1117,0.7638,170477211.0,177698737.275
137,000905.SH,20221202,6168.0127,6177.9231,6206.9855,6154.2094,6186.1021,-18.0894,-0.2924,115500975.0,133339764.575
138,000905.SH,20221201,6186.1021,6211.2911,6229.834,6186.1021,6156.1465,29.9556,0.4866,152523325.0,171479199.867
139,000905.SH,20221130,6156.1465,6156.7719,6175.6824,6118.902,6163.8214,-7.6749,-0.1245,154647972.0,153125576.728
140,000905.SH,20221129,6163.8214,6071.4494,6173.849,6071.2244,6055.2843,108.5371,1.7924,155324471.0,159512108.828
141,000905.SH,20221128,6055.2843,5999.8546,6059.0163,5970.0861,6087.8591,-32.5748,-0.5351,117940107.0,125697913.893
142,000905.SH,20221125,6087.8591,6095.1259,6107.0725,6062.0028,6120.0659,-32.2068,-0.5262,107742345.0,110059809.753
143,000905.SH,20221124,6120.0659,6126.5982,6149.9599,6099.7498,6115.6049,4.461,0.0729,100200699.0,117480438.95
144,000905.SH,20221123,6115.6049,6114.2692,6140.1142,6045.0243,6125.3999,-9.795,-0.1599,115193517.0,128686794.202
145,000905.SH,20221122,6125.3999,6178.1632,6196.1962,6100.1131,6189.7092,-64.3093,-1.039,116086024.0,137587008.256
146,000905.SH,20221121,6189.7092,6147.7174,6196.6472,6116.2957,6191.6477,-1.9385,-0.0313,112854387.0,141789496.021
147,000905.SH,20221118,6191.6477,6213.0909,6251.1066,6181.5541,6217.2052,-25.5575,-0.4111,131181093.0,164591218.427
148,000905.SH,20221117,6217.2052,6182.6909,6217.2052,6148.6148,6203.9174,13.2878,0.2142,123430196.0,152683752.658
149,000905.SH,20221116,6203.9174,6238.5838,6263.1555,6190.0123,6236.3838,-32.4664,-0.5206,129770376.0,151854939.98
150,000905.SH,20221115,6236.3838,6125.1067,6236.3838,6112.6193,6129.5129,106.8709,1.7435,149860965.0,171481798.607
151,000905.SH,20221114,6129.5129,6140.1875,6189.3825,6104.9304,6138.6211,-9.1082,-0.1484,159486725.0,174064714.507
152,000905.SH,20221111,6138.6211,6223.228,6249.3487,6134.6815,6089.6951,48.926,0.8034,176492121.0,198177118.398
153,000905.SH,20221110,6089.6951,6085.2848,6119.0345,6061.8078,6120.8286,-31.1335,-0.5086,116401928.0,129142711.483
154,000905.SH,20221109,6120.8286,6140.5417,6182.3383,6118.7288,6134.2564,-13.4278,-0.2189,104762250.0,127037472.145
155,000905.SH,20221108,6134.2564,6139.8902,6141.0231,6095.4447,6141.4088,-7.1524,-0.1165,108267531.0,134372666.241
156,000905.SH,20221107,6141.4088,6133.2389,6166.1908,6100.6056,6133.4629,7.9459,0.1295,138092409.0,167294752.767
157,000905.SH,20221104,6133.4629,5996.3054,6157.4279,5996.3054,5996.7187,136.7442,2.2803,138707111.0,174457116.039
158,000905.SH,20221103,5996.7187,5944.5114,6018.4176,5937.605,5997.8038,-1.0851,-0.0181,106386906.0,145162731.66
159,000905.SH,20221102,5997.8038,5925.6508,6028.767,5916.0613,5941.1451,56.6587,0.9537,142330286.0,183166205.234
160,000905.SH,20221101,5941.1451,5814.2148,5942.1356,5786.8711,5807.1063,134.0388,2.3082,136616776.0,165176134.817
161,000905.SH,20221031,5807.1063,5745.0776,5859.5968,5743.5552,5781.7972,25.3091,0.4377,127016064.0,150059218.566
162,000905.SH,20221028,5781.7972,5922.8193,5934.7974,5760.0452,5963.0037,-181.2065,-3.0388,131676332.0,147373418.224
163,000905.SH,20221027,5963.0037,5978.2847,6020.893,5962.9743,5971.6009,-8.5972,-0.144,117088219.0,147969762.402
164,000905.SH,20221026,5971.6009,5871.0773,6016.9172,5871.0773,5869.781,101.8199,1.7346,116530079.0,143742557.27
165,000905.SH,20221025,5869.781,5864.0249,5926.5683,5785.4086,5896.9031,-27.1221,-0.4599,107045854.0,123655965.044
166,000905.SH,20221024,5896.9031,5968.5417,6061.2078,5857.8584,5956.8811,-59.978,-1.0069,119501081.0,137328967.809
167,000905.SH,20221021,5956.8811,5959.2074,5993.8762,5928.9185,5948.8621,8.019,0.1348,96826295.0,112261082.745
168,000905.SH,20221020,5948.8621,5943.4767,6035.5523,5886.3955,5972.7226,-23.8605,-0.3995,103388245.0,121766931.024
169,000905.SH,20221019,5972.7226,6021.8,6037.4429,5970.4371,6035.6737,-62.9511,-1.043,93881065.0,112290658.653
170,000905.SH,20221018,6035.6737,6031.047,6074.3734,5996.3927,6015.5963,20.0774,0.3338,105750195.0,127130541.931
171,000905.SH,20221017,6015.5963,5952.3801,6023.5259,5945.4277,5973.4389,42.1574,0.7057,111461869.0,127160232.941
172,000905.SH,20221014,5973.4389,5866.8591,5996.044,5866.8591,5830.3355,143.1034,2.4545,118212245.0,138463009.286
173,000905.SH,20221013,5830.3355,5789.661,5876.4759,5780.1758,5820.4537,9.8818,0.1698,105722268.0,114922152.77
174,000905.SH,20221012,5820.4537,5680.3641,5820.4537,5594.2971,5684.5063,135.9474,2.3915,106101757.0,110816368.259
175,000905.SH,20221011,5684.5063,5642.4791,5703.2705,5606.9944,5635.7109,48.7954,0.8658,86571469.0,88733098.159
176,000905.SH,20221010,5635.7109,5729.7548,5758.0415,5618.8038,5714.0629,-78.352,-1.3712,97469345.0,97320936.443
177,000905.SH,20220930,5714.0629,5764.1521,5804.2022,5714.0629,5771.8812,-57.8183,-1.0017,85545168.0,87143078.865
178,000905.SH,20220929,5771.8812,5823.2724,5856.1602,5741.0175,5769.5198,2.3614,0.0409,95385798.0,97557854.862
179,000905.SH,20220928,5769.5198,5910.0494,5910.0494,5769.5198,5920.0531,-150.5333,-2.5428,93694853.0,99052683.111
180,000905.SH,20220927,5920.0531,5823.5478,5920.0531,5808.2522,5806.3181,113.735,1.9588,97418022.0,103953587.048
181,000905.SH,20220926,5806.3181,5841.5777,5922.3202,5798.2786,5889.6019,-83.2838,-1.4141,103244360.0,102568347.041
182,000905.SH,20220923,5889.6019,5961.0615,5986.8209,5839.9316,5965.8854,-76.2835,-1.2787,100609437.0,104706616.405
183,000905.SH,20220922,5965.8854,5938.0989,6015.1192,5931.7309,5978.581,-12.6956,-0.2124,99867602.0,102285806.655
184,000905.SH,20220921,5978.581,5943.0935,5998.7001,5876.5156,5958.2922,20.2888,0.3405,103463644.0,100001264.103
185,000905.SH,20220920,5958.2922,5949.3355,6002.792,5940.5814,5913.1493,45.1429,0.7634,88813000.0,96795084.956
186,000905.SH,20220919,5913.1493,5947.8566,5967.6548,5880.4941,5954.5037,-41.3544,-0.6945,104025412.0,104609796.776
187,000905.SH,20220916,5954.5037,6091.4195,6102.5416,5954.5037,6107.7964,-153.2927,-2.5098,137172115.0,131508079.988
188,000905.SH,20220915,6107.7964,6280.4462,6282.6932,6053.7988,6249.963,-142.1666,-2.2747,141643500.0,148202355.025
189,000905.SH,20220914,6249.963,6214.9119,6273.6335,6206.9248,6300.422,-50.459,-0.8009,109121160.0,114644793.269
190,000905.SH,20220913,6300.422,6334.8609,6343.7743,6291.4445,6316.9724,-16.5504,-0.262,118106314.0,123861798.297
191,000905.SH,20220909,6316.9724,6275.8978,6321.8229,6254.2611,6272.5752,44.3972,0.7078,121389228.0,124658337.639
192,000905.SH,20220908,6272.5752,6299.9068,6309.8969,6266.5175,6301.5644,-28.9892,-0.46,116164269.0,120970235.492
193,000905.SH,20220907,6301.5644,6269.9911,6314.1182,6256.6131,6291.5707,9.9937,0.1588,120160292.0,130718396.247
194,000905.SH,20220906,6291.5707,6198.4868,6292.5319,6187.9517,6182.6465,108.9242,1.7618,129846040.0,135891977.558
195,000905.SH,20220905,6182.6465,6147.7062,6184.8042,6122.619,6149.4273,33.2192,0.5402,117479244.0,119757999.919
196,000905.SH,20220902,6149.4273,6135.2957,6176.1706,6117.7266,6126.7685,22.6588,0.3698,106564384.0,114216217.368
197,000905.SH,20220901,6126.7685,6153.287,6207.244,6118.5774,6155.7455,-28.977,-0.4707,118575054.0,124670857.677
198,000905.SH,20220831,6155.7455,6265.5934,6280.1856,6132.2326,6285.9273,-130.1818,-2.071,147275408.0,153776542.737
199,000905.SH,20220830,6285.9273,6309.5791,6319.1701,6248.1377,6310.402,-24.4747,-0.3878,132109200.0,136583215.312
200,000905.SH,20220829,6310.402,6213.4016,6310.9932,6205.1266,6298.3739,12.0281,0.191,125268849.0,132966408.29
201,000905.SH,20220826,6298.3739,6331.079,6381.4834,6286.5227,6322.6961,-24.3222,-0.3847,130405837.0,145604215.469
202,000905.SH,20220825,6322.6961,6303.1445,6327.0917,6225.6756,6284.5769,38.1192,0.6066,141946367.0,152348524.289
203,000905.SH,20220824,6284.5769,6470.6864,6472.6832,6277.9892,6466.4045,-181.8276,-2.8119,158103872.0,171922926.766
204,000905.SH,20220823,6466.4045,6460.1716,6475.8227,6436.081,6472.6799,-6.2754,-0.097,133676377.0,152812386.393
205,000905.SH,20220822,6472.6799,6381.3397,6472.7936,6363.218,6391.7159,80.964,1.2667,133735500.0,155429477.947
206,000905.SH,20220819,6391.7159,6468.8233,6477.3137,6390.9328,6468.8056,-77.0897,-1.1917,142590851.0,161777617.604
207,000905.SH,20220818,6468.8056,6481.3704,6483.6928,6448.7455,6493.5047,-24.6991,-0.3804,130451759.0,151581053.115
208,000905.SH,20220817,6493.5047,6473.2526,6501.362,6428.9652,6465.1866,28.3181,0.438,146220319.0,165336992.378
209,000905.SH,20220816,6465.1866,6446.7604,6492.5396,6440.3764,6442.8093,22.3773,0.3473,135841495.0,150950901.282
210,000905.SH,20220815,6442.8093,6405.7169,6462.5378,6394.2182,6420.853,21.9563,0.342,133627482.0,151481917.268
211,000905.SH,20220812,6420.853,6425.1102,6463.0667,6416.2908,6439.3586,-18.5056,-0.2874,140399917.0,158383471.763
212,000905.SH,20220811,6439.3586,6349.4961,6439.3586,6341.7215,6322.0558,117.3028,1.8555,142038284.0,168399100.708
213,000905.SH,20220810,6322.0558,6331.4129,6362.2914,6298.8613,6341.4806,-19.4248,-0.3063,118899928.0,153411737.86
214,000905.SH,20220809,6341.4806,6314.1043,6344.84,6290.8724,6323.0746,18.406,0.2911,116966653.0,148682025.632
215,000905.SH,20220808,6323.0746,6266.5673,6324.3401,6249.6163,6270.5113,52.5633,0.8383,116132934.0,149909676.464
