,ts_code,trade_date,suspend_timing,suspend_type
0,002500.SZ,20200617,,S
1,600182.SH,20200617,,S
2,000029.SZ,20200617,,S
3,000760.SZ,20200617,,S
4,000906.SZ,20200617,,S
5,000927.SZ,20200617,,S
6,002220.SZ,20200617,,S
7,002305.SZ,20200617,,S
8,002336.SZ,20200617,,S
9,002450.SZ,20200617,,S
10,300090.SZ,20200617,,S
11,300156.SZ,20200617,,S
12,600069.SH,20200617,,S
13,600145.SH,20200617,,S
14,600175.SH,20200617,,S
15,600226.SH,20200617,,S
16,600238.SH,20200617,,S
17,600589.SH,20200617,,S
18,600891.SH,20200617,,S
19,430090.BJ,20200617,,S
20,430418.BJ,20200617,,S
21,430489.BJ,20200617,,S
22,830799.BJ,20200617,,S
23,830946.BJ,20200617,,S
24,830964.BJ,20200617,,S
25,831010.BJ,20200617,,S
26,831370.BJ,20200617,,S
27,831445.BJ,20200617,,S
28,831961.BJ,20200617,,S
29,832278.BJ,20200617,,S
30,832317.BJ,20200617,,S
31,833266.BJ,20200617,,S
32,833819.BJ,20200617,,S
33,833874.BJ,20200617,,S
34,833994.BJ,20200617,,S
35,834021.BJ,20200617,,S
36,834415.BJ,20200617,,S
37,834475.BJ,20200617,,S
38,834682.BJ,20200617,,S
39,835184.BJ,20200617,,S
40,835185.BJ,20200617,,S
41,835368.BJ,20200617,,S
42,835508.BJ,20200617,,S
43,835640.BJ,20200617,,S
44,835670.BJ,20200617,,S
45,836149.BJ,20200617,,S
46,836263.BJ,20200617,,S
47,837242.BJ,20200617,,S
48,838030.BJ,20200617,,S
49,838163.BJ,20200617,,S
50,838275.BJ,20200617,,S
51,839167.BJ,20200617,,S
52,839729.BJ,20200617,,S
53,871396.BJ,20200617,,S
54,430198.BJ,20200617,,S
55,836433.BJ,20200617,,S
56,831087.BJ,20200617,,S
57,834770.BJ,20200617,,S
58,835857.BJ,20200617,,S
59,839719.BJ,20200617,,S
