,ts_code,trade_date,suspend_timing,suspend_type
0,002500.SZ,20200618,,S
1,600182.SH,20200618,,S
2,002336.SZ,20200618,,R
3,000572.SZ,20200618,,S
4,000029.SZ,20200618,,S
5,000760.SZ,20200618,,S
6,000906.SZ,20200618,,S
7,000927.SZ,20200618,,S
8,002220.SZ,20200618,,S
9,002305.SZ,20200618,,S
10,002450.SZ,20200618,,S
11,300090.SZ,20200618,,S
12,300156.SZ,20200618,,S
13,600069.SH,20200618,,S
14,600145.SH,20200618,,S
15,600175.SH,20200618,,S
16,600226.SH,20200618,,S
17,600238.SH,20200618,,S
18,600589.SH,20200618,,S
19,300842.SZ,20200618,09:30-10:00,S
20,605166.SH,20200618,09:30-10:00,S
21,600891.SH,20200618,,S
22,430090.BJ,20200618,,S
23,430418.BJ,20200618,,S
24,430489.BJ,20200618,,S
25,830799.BJ,20200618,,S
26,830946.BJ,20200618,,S
27,830964.BJ,20200618,,S
28,831010.BJ,20200618,,S
29,831370.BJ,20200618,,S
30,831445.BJ,20200618,,S
31,831961.BJ,20200618,,S
32,832278.BJ,20200618,,S
33,832317.BJ,20200618,,S
34,833266.BJ,20200618,,S
35,833819.BJ,20200618,,S
36,833874.BJ,20200618,,S
37,833994.BJ,20200618,,S
38,834021.BJ,20200618,,S
39,834415.BJ,20200618,,S
40,834475.BJ,20200618,,S
41,834682.BJ,20200618,,S
42,835184.BJ,20200618,,S
43,835185.BJ,20200618,,S
44,835368.BJ,20200618,,S
45,835508.BJ,20200618,,S
46,835640.BJ,20200618,,S
47,835670.BJ,20200618,,S
48,836149.BJ,20200618,,S
49,836263.BJ,20200618,,S
50,837242.BJ,20200618,,S
51,838030.BJ,20200618,,S
52,838163.BJ,20200618,,S
53,838275.BJ,20200618,,S
54,839167.BJ,20200618,,S
55,839729.BJ,20200618,,S
56,871396.BJ,20200618,,S
57,430198.BJ,20200618,,S
58,836433.BJ,20200618,,S
59,831087.BJ,20200618,,S
60,834770.BJ,20200618,,S
61,835857.BJ,20200618,,S
62,839719.BJ,20200618,,S
63,830779.BJ,20200618,,S
