,ts_code,trade_date,suspend_timing,suspend_type
0,600801.SH,20200824,,R
1,000825.SZ,20200824,,R
2,300284.SZ,20200824,,R
3,000029.SZ,20200824,,S
4,000039.SZ,20200824,,S
5,000755.SZ,20200824,,S
6,002066.SZ,20200824,,S
7,002288.SZ,20200824,,S
8,300396.SZ,20200824,,S
9,600069.SH,20200824,,S
10,600301.SH,20200824,,S
11,600365.SH,20200824,,S
12,600518.SH,20200824,,S
13,600983.SH,20200824,,S
14,601777.SH,20200824,,S
15,300270.SZ,20200824,,S
16,300861.SZ,20200824,09:31-09:41,S
17,300864.SZ,20200824,10:16-10:26,S
18,300872.SZ,20200824,10:04-10:14,S
19,300870.SZ,20200824,10:39-10:49,S
20,300863.SZ,20200824,"14:37-14:47,14:49-14:57",S
21,300869.SZ,20200824,"14:28-14:38,14:41-14:51",S
22,600891.SH,20200824,,S
23,430047.BJ,20200824,,S
24,430090.BJ,20200824,,S
25,430510.BJ,20200824,,S
26,830839.BJ,20200824,,S
27,831856.BJ,20200824,,S
28,832000.BJ,20200824,,S
29,832566.BJ,20200824,,S
30,835670.BJ,20200824,,S
31,836675.BJ,20200824,,S
32,836826.BJ,20200824,,S
33,838030.BJ,20200824,,S
34,838275.BJ,20200824,,S
35,839946.BJ,20200824,,S
36,871396.BJ,20200824,,S
37,832491.BJ,20200824,,S
38,831152.BJ,20200824,,S
39,831087.BJ,20200824,,S
40,834770.BJ,20200824,,S
41,839719.BJ,20200824,,S
