,ts_code,trade_date,suspend_timing,suspend_type
0,000017.SZ,20200429,,R
1,000536.SZ,20200429,,R
2,000595.SZ,20200429,,R
3,000673.SZ,20200429,,R
4,002113.SZ,20200429,,R
5,002147.SZ,20200429,,R
6,002255.SZ,20200429,,R
7,002513.SZ,20200429,,R
8,600083.SH,20200429,,R
9,600311.SH,20200429,,R
10,600821.SH,20200429,,R
11,603389.SH,20200429,,R
12,600375.SH,20200429,,R
13,000029.SZ,20200429,,S
14,000403.SZ,20200429,,S
15,000679.SZ,20200429,,S
16,000732.SZ,20200429,,S
17,002076.SZ,20200429,,S
18,002077.SZ,20200429,,S
19,002121.SZ,20200429,,S
20,002176.SZ,20200429,,S
21,002418.SZ,20200429,,S
22,002426.SZ,20200429,,S
23,002445.SZ,20200429,,S
24,002450.SZ,20200429,,S
25,002469.SZ,20200429,,S
26,002496.SZ,20200429,,S
27,002502.SZ,20200429,,S
28,002700.SZ,20200429,,S
29,002716.SZ,20200429,,S
30,300008.SZ,20200429,,S
31,300022.SZ,20200429,,S
32,600069.SH,20200429,,S
33,600122.SH,20200429,,S
34,600145.SH,20200429,,S
35,600284.SH,20200429,,S
36,600385.SH,20200429,,S
37,600485.SH,20200429,,S
38,600530.SH,20200429,,S
39,600595.SH,20200429,,S
40,600662.SH,20200429,,S
41,600698.SH,20200429,,S
42,600701.SH,20200429,,S
43,600721.SH,20200429,,S
44,600816.SH,20200429,,S
45,600836.SH,20200429,,S
46,600856.SH,20200429,,S
47,600892.SH,20200429,,S
48,600898.SH,20200429,,S
49,601558.SH,20200429,,S
50,600596.SH,20200429,,R
51,002985.SZ,20200429,09:30-10:00,S
52,688365.SH,20200429,11:01-11:11,S
53,600891.SH,20200429,,S
54,830799.BJ,20200429,,S
55,832317.BJ,20200429,,S
56,833819.BJ,20200429,,S
57,834021.BJ,20200429,,S
58,834682.BJ,20200429,,S
59,835184.BJ,20200429,,S
60,430300.BJ,20200429,,S
61,838227.BJ,20200429,,S
62,834770.BJ,20200429,,S
63,835857.BJ,20200429,,S
64,833394.BJ,20200429,,S
65,839719.BJ,20200429,,S
66,832651.BJ,20200429,,S
