,ts_code,trade_date,suspend_timing,suspend_type
0,000029.SZ,20201106,,S
1,002816.SZ,20201106,,S
2,300442.SZ,20201106,,S
3,300569.SZ,20201106,,S
4,600486.SH,20201106,,S
5,603007.SH,20201106,,S
6,603333.SH,20201106,,S
7,688189.SH,20201106,,S
8,003018.SZ,20201106,09:30-10:00,S
9,300903.SZ,20201106,13:21-13:31,S
10,600891.SH,20201106,,S
11,834765.BJ,20201106,,S
12,430047.BJ,20201106,,S
13,430090.BJ,20201106,,S
14,430510.BJ,20201106,,S
15,830832.BJ,20201106,,S
16,830839.BJ,20201106,,S
17,831305.BJ,20201106,,S
18,831726.BJ,20201106,,S
19,831856.BJ,20201106,,S
20,832000.BJ,20201106,,S
21,832225.BJ,20201106,,S
22,832566.BJ,20201106,,S
23,832735.BJ,20201106,,S
24,833427.BJ,20201106,,S
25,833509.BJ,20201106,,S
26,834599.BJ,20201106,,S
27,835174.BJ,20201106,,S
28,835670.BJ,20201106,,S
29,836077.BJ,20201106,,S
30,836239.BJ,20201106,,S
31,836675.BJ,20201106,,S
32,836826.BJ,20201106,,S
33,837212.BJ,20201106,,S
34,837344.BJ,20201106,,S
35,838030.BJ,20201106,,S
36,838275.BJ,20201106,,S
37,839946.BJ,20201106,,S
38,871396.BJ,20201106,,S
39,871553.BJ,20201106,,S
40,832491.BJ,20201106,,S
41,839792.BJ,20201106,,S
42,839719.BJ,20201106,,S
