,ts_code,trade_date,suspend_timing,suspend_type
0,600185.SH,20200525,,R
1,000155.SZ,20200525,,S
2,000668.SZ,20200525,,S
3,600306.SH,20200525,,S
4,000029.SZ,20200525,,S
5,002074.SZ,20200525,,S
6,002450.SZ,20200525,,S
7,002509.SZ,20200525,,S
8,002634.SZ,20200525,,S
9,300106.SZ,20200525,,S
10,600145.SH,20200525,,S
11,600226.SH,20200525,,S
12,600589.SH,20200525,,S
13,600677.SH,20200525,,S
14,600701.SH,20200525,,S
15,600816.SH,20200525,,S
16,603006.SH,20200525,,S
17,603701.SH,20200525,,S
18,002990.SZ,20200525,09:30-10:00,S
19,300835.SZ,20200525,09:30-10:00,S
20,600891.SH,20200525,,S
21,430090.BJ,20200525,,S
22,430418.BJ,20200525,,S
23,430489.BJ,20200525,,S
24,830799.BJ,20200525,,S
25,830964.BJ,20200525,,S
26,831370.BJ,20200525,,S
27,831445.BJ,20200525,,S
28,831961.BJ,20200525,,S
29,832278.BJ,20200525,,S
30,832317.BJ,20200525,,S
31,833266.BJ,20200525,,S
32,833819.BJ,20200525,,S
33,833874.BJ,20200525,,S
34,833994.BJ,20200525,,S
35,834021.BJ,20200525,,S
36,834415.BJ,20200525,,S
37,834682.BJ,20200525,,S
38,835184.BJ,20200525,,S
39,835185.BJ,20200525,,S
40,836149.BJ,20200525,,S
41,836263.BJ,20200525,,S
42,838030.BJ,20200525,,S
43,838163.BJ,20200525,,S
44,839167.BJ,20200525,,S
45,839729.BJ,20200525,,S
46,836433.BJ,20200525,,S
47,430300.BJ,20200525,,S
48,834770.BJ,20200525,,S
49,835857.BJ,20200525,,S
50,839719.BJ,20200525,,S
