,ts_code,trade_date,suspend_timing,suspend_type
0,601555.SH,20200320,,S
1,600158.SH,20200320,,R
2,600354.SH,20200320,,S
3,600310.SH,20200320,,R
4,603399.SH,20200320,,R
5,000029.SZ,20200320,,S
6,000670.SZ,20200320,,S
7,002308.SZ,20200320,,S
8,002450.SZ,20200320,,S
9,300256.SZ,20200320,,S
10,300295.SZ,20200320,,S
11,600145.SH,20200320,,S
12,600745.SH,20200320,,S
13,600766.SH,20200320,,S
14,600890.SH,20200320,,S
15,600891.SH,20200320,,S
16,834770.BJ,20200320,,S
17,835857.BJ,20200320,,S
18,833394.BJ,20200320,,S
19,832651.BJ,20200320,,S
