,ts_code,trade_date,suspend_timing,suspend_type
0,600182.SH,20200706,,S
1,600069.SH,20200706,,S
2,601599.SH,20200706,,S
3,603488.SH,20200706,,S
4,300084.SZ,20200706,,R
5,000029.SZ,20200706,,S
6,002254.SZ,20200706,,S
7,002359.SZ,20200706,,S
8,002450.SZ,20200706,,S
9,002819.SZ,20200706,,S
10,300090.SZ,20200706,,S
11,300156.SZ,20200706,,S
12,300431.SZ,20200706,,S
13,300561.SZ,20200706,,S
14,600317.SH,20200706,,S
15,600614.SH,20200706,,S
16,601880.SH,20200706,,S
17,600891.SH,20200706,,S
18,430047.BJ,20200706,,S
19,430090.BJ,20200706,,S
20,430418.BJ,20200706,,S
21,430489.BJ,20200706,,S
22,430510.BJ,20200706,,S
23,830799.BJ,20200706,,S
24,830946.BJ,20200706,,S
25,830964.BJ,20200706,,S
26,831010.BJ,20200706,,S
27,831370.BJ,20200706,,S
28,831445.BJ,20200706,,S
29,831856.BJ,20200706,,S
30,831961.BJ,20200706,,S
31,832000.BJ,20200706,,S
32,832278.BJ,20200706,,S
33,832317.BJ,20200706,,S
34,832566.BJ,20200706,,S
35,833266.BJ,20200706,,S
36,833819.BJ,20200706,,S
37,833874.BJ,20200706,,S
38,833994.BJ,20200706,,S
39,834021.BJ,20200706,,S
40,834415.BJ,20200706,,S
41,834475.BJ,20200706,,S
42,834682.BJ,20200706,,S
43,835184.BJ,20200706,,S
44,835185.BJ,20200706,,S
45,835368.BJ,20200706,,S
46,835508.BJ,20200706,,S
47,835640.BJ,20200706,,S
48,835670.BJ,20200706,,S
49,836149.BJ,20200706,,S
50,836263.BJ,20200706,,S
51,836675.BJ,20200706,,S
52,837242.BJ,20200706,,S
53,838030.BJ,20200706,,S
54,838163.BJ,20200706,,S
55,838275.BJ,20200706,,S
56,839167.BJ,20200706,,S
57,839729.BJ,20200706,,S
58,839946.BJ,20200706,,S
59,871396.BJ,20200706,,S
60,430198.BJ,20200706,,S
61,836433.BJ,20200706,,S
62,832491.BJ,20200706,,S
63,831152.BJ,20200706,,S
64,831087.BJ,20200706,,S
65,832802.BJ,20200706,,S
66,834770.BJ,20200706,,S
67,835857.BJ,20200706,,S
68,830779.BJ,20200706,,S
