,ts_code,trade_date,suspend_timing,suspend_type
0,002500.SZ,20200619,,S
1,600182.SH,20200619,,S
2,000572.SZ,20200619,,R
3,600175.SH,20200619,,S
4,000029.SZ,20200619,,S
5,000760.SZ,20200619,,S
6,000906.SZ,20200619,,S
7,000927.SZ,20200619,,S
8,002071.SZ,20200619,,S
9,002220.SZ,20200619,,S
10,002305.SZ,20200619,,S
11,002450.SZ,20200619,,S
12,300090.SZ,20200619,,S
13,300156.SZ,20200619,,S
14,600069.SH,20200619,,S
15,600145.SH,20200619,,S
16,600226.SH,20200619,,S
17,600238.SH,20200619,,S
18,600589.SH,20200619,,S
19,300824.SZ,20200619,09:30-10:00,S
20,600891.SH,20200619,,S
21,430090.BJ,20200619,,S
22,430418.BJ,20200619,,S
23,430489.BJ,20200619,,S
24,830799.BJ,20200619,,S
25,830946.BJ,20200619,,S
26,830964.BJ,20200619,,S
27,831010.BJ,20200619,,S
28,831370.BJ,20200619,,S
29,831445.BJ,20200619,,S
30,831961.BJ,20200619,,S
31,832278.BJ,20200619,,S
32,832317.BJ,20200619,,S
33,833266.BJ,20200619,,S
34,833819.BJ,20200619,,S
35,833874.BJ,20200619,,S
36,833994.BJ,20200619,,S
37,834021.BJ,20200619,,S
38,834415.BJ,20200619,,S
39,834475.BJ,20200619,,S
40,834682.BJ,20200619,,S
41,835184.BJ,20200619,,S
42,835185.BJ,20200619,,S
43,835368.BJ,20200619,,S
44,835508.BJ,20200619,,S
45,835640.BJ,20200619,,S
46,835670.BJ,20200619,,S
47,836149.BJ,20200619,,S
48,836263.BJ,20200619,,S
49,837242.BJ,20200619,,S
50,838030.BJ,20200619,,S
51,838163.BJ,20200619,,S
52,838275.BJ,20200619,,S
53,839167.BJ,20200619,,S
54,839729.BJ,20200619,,S
55,871396.BJ,20200619,,S
56,430198.BJ,20200619,,S
57,836433.BJ,20200619,,S
58,831087.BJ,20200619,,S
59,834770.BJ,20200619,,S
60,835857.BJ,20200619,,S
61,839719.BJ,20200619,,S
62,830779.BJ,20200619,,S
