,ts_code,trade_date,suspend_timing,suspend_type
0,601778.SH,20200519,09:30-10:00,S
1,603701.SH,20200519,,S
2,600145.SH,20200519,,S
3,002634.SZ,20200519,,S
4,600589.SH,20200519,,S
5,600677.SH,20200519,,S
6,300440.SZ,20200519,,S
7,600226.SH,20200519,,S
8,300521.SZ,20200519,,S
9,300106.SZ,20200519,,S
10,002532.SZ,20200519,,S
11,000029.SZ,20200519,,S
12,603006.SH,20200519,,S
13,000792.SZ,20200519,,S
14,002509.SZ,20200519,,S
15,000966.SZ,20200519,,S
16,600185.SH,20200519,,S
17,600701.SH,20200519,,S
18,002450.SZ,20200519,,S
19,600816.SH,20200519,,S
20,600891.SH,20200519,,S
21,430090.BJ,20200519,,S
22,430418.BJ,20200519,,S
23,430489.BJ,20200519,,S
24,830799.BJ,20200519,,S
25,830964.BJ,20200519,,S
26,831370.BJ,20200519,,S
27,831445.BJ,20200519,,S
28,831961.BJ,20200519,,S
29,832278.BJ,20200519,,S
30,832317.BJ,20200519,,S
31,833266.BJ,20200519,,S
32,833819.BJ,20200519,,S
33,833874.BJ,20200519,,S
34,833994.BJ,20200519,,S
35,834021.BJ,20200519,,S
36,834415.BJ,20200519,,S
37,834682.BJ,20200519,,S
38,835184.BJ,20200519,,S
39,835185.BJ,20200519,,S
40,836149.BJ,20200519,,S
41,836263.BJ,20200519,,S
42,838030.BJ,20200519,,S
43,838163.BJ,20200519,,S
44,839167.BJ,20200519,,S
45,839729.BJ,20200519,,S
46,430300.BJ,20200519,,S
47,838227.BJ,20200519,,R
48,834770.BJ,20200519,,S
49,835857.BJ,20200519,,S
50,833394.BJ,20200519,,S
51,839719.BJ,20200519,,S
52,832651.BJ,20200519,,S
