,ts_code,trade_date,suspend_timing,suspend_type
0,300064.SZ,20201104,,R
1,000029.SZ,20201104,,S
2,002816.SZ,20201104,,S
3,300442.SZ,20201104,,S
4,300569.SZ,20201104,,S
5,600486.SH,20201104,,S
6,603007.SH,20201104,,S
7,603333.SH,20201104,,S
8,688189.SH,20201104,,S
9,600891.SH,20201104,,S
10,834765.BJ,20201104,,S
11,430047.BJ,20201104,,S
12,430090.BJ,20201104,,S
13,430510.BJ,20201104,,S
14,830832.BJ,20201104,,S
15,830839.BJ,20201104,,S
16,831305.BJ,20201104,,S
17,831726.BJ,20201104,,S
18,831856.BJ,20201104,,S
19,832000.BJ,20201104,,S
20,832225.BJ,20201104,,S
21,832566.BJ,20201104,,S
22,832735.BJ,20201104,,S
23,833427.BJ,20201104,,S
24,833509.BJ,20201104,,S
25,834599.BJ,20201104,,S
26,835174.BJ,20201104,,S
27,835670.BJ,20201104,,S
28,836077.BJ,20201104,,S
29,836239.BJ,20201104,,S
30,836675.BJ,20201104,,S
31,836826.BJ,20201104,,S
32,837212.BJ,20201104,,S
33,837344.BJ,20201104,,S
34,838030.BJ,20201104,,S
35,838275.BJ,20201104,,S
36,839946.BJ,20201104,,S
37,871396.BJ,20201104,,S
38,871553.BJ,20201104,,S
39,832491.BJ,20201104,,S
40,839792.BJ,20201104,,S
41,839719.BJ,20201104,,S
