,ts_code,trade_date,suspend_timing,suspend_type
0,600182.SH,20200702,,S
1,002592.SZ,20200702,,R
2,600807.SH,20200702,,R
3,002350.SZ,20200702,,S
4,000029.SZ,20200702,,S
5,000760.SZ,20200702,,S
6,002254.SZ,20200702,,S
7,002359.SZ,20200702,,S
8,002450.SZ,20200702,,S
9,002819.SZ,20200702,,S
10,300084.SZ,20200702,,S
11,300090.SZ,20200702,,S
12,300156.SZ,20200702,,S
13,300431.SZ,20200702,,S
14,300561.SZ,20200702,,S
15,600069.SH,20200702,,S
16,600317.SH,20200702,,S
17,600614.SH,20200702,,S
18,601880.SH,20200702,,S
19,300843.SZ,20200702,09:30-10:00,S
20,600891.SH,20200702,,S
21,430047.BJ,20200702,,S
22,430090.BJ,20200702,,S
23,430418.BJ,20200702,,S
24,430489.BJ,20200702,,S
25,430510.BJ,20200702,,S
26,830799.BJ,20200702,,S
27,830946.BJ,20200702,,S
28,830964.BJ,20200702,,S
29,831010.BJ,20200702,,S
30,831370.BJ,20200702,,S
31,831445.BJ,20200702,,S
32,831856.BJ,20200702,,S
33,831961.BJ,20200702,,S
34,832000.BJ,20200702,,S
35,832278.BJ,20200702,,S
36,832317.BJ,20200702,,S
37,832566.BJ,20200702,,S
38,833266.BJ,20200702,,S
39,833819.BJ,20200702,,S
40,833874.BJ,20200702,,S
41,833994.BJ,20200702,,S
42,834021.BJ,20200702,,S
43,834415.BJ,20200702,,S
44,834475.BJ,20200702,,S
45,834682.BJ,20200702,,S
46,835184.BJ,20200702,,S
47,835185.BJ,20200702,,S
48,835368.BJ,20200702,,S
49,835508.BJ,20200702,,S
50,835640.BJ,20200702,,S
51,835670.BJ,20200702,,S
52,836149.BJ,20200702,,S
53,836263.BJ,20200702,,S
54,836675.BJ,20200702,,S
55,837242.BJ,20200702,,S
56,838030.BJ,20200702,,S
57,838163.BJ,20200702,,S
58,838275.BJ,20200702,,S
59,839167.BJ,20200702,,S
60,839729.BJ,20200702,,S
61,839946.BJ,20200702,,S
62,871396.BJ,20200702,,S
63,430198.BJ,20200702,,S
64,836433.BJ,20200702,,S
65,832491.BJ,20200702,,S
66,831152.BJ,20200702,,S
67,831087.BJ,20200702,,S
68,832802.BJ,20200702,,S
69,834770.BJ,20200702,,S
70,835857.BJ,20200702,,S
71,830779.BJ,20200702,,S
