,ts_code,trade_date,suspend_timing,suspend_type
0,002788.SZ,20200915,,S
1,002512.SZ,20200915,,S
2,300029.SZ,20200915,,R
3,300367.SZ,20200915,,R
4,300446.SZ,20200915,,R
5,000029.SZ,20200915,,S
6,000727.SZ,20200915,,S
7,000818.SZ,20200915,,S
8,000959.SZ,20200915,,S
9,002569.SZ,20200915,,S
10,002819.SZ,20200915,,S
11,300064.SZ,20200915,,S
12,300128.SZ,20200915,,S
13,300299.SZ,20200915,,S
14,300301.SZ,20200915,,S
15,300313.SZ,20200915,,S
16,600433.SH,20200915,,S
17,603023.SH,20200915,,S
18,300405.SZ,20200915,,R
19,300665.SZ,20200915,,R
20,605128.SH,20200915,09:30-10:00,S
21,600891.SH,20200915,,S
22,430047.BJ,20200915,,S
23,430090.BJ,20200915,,S
24,430510.BJ,20200915,,S
25,830839.BJ,20200915,,S
26,831856.BJ,20200915,,S
27,832000.BJ,20200915,,S
28,832225.BJ,20200915,,S
29,832566.BJ,20200915,,S
30,833427.BJ,20200915,,S
31,833509.BJ,20200915,,S
32,835670.BJ,20200915,,S
33,836675.BJ,20200915,,S
34,836826.BJ,20200915,,S
35,837344.BJ,20200915,,S
36,838030.BJ,20200915,,S
37,838275.BJ,20200915,,S
38,839946.BJ,20200915,,S
39,871396.BJ,20200915,,S
40,832491.BJ,20200915,,S
41,831152.BJ,20200915,,S
42,831087.BJ,20200915,,S
43,834770.BJ,20200915,,S
44,839719.BJ,20200915,,S
