,ts_code,trade_date,suspend_timing,suspend_type
0,000029.SZ,20200113,,S
1,000032.SZ,20200113,,S
2,000750.SZ,20200113,,S
3,000803.SZ,20200113,,S
4,002450.SZ,20200113,,S
5,002761.SZ,20200113,,S
6,002902.SZ,20200113,,S
7,002971.SZ,20200113,09:30-10:00,S
8,300571.SZ,20200113,,S
9,600145.SH,20200113,,S
10,600215.SH,20200113,,S
11,600248.SH,20200113,,S
12,600319.SH,20200113,,S
13,600419.SH,20200113,,S
14,600679.SH,20200113,,S
15,600817.SH,20200113,,S
16,002656.SZ,20200113,,R
17,600150.SH,20200113,,R
18,830832.BJ,20200113,,S
19,430564.BJ,20200113,,S
20,834770.BJ,20200113,,S
21,835857.BJ,20200113,,S
22,833394.BJ,20200113,,S
23,832651.BJ,20200113,,S
