,ts_code,trade_date,suspend_timing,suspend_type
0,603269.SH,20200728,,R
1,002342.SZ,20200728,,S
2,600370.SH,20200728,,S
3,000029.SZ,20200728,,S
4,000507.SZ,20200728,,S
5,000877.SZ,20200728,,S
6,002180.SZ,20200728,,S
7,002226.SZ,20200728,,S
8,002319.SZ,20200728,,S
9,600518.SH,20200728,,S
10,600526.SH,20200728,,S
11,600673.SH,20200728,,S
12,603067.SH,20200728,,S
13,300540.SZ,20200728,,S
14,605188.SH,20200728,09:30-10:00,S
15,600891.SH,20200728,,S
16,430047.BJ,20200728,,S
17,430090.BJ,20200728,,S
18,430510.BJ,20200728,,S
19,830839.BJ,20200728,,S
20,831856.BJ,20200728,,S
21,832000.BJ,20200728,,S
22,832566.BJ,20200728,,S
23,835670.BJ,20200728,,S
24,836675.BJ,20200728,,S
25,838030.BJ,20200728,,S
26,838275.BJ,20200728,,S
27,839946.BJ,20200728,,S
28,871396.BJ,20200728,,S
29,832491.BJ,20200728,,S
30,831152.BJ,20200728,,S
31,831087.BJ,20200728,,S
32,834770.BJ,20200728,,S
33,835857.BJ,20200728,,S
34,839719.BJ,20200728,,S
35,830779.BJ,20200728,,S
