,ts_code,trade_date,suspend_timing,suspend_type
0,601777.SH,20201223,,R
1,600891.SH,20201223,,S
2,002781.SZ,20201223,,S
3,300011.SZ,20201223,,S
4,300065.SZ,20201223,,S
5,300200.SZ,20201223,,S
6,300506.SZ,20201223,,S
7,600086.SH,20201223,,S
8,600687.SH,20201223,,S
9,600841.SH,20201223,,S
10,603021.SH,20201223,,S
11,600248.SH,20201223,,R
12,834765.BJ,20201223,,S
13,430090.BJ,20201223,,S
14,430510.BJ,20201223,,S
15,830832.BJ,20201223,,S
16,831039.BJ,20201223,,S
17,831305.BJ,20201223,,S
18,831726.BJ,20201223,,S
19,831768.BJ,20201223,,S
20,831856.BJ,20201223,,S
21,832171.BJ,20201223,,S
22,832225.BJ,20201223,,S
23,832566.BJ,20201223,,S
24,832735.BJ,20201223,,S
25,832885.BJ,20201223,,S
26,833427.BJ,20201223,,S
27,833509.BJ,20201223,,S
28,833873.BJ,20201223,,S
29,834599.BJ,20201223,,S
30,835174.BJ,20201223,,S
31,836077.BJ,20201223,,S
32,836239.BJ,20201223,,S
33,836675.BJ,20201223,,S
34,836826.BJ,20201223,,S
35,837092.BJ,20201223,,S
36,837212.BJ,20201223,,S
37,837344.BJ,20201223,,S
38,838275.BJ,20201223,,S
39,838924.BJ,20201223,,S
40,839680.BJ,20201223,,S
41,839946.BJ,20201223,,S
42,871553.BJ,20201223,,S
43,872925.BJ,20201223,,S
44,832000.BJ,20201223,,R
45,832491.BJ,20201223,,S
46,836957.BJ,20201223,,S
47,832802.BJ,20201223,,S
48,839792.BJ,20201223,,S
49,839719.BJ,20201223,,S
