,ts_code,trade_date,suspend_timing,suspend_type
0,600157.SH,20201229,,R
1,300422.SZ,20201229,,S
2,600891.SH,20201229,,S
3,300065.SZ,20201229,,R
4,300200.SZ,20201229,,R
5,300506.SZ,20201229,,R
6,603021.SH,20201229,,R
7,002115.SZ,20201229,,S
8,002781.SZ,20201229,,S
9,600086.SH,20201229,,S
10,600687.SH,20201229,,S
11,600841.SH,20201229,,S
12,603903.SH,20201229,,S
13,300011.SZ,20201229,,R
14,834765.BJ,20201229,,S
15,430090.BJ,20201229,,S
16,830832.BJ,20201229,,S
17,831039.BJ,20201229,,S
18,831305.BJ,20201229,,S
19,831726.BJ,20201229,,S
20,831768.BJ,20201229,,S
21,832171.BJ,20201229,,S
22,832225.BJ,20201229,,S
23,832566.BJ,20201229,,S
24,832735.BJ,20201229,,S
25,832885.BJ,20201229,,S
26,833427.BJ,20201229,,S
27,833509.BJ,20201229,,S
28,833873.BJ,20201229,,S
29,834599.BJ,20201229,,S
30,835174.BJ,20201229,,S
31,835305.BJ,20201229,,S
32,836077.BJ,20201229,,S
33,836239.BJ,20201229,,S
34,836826.BJ,20201229,,S
35,836892.BJ,20201229,,S
36,837092.BJ,20201229,,S
37,837212.BJ,20201229,,S
38,837344.BJ,20201229,,S
39,838275.BJ,20201229,,S
40,838924.BJ,20201229,,S
41,839680.BJ,20201229,,S
42,839946.BJ,20201229,,S
43,871553.BJ,20201229,,S
44,871642.BJ,20201229,,S
45,872925.BJ,20201229,,S
46,832491.BJ,20201229,,S
47,836957.BJ,20201229,,S
48,832802.BJ,20201229,,S
49,839792.BJ,20201229,,S
50,839719.BJ,20201229,,S
