,ts_code,trade_date,suspend_timing,suspend_type
0,000595.SZ,20201113,,S
1,600248.SH,20201113,,S
2,600917.SH,20201113,,S
3,603067.SH,20201113,,S
4,600891.SH,20201113,,S
5,834765.BJ,20201113,,S
6,430047.BJ,20201113,,S
7,430090.BJ,20201113,,S
8,430510.BJ,20201113,,S
9,830832.BJ,20201113,,S
10,831305.BJ,20201113,,S
11,831726.BJ,20201113,,S
12,831856.BJ,20201113,,S
13,832000.BJ,20201113,,S
14,832225.BJ,20201113,,S
15,832566.BJ,20201113,,S
16,832735.BJ,20201113,,S
17,833427.BJ,20201113,,S
18,833509.BJ,20201113,,S
19,834599.BJ,20201113,,S
20,835174.BJ,20201113,,S
21,835670.BJ,20201113,,S
22,836077.BJ,20201113,,S
23,836239.BJ,20201113,,S
24,836675.BJ,20201113,,S
25,836826.BJ,20201113,,S
26,837212.BJ,20201113,,S
27,837344.BJ,20201113,,S
28,838030.BJ,20201113,,S
29,838275.BJ,20201113,,S
30,839946.BJ,20201113,,S
31,871396.BJ,20201113,,S
32,871553.BJ,20201113,,S
33,832491.BJ,20201113,,S
34,832802.BJ,20201113,,S
35,839792.BJ,20201113,,S
36,839719.BJ,20201113,,S
