,ts_code,trade_date,suspend_timing,suspend_type
0,000088.SZ,20200814,,S
1,000029.SZ,20200814,,S
2,000755.SZ,20200814,,S
3,002176.SZ,20200814,,S
4,600518.SH,20200814,,S
5,600615.SH,20200814,,S
6,600860.SH,20200814,,S
7,002580.SZ,20200814,,R
8,002748.SZ,20200814,,R
9,002066.SZ,20200814,,S
10,600891.SH,20200814,,S
11,430047.BJ,20200814,,S
12,430090.BJ,20200814,,S
13,430510.BJ,20200814,,S
14,830839.BJ,20200814,,S
15,831856.BJ,20200814,,S
16,832000.BJ,20200814,,S
17,832566.BJ,20200814,,S
18,835670.BJ,20200814,,S
19,836675.BJ,20200814,,S
20,836826.BJ,20200814,,S
21,838030.BJ,20200814,,S
22,838275.BJ,20200814,,S
23,839946.BJ,20200814,,S
24,871396.BJ,20200814,,S
25,832491.BJ,20200814,,S
26,831152.BJ,20200814,,S
27,831087.BJ,20200814,,S
28,834770.BJ,20200814,,S
29,839719.BJ,20200814,,S
