,ts_code,trade_date,suspend_timing,suspend_type
0,002200.SZ,20200604,,R
1,000760.SZ,20200604,,S
2,000897.SZ,20200604,,S
3,000029.SZ,20200604,,S
4,000155.SZ,20200604,,S
5,000668.SZ,20200604,,S
6,001979.SZ,20200604,,S
7,002090.SZ,20200604,,S
8,002220.SZ,20200604,,S
9,002450.SZ,20200604,,S
10,300090.SZ,20200604,,S
11,300156.SZ,20200604,,S
12,300525.SZ,20200604,,S
13,600081.SH,20200604,,S
14,600145.SH,20200604,,S
15,600175.SH,20200604,,S
16,600226.SH,20200604,,S
17,600306.SH,20200604,,S
18,600589.SH,20200604,,S
19,600824.SH,20200604,,S
20,600889.SH,20200604,,S
21,601969.SH,20200604,,S
22,002509.SZ,20200604,,R
23,600891.SH,20200604,,S
24,430090.BJ,20200604,,S
25,430418.BJ,20200604,,S
26,430489.BJ,20200604,,S
27,830799.BJ,20200604,,S
28,830946.BJ,20200604,,S
29,830964.BJ,20200604,,S
30,831010.BJ,20200604,,S
31,831370.BJ,20200604,,S
32,831445.BJ,20200604,,S
33,831961.BJ,20200604,,S
34,832278.BJ,20200604,,S
35,832317.BJ,20200604,,S
36,833266.BJ,20200604,,S
37,833819.BJ,20200604,,S
38,833874.BJ,20200604,,S
39,833994.BJ,20200604,,S
40,834021.BJ,20200604,,S
41,834415.BJ,20200604,,S
42,834475.BJ,20200604,,S
43,834682.BJ,20200604,,S
44,835184.BJ,20200604,,S
45,835185.BJ,20200604,,S
46,835368.BJ,20200604,,S
47,835508.BJ,20200604,,S
48,835640.BJ,20200604,,S
49,835670.BJ,20200604,,S
50,836149.BJ,20200604,,S
51,836263.BJ,20200604,,S
52,837242.BJ,20200604,,S
53,838030.BJ,20200604,,S
54,838163.BJ,20200604,,S
55,839167.BJ,20200604,,S
56,839729.BJ,20200604,,S
57,430198.BJ,20200604,,S
58,836433.BJ,20200604,,S
59,430300.BJ,20200604,,S
60,834770.BJ,20200604,,S
61,835857.BJ,20200604,,S
62,839719.BJ,20200604,,S
