,ts_code,trade_date,suspend_timing,suspend_type
0,600008.SH,20200922,,S
1,600702.SH,20200922,,R
2,000029.SZ,20200922,,S
3,000737.SZ,20200922,,S
4,000959.SZ,20200922,,S
5,002569.SZ,20200922,,S
6,300262.SZ,20200922,,S
7,600109.SH,20200922,,S
8,600160.SH,20200922,,S
9,600433.SH,20200922,,S
10,601456.SH,20200922,,S
11,300064.SZ,20200922,,R
12,300301.SZ,20200922,,R
13,300313.SZ,20200922,,R
14,003002.SZ,20200922,09:30-10:00,S
15,003005.SZ,20200922,09:30-10:00,S
16,600891.SH,20200922,,S
17,430047.BJ,20200922,,S
18,430090.BJ,20200922,,S
19,430510.BJ,20200922,,S
20,830839.BJ,20200922,,S
21,831856.BJ,20200922,,S
22,832000.BJ,20200922,,S
23,832225.BJ,20200922,,S
24,832566.BJ,20200922,,S
25,833427.BJ,20200922,,S
26,833509.BJ,20200922,,S
27,834599.BJ,20200922,,S
28,835670.BJ,20200922,,S
29,836675.BJ,20200922,,S
30,836826.BJ,20200922,,S
31,837344.BJ,20200922,,S
32,838030.BJ,20200922,,S
33,838275.BJ,20200922,,S
34,839946.BJ,20200922,,S
35,871396.BJ,20200922,,S
36,832491.BJ,20200922,,S
37,831152.BJ,20200922,,S
38,831087.BJ,20200922,,S
39,839719.BJ,20200922,,S
