,ts_code,trade_date,suspend_timing,suspend_type
0,600182.SH,20200703,,S
1,000029.SZ,20200703,,S
2,000760.SZ,20200703,,S
3,002254.SZ,20200703,,S
4,002359.SZ,20200703,,S
5,002450.SZ,20200703,,S
6,002819.SZ,20200703,,S
7,300084.SZ,20200703,,S
8,300090.SZ,20200703,,S
9,300156.SZ,20200703,,S
10,300431.SZ,20200703,,S
11,300561.SZ,20200703,,S
12,600069.SH,20200703,,S
13,600317.SH,20200703,,S
14,600614.SH,20200703,,S
15,601880.SH,20200703,,S
16,002350.SZ,20200703,,R
17,300845.SZ,20200703,09:30-10:00,S
18,603488.SH,20200703,,S
19,600891.SH,20200703,,S
20,430047.BJ,20200703,,S
21,430090.BJ,20200703,,S
22,430418.BJ,20200703,,S
23,430489.BJ,20200703,,S
24,430510.BJ,20200703,,S
25,830799.BJ,20200703,,S
26,830946.BJ,20200703,,S
27,830964.BJ,20200703,,S
28,831010.BJ,20200703,,S
29,831370.BJ,20200703,,S
30,831445.BJ,20200703,,S
31,831856.BJ,20200703,,S
32,831961.BJ,20200703,,S
33,832000.BJ,20200703,,S
34,832278.BJ,20200703,,S
35,832317.BJ,20200703,,S
36,832566.BJ,20200703,,S
37,833266.BJ,20200703,,S
38,833819.BJ,20200703,,S
39,833874.BJ,20200703,,S
40,833994.BJ,20200703,,S
41,834021.BJ,20200703,,S
42,834415.BJ,20200703,,S
43,834475.BJ,20200703,,S
44,834682.BJ,20200703,,S
45,835184.BJ,20200703,,S
46,835185.BJ,20200703,,S
47,835368.BJ,20200703,,S
48,835508.BJ,20200703,,S
49,835640.BJ,20200703,,S
50,835670.BJ,20200703,,S
51,836149.BJ,20200703,,S
52,836263.BJ,20200703,,S
53,836675.BJ,20200703,,S
54,837242.BJ,20200703,,S
55,838030.BJ,20200703,,S
56,838163.BJ,20200703,,S
57,838275.BJ,20200703,,S
58,839167.BJ,20200703,,S
59,839729.BJ,20200703,,S
60,839946.BJ,20200703,,S
61,871396.BJ,20200703,,S
62,430198.BJ,20200703,,S
63,836433.BJ,20200703,,S
64,832491.BJ,20200703,,S
65,831152.BJ,20200703,,S
66,831087.BJ,20200703,,S
67,832802.BJ,20200703,,S
68,834770.BJ,20200703,,S
69,835857.BJ,20200703,,S
70,830779.BJ,20200703,,S
