,ts_code,trade_date,suspend_timing,suspend_type
0,000885.SZ,20200812,,S
1,000088.SZ,20200812,,S
2,600234.SH,20200812,,R
3,000029.SZ,20200812,,S
4,000755.SZ,20200812,,S
5,002580.SZ,20200812,,S
6,002748.SZ,20200812,,S
7,600175.SH,20200812,,S
8,600518.SH,20200812,,S
9,600615.SH,20200812,,S
10,600860.SH,20200812,,S
11,000597.SZ,20200812,,R
12,605366.SH,20200812,09:30-10:00,S
13,688065.SH,20200812,09:31-09:41,S
14,600891.SH,20200812,,S
15,430047.BJ,20200812,,S
16,430090.BJ,20200812,,S
17,430510.BJ,20200812,,S
18,830839.BJ,20200812,,S
19,831856.BJ,20200812,,S
20,832000.BJ,20200812,,S
21,832566.BJ,20200812,,S
22,835670.BJ,20200812,,S
23,836675.BJ,20200812,,S
24,836826.BJ,20200812,,S
25,838030.BJ,20200812,,S
26,838275.BJ,20200812,,S
27,839946.BJ,20200812,,S
28,871396.BJ,20200812,,S
29,832491.BJ,20200812,,S
30,831152.BJ,20200812,,S
31,831087.BJ,20200812,,S
32,834770.BJ,20200812,,S
33,835857.BJ,20200812,,R
34,839719.BJ,20200812,,S
