,ts_code,trade_date,suspend_timing,suspend_type
0,600821.SH,20200521,,R
1,600095.SH,20200521,,S
2,000029.SZ,20200521,,S
3,000792.SZ,20200521,,S
4,002074.SZ,20200521,,S
5,002450.SZ,20200521,,S
6,002509.SZ,20200521,,S
7,002634.SZ,20200521,,S
8,300106.SZ,20200521,,S
9,300440.SZ,20200521,,S
10,600145.SH,20200521,,S
11,600185.SH,20200521,,S
12,600226.SH,20200521,,S
13,600589.SH,20200521,,S
14,600677.SH,20200521,,S
15,600701.SH,20200521,,S
16,600816.SH,20200521,,S
17,603006.SH,20200521,,S
18,603701.SH,20200521,,S
19,600891.SH,20200521,,S
20,430090.BJ,20200521,,S
21,430418.BJ,20200521,,S
22,430489.BJ,20200521,,S
23,830799.BJ,20200521,,S
24,830964.BJ,20200521,,S
25,831370.BJ,20200521,,S
26,831445.BJ,20200521,,S
27,831961.BJ,20200521,,S
28,832278.BJ,20200521,,S
29,832317.BJ,20200521,,S
30,833266.BJ,20200521,,S
31,833819.BJ,20200521,,S
32,833874.BJ,20200521,,S
33,833994.BJ,20200521,,S
34,834021.BJ,20200521,,S
35,834415.BJ,20200521,,S
36,834682.BJ,20200521,,S
37,835184.BJ,20200521,,S
38,835185.BJ,20200521,,S
39,836149.BJ,20200521,,S
40,836263.BJ,20200521,,S
41,838030.BJ,20200521,,S
42,838163.BJ,20200521,,S
43,839167.BJ,20200521,,S
44,839729.BJ,20200521,,S
45,430300.BJ,20200521,,S
46,834770.BJ,20200521,,S
47,835857.BJ,20200521,,S
48,833394.BJ,20200521,,S
49,839719.BJ,20200521,,S
