,ts_code,trade_date,suspend_timing,suspend_type
0,000029.SZ,20200512,,S
1,000403.SZ,20200512,,S
2,000732.SZ,20200512,,S
3,000792.SZ,20200512,,S
4,000966.SZ,20200512,,S
5,002450.SZ,20200512,,S
6,002509.SZ,20200512,,S
7,002711.SZ,20200512,,S
8,300362.SZ,20200512,,S
9,300521.SZ,20200512,,S
10,300832.SZ,20200512,09:30-10:00,S
11,600145.SH,20200512,,S
12,600185.SH,20200512,,S
13,600226.SH,20200512,,S
14,600421.SH,20200512,,S
15,600485.SH,20200512,,S
16,600589.SH,20200512,,S
17,600652.SH,20200512,,S
18,600662.SH,20200512,,S
19,600677.SH,20200512,,S
20,600701.SH,20200512,,S
21,600816.SH,20200512,,S
22,601558.SH,20200512,,S
23,300344.SZ,20200512,,R
24,600893.SH,20200512,,R
25,600891.SH,20200512,,S
26,430418.BJ,20200512,,S
27,430489.BJ,20200512,,S
28,830799.BJ,20200512,,S
29,830964.BJ,20200512,,S
30,831370.BJ,20200512,,S
31,831445.BJ,20200512,,S
32,832317.BJ,20200512,,S
33,833266.BJ,20200512,,S
34,833819.BJ,20200512,,S
35,833994.BJ,20200512,,S
36,834021.BJ,20200512,,S
37,834682.BJ,20200512,,S
38,835184.BJ,20200512,,S
39,835185.BJ,20200512,,S
40,836149.BJ,20200512,,S
41,838030.BJ,20200512,,S
42,838163.BJ,20200512,,S
43,839167.BJ,20200512,,S
44,430300.BJ,20200512,,S
45,838227.BJ,20200512,,S
46,834770.BJ,20200512,,S
47,835857.BJ,20200512,,S
48,833394.BJ,20200512,,S
49,839719.BJ,20200512,,S
50,832651.BJ,20200512,,S
