,ts_code,trade_date,suspend_timing,suspend_type
0,600008.SH,20200921,,S
1,600160.SH,20200921,,S
2,002819.SZ,20200921,,R
3,300262.SZ,20200921,,S
4,600109.SH,20200921,,S
5,600702.SH,20200921,,S
6,601456.SH,20200921,,S
7,000029.SZ,20200921,,S
8,000737.SZ,20200921,,S
9,000959.SZ,20200921,,S
10,002569.SZ,20200921,,S
11,300064.SZ,20200921,,S
12,300301.SZ,20200921,,S
13,300313.SZ,20200921,,S
14,600433.SH,20200921,,S
15,003003.SZ,20200921,09:30-10:00,S
16,003006.SZ,20200921,09:30-10:00,S
17,605116.SH,20200921,09:30-10:00,S
18,688127.SH,20200921,13:22-13:32,S
19,600891.SH,20200921,,S
20,430047.BJ,20200921,,S
21,430090.BJ,20200921,,S
22,430510.BJ,20200921,,S
23,830839.BJ,20200921,,S
24,831856.BJ,20200921,,S
25,832000.BJ,20200921,,S
26,832225.BJ,20200921,,S
27,832566.BJ,20200921,,S
28,833427.BJ,20200921,,S
29,833509.BJ,20200921,,S
30,835670.BJ,20200921,,S
31,836675.BJ,20200921,,S
32,836826.BJ,20200921,,S
33,837344.BJ,20200921,,S
34,838030.BJ,20200921,,S
35,838275.BJ,20200921,,S
36,839946.BJ,20200921,,S
37,871396.BJ,20200921,,S
38,832491.BJ,20200921,,S
39,831152.BJ,20200921,,S
40,831087.BJ,20200921,,S
41,839719.BJ,20200921,,S
