,ts_code,trade_date,suspend_timing,suspend_type
0,601555.SH,20200319,,S
1,000977.SZ,20200319,,R
2,601162.SH,20200319,,R
3,300592.SZ,20200319,,R
4,000029.SZ,20200319,,S
5,002308.SZ,20200319,,S
6,002450.SZ,20200319,,S
7,300256.SZ,20200319,,S
8,300295.SZ,20200319,,S
9,600145.SH,20200319,,S
10,600158.SH,20200319,,S
11,600310.SH,20200319,,S
12,600745.SH,20200319,,S
13,600766.SH,20200319,,S
14,600890.SH,20200319,,S
15,603399.SH,20200319,,S
16,600228.SH,20200319,,R
17,300823.SZ,20200319,09:30-10:00,S
18,600891.SH,20200319,,S
19,834770.BJ,20200319,,S
20,835857.BJ,20200319,,S
21,833394.BJ,20200319,,S
22,832651.BJ,20200319,,S
