,ts_code,trade_date,suspend_timing,suspend_type
0,002500.SZ,20200623,,S
1,600182.SH,20200623,,S
2,600175.SH,20200623,,S
3,000868.SZ,20200623,,R
4,000981.SZ,20200623,,R
5,000980.SZ,20200623,,S
6,600086.SH,20200623,,S
7,600146.SH,20200623,,S
8,600614.SH,20200623,,S
9,600589.SH,20200623,,R
10,000029.SZ,20200623,,S
11,000760.SZ,20200623,,S
12,002220.SZ,20200623,,S
13,002450.SZ,20200623,,S
14,002575.SZ,20200623,,S
15,300090.SZ,20200623,,S
16,300156.SZ,20200623,,S
17,300185.SZ,20200623,,S
18,600069.SH,20200623,,S
19,600145.SH,20200623,,S
20,600226.SH,20200623,,S
21,600238.SH,20200623,,S
22,600317.SH,20200623,,S
23,600738.SH,20200623,,S
24,601880.SH,20200623,,S
25,600891.SH,20200623,,S
26,430090.BJ,20200623,,S
27,430418.BJ,20200623,,S
28,430489.BJ,20200623,,S
29,830799.BJ,20200623,,S
30,830946.BJ,20200623,,S
31,830964.BJ,20200623,,S
32,831010.BJ,20200623,,S
33,831370.BJ,20200623,,S
34,831445.BJ,20200623,,S
35,831961.BJ,20200623,,S
36,832000.BJ,20200623,,S
37,832278.BJ,20200623,,S
38,832317.BJ,20200623,,S
39,833266.BJ,20200623,,S
40,833819.BJ,20200623,,S
41,833874.BJ,20200623,,S
42,833994.BJ,20200623,,S
43,834021.BJ,20200623,,S
44,834415.BJ,20200623,,S
45,834475.BJ,20200623,,S
46,834682.BJ,20200623,,S
47,835184.BJ,20200623,,S
48,835185.BJ,20200623,,S
49,835368.BJ,20200623,,S
50,835508.BJ,20200623,,S
51,835640.BJ,20200623,,S
52,835670.BJ,20200623,,S
53,836149.BJ,20200623,,S
54,836263.BJ,20200623,,S
55,837242.BJ,20200623,,S
56,838030.BJ,20200623,,S
57,838163.BJ,20200623,,S
58,838275.BJ,20200623,,S
59,839167.BJ,20200623,,S
60,839729.BJ,20200623,,S
61,871396.BJ,20200623,,S
62,430198.BJ,20200623,,S
63,836433.BJ,20200623,,S
64,831087.BJ,20200623,,S
65,834770.BJ,20200623,,S
66,835857.BJ,20200623,,S
67,839719.BJ,20200623,,S
68,830779.BJ,20200623,,S
