,ts_code,trade_date,suspend_timing,suspend_type
0,600182.SH,20200701,,S
1,000662.SZ,20200701,,R
2,002086.SZ,20200701,,R
3,002207.SZ,20200701,,R
4,002470.SZ,20200701,,R
5,002638.SZ,20200701,,R
6,600090.SH,20200701,,R
7,600185.SH,20200701,,R
8,600226.SH,20200701,,R
9,600242.SH,20200701,,R
10,600247.SH,20200701,,R
11,603157.SH,20200701,,R
12,300431.SZ,20200701,,S
13,000029.SZ,20200701,,S
14,000760.SZ,20200701,,S
15,002254.SZ,20200701,,S
16,002359.SZ,20200701,,S
17,002450.SZ,20200701,,S
18,002592.SZ,20200701,,S
19,002819.SZ,20200701,,S
20,300084.SZ,20200701,,S
21,300090.SZ,20200701,,S
22,300156.SZ,20200701,,S
23,300561.SZ,20200701,,S
24,600069.SH,20200701,,S
25,600317.SH,20200701,,S
26,600614.SH,20200701,,S
27,600807.SH,20200701,,S
28,601558.SH,20200701,,S
29,601880.SH,20200701,,S
30,000597.SZ,20200701,,R
31,300846.SZ,20200701,09:30-10:00,S
32,600891.SH,20200701,,S
33,430047.BJ,20200701,,S
34,430090.BJ,20200701,,S
35,430418.BJ,20200701,,S
36,430489.BJ,20200701,,S
37,430510.BJ,20200701,,S
38,830799.BJ,20200701,,S
39,830946.BJ,20200701,,S
40,830964.BJ,20200701,,S
41,831010.BJ,20200701,,S
42,831370.BJ,20200701,,S
43,831445.BJ,20200701,,S
44,831856.BJ,20200701,,S
45,831961.BJ,20200701,,S
46,832000.BJ,20200701,,S
47,832278.BJ,20200701,,S
48,832317.BJ,20200701,,S
49,832566.BJ,20200701,,S
50,833266.BJ,20200701,,S
51,833819.BJ,20200701,,S
52,833874.BJ,20200701,,S
53,833994.BJ,20200701,,S
54,834021.BJ,20200701,,S
55,834415.BJ,20200701,,S
56,834475.BJ,20200701,,S
57,834682.BJ,20200701,,S
58,835184.BJ,20200701,,S
59,835185.BJ,20200701,,S
60,835368.BJ,20200701,,S
61,835508.BJ,20200701,,S
62,835640.BJ,20200701,,S
63,835670.BJ,20200701,,S
64,836149.BJ,20200701,,S
65,836263.BJ,20200701,,S
66,836675.BJ,20200701,,S
67,837242.BJ,20200701,,S
68,838030.BJ,20200701,,S
69,838163.BJ,20200701,,S
70,838275.BJ,20200701,,S
71,839167.BJ,20200701,,S
72,839729.BJ,20200701,,S
73,839946.BJ,20200701,,S
74,871396.BJ,20200701,,S
75,430198.BJ,20200701,,S
76,836433.BJ,20200701,,S
77,832491.BJ,20200701,,S
78,831152.BJ,20200701,,S
79,831087.BJ,20200701,,S
80,834770.BJ,20200701,,S
81,835857.BJ,20200701,,S
82,830779.BJ,20200701,,S
