,ts_code,trade_date,suspend_timing,suspend_type
0,600225.SH,20200424,,R
1,600241.SH,20200424,,S
2,000029.SZ,20200424,,S
3,002256.SZ,20200424,,S
4,002450.SZ,20200424,,S
5,002469.SZ,20200424,,S
6,300427.SZ,20200424,,S
7,600145.SH,20200424,,S
8,600212.SH,20200424,,S
9,600290.SH,20200424,,S
10,600485.SH,20200424,,S
11,600596.SH,20200424,,S
12,600816.SH,20200424,,S
13,601558.SH,20200424,,S
14,603603.SH,20200424,,S
15,002079.SZ,20200424,,R
16,300015.SZ,20200424,,R
17,002982.SZ,20200424,09:30-10:00,S
18,600891.SH,20200424,,S
19,430300.BJ,20200424,,S
20,838227.BJ,20200424,,S
21,834770.BJ,20200424,,S
22,835857.BJ,20200424,,S
23,833394.BJ,20200424,,S
24,839719.BJ,20200424,,S
25,832651.BJ,20200424,,S
