,ts_code,trade_date,suspend_timing,suspend_type
0,000029.SZ,20200312,,S
1,000502.SZ,20200312,,S
2,000977.SZ,20200312,,S
3,002450.SZ,20200312,,S
4,300592.SZ,20200312,,S
5,300819.SZ,20200312,09:30-10:00,S
6,300821.SZ,20200312,09:30-10:00,S
7,600145.SH,20200312,,S
8,600228.SH,20200312,,S
9,600310.SH,20200312,,S
10,600745.SH,20200312,,S
11,600766.SH,20200312,,S
12,600891.SH,20200312,,S
13,601127.SH,20200312,,S
14,601162.SH,20200312,,S
15,603002.SH,20200312,,S
16,603399.SH,20200312,,S
17,300070.SZ,20200312,,R
18,834770.BJ,20200312,,S
19,835857.BJ,20200312,,S
20,833394.BJ,20200312,,S
21,832651.BJ,20200312,,S
